grid_lat,grid_lon,cellset_length,target_pcell_usage,target_scell_usage,rsrp_25_max_target_pcells,rsrp_25_max_other_pcells,rsrp_25_gap_target_other_pcells,rsrp_50_max_target_pcells,rsrp_50_max_other_pcells,rsrp_50_gap_target_other_pcells,rsrp_75_max_target_pcells,rsrp_75_max_other_pcells,rsrp_75_gap_target_other_pcells,rsrp_25_gap_273_371_387410,rsrp_50_gap_273_371_387410,rsrp_75_gap_273_371_387410
40.4272,-86.91755,136,0.9214285714285708,0.9214285714285708,-96.745,-105.18,8.435000000000002,-92.26,-103.38,11.11999999999999,-89.045,-100.5975,11.552499999999995,0.7950000000000017,0.5550000000000068,1.5024999999999977
40.4272,-86.91745,206,0.9999999999999996,0.9999999999999996,-90.39,-110.85,20.459999999999994,-82.05,-102.84,20.790000000000006,-79.29,-91.865,12.574999999999989,1.0900000000000034,2.3499999999999943,6.3799999999999955
40.4272,-86.9174,529,0.9999999999999992,0.9999999999999992,-96.665,-110.185,13.519999999999996,-92.33,-104.2,11.870000000000005,-84.975,-99.615,14.64,1.4975000000000023,1.3299999999999983,2.3375000000000057
40.4272,-86.91735,316,0.9936708860759489,0.9936708860759489,-83.60499999999999,-97.06,13.455000000000013,-81.185,-93.76,12.575000000000003,-79.255,-91.06,11.805000000000007,1.2450000000000045,2.200000000000003,0.3500000000000085
40.4272,-86.9173,253,0.9999999999999999,0.9999999999999999,-81.07,-105.5475,24.477500000000006,-79.43,-97.33,17.89999999999999,-77.91,-93.9275,16.0175,2.342500000000001,0.7399999999999949,2.2150000000000034
40.4272,-86.91715,1338,0.9606533036377123,0.9606533036377123,-83.88,-109.0825,25.2025,-82.67,-100.335,17.664999999999992,-81.36,-94.99,13.629999999999995,0.13500000000000512,1.6800000000000068,4.329999999999998
40.4272,-86.9171,2225,0.9568121104185205,0.9568121104185205,-83.75,-104.185,20.435000000000002,-82.41,-95.89,13.480000000000004,-81.035,-93.065,12.030000000000001,2.3400000000000034,1.3700000000000045,0.5700000000000074
40.4272,-86.91705,1836,0.9945652173913033,0.9945652173913033,-82.89,-100.065,17.174999999999997,-81.625,-95.135,13.510000000000005,-80.53,-93.05,12.519999999999996,4.377500000000012,2.4099999999999966,0.332499999999996
40.4272,-86.917,1342,0.9955489614243319,0.9955489614243319,-80.5975,-103.525,22.92750000000001,-78.7,-94.825,16.125,-76.3425,-92.9625,16.620000000000005,8.935000000000002,8.154999999999987,7.689999999999998
40.4272,-86.9167,113,1.0,1.0,-81.105,-105.8725,24.7675,-79.34,-101.525,22.185000000000002,-77.72999999999999,-93.52,15.790000000000006,15.699999999999989,15.420000000000002,12.064999999999998
40.4272,-86.9166,216,1.0,1.0,-77.6225,-92.025,14.402500000000003,-76.33,-87.42,11.090000000000003,-72.67500000000001,-85.47999999999999,12.804999999999978,32.459999999999994,20.010000000000005,14.344999999999999
40.42725,-86.9203,646,0.9999999999999999,0.9999999999999999,-83.88,-99.89,16.010000000000005,-82.89500000000001,-96.45,13.554999999999993,-82.205,-92.27,10.064999999999998,26.677499999999995,11.314999999999998,9.950000000000003
40.42725,-86.92025000000001,678,1.0,1.0,-87.1425,-101.585,14.442499999999995,-85.125,-99.4,14.275000000000006,-83.2775,-95.74,12.462499999999991,12.954999999999998,11.430000000000007,14.162499999999994
40.42725,-86.91850000000001,1378,0.7046444121915812,0.7046444121915812,-76.12,-113.12,37.0,-74.22,-103.875,29.655,-72.46,-96.925,24.465000000000003,6.474999999999994,6.739999999999995,7.704999999999998
40.42725,-86.91745,150,0.9133333333333332,0.9133333333333332,-90.27,-117.5,27.230000000000004,-84.14,-107.7,23.560000000000002,-80.25,-101.255,21.004999999999995,1.1925000000000097,3.0799999999999983,0.9300000000000068
40.42725,-86.9171,1558,0.9961489088575085,0.9961489088575085,-82.99249999999999,-110.32,27.3275,-80.36,-100.86,20.5,-70.32,-95.9,25.580000000000013,4.670000000000002,3.9000000000000057,2.1499999999999915
40.42725,-86.91705,1981,0.9954568399798072,0.9954568399798072,-82.1125,-96.8525,14.740000000000009,-79.965,-93.345,13.379999999999995,-77.98,-91.3475,13.367499999999993,5.259999999999991,4.410000000000011,2.6699999999999875
40.42725,-86.917,6495,0.9970827575617989,0.9970827575617989,-78.84,-100.135,21.295,-76.78,-93.45,16.67,-74.45,-90.525,16.075000000000003,6.460000000000008,5.859999999999999,4.920000000000002
40.42725,-86.91695,252,1.0,1.0,-77.13,-96.33,19.200000000000003,-75.48,-89.84,14.36,-72.265,-86.775,14.510000000000005,6.165000000000006,6.420000000000002,6.195000000000007
40.42725,-86.91685000000001,128,1.0,1.0,-75.55000000000001,-96.1825,20.632499999999993,-74.02,-89.515,15.495000000000005,-64.1,-86.395,22.295,14.310000000000002,9.974999999999994,11.329999999999998
40.4273,-86.92115,166,1.0,1.0,-87.39999999999999,-102.49,15.090000000000003,-84.38,-99.285,14.905000000000001,-80.8375,-96.445,15.607499999999987,5.952500000000001,4.834999999999994,4.340000000000003
40.4273,-86.92105000000001,179,1.0,1.0,-81.455,-97.9575,16.502499999999998,-79.54499999999999,-95.12,15.575000000000017,-78.1875,-93.525,15.337500000000006,4.074999999999989,3.7849999999999966,2.8999999999999915
40.4273,-86.92020000000001,335,0.8985074626865669,0.8985074626865669,-84.33,-98.64,14.310000000000002,-82.91499999999999,-97.4,14.485000000000014,-81.185,-95.56,14.375,46.30750000000002,20.22500000000001,17.19749999999999
40.4273,-86.92015,206,0.6650485436893203,0.6650485436893203,-83.71,-97.5575,13.84750000000001,-81.94,-96.05,14.11,-79.45,-93.53,14.079999999999998,9.560000000000002,7.290000000000006,6.3799999999999955
40.4273,-86.9193,186,1.0,1.0,-82.645,-93.335,10.689999999999998,-81.11,-91.19,10.079999999999998,-79.4,-88.6175,9.217500000000001,3.039999999999992,2.969999999999999,1.8200000000000074
40.4273,-86.9186,1594,0.9999999999999999,0.9999999999999999,-78.37,-99.63,21.25999999999999,-73.05,-98.32,25.269999999999996,-72.1725,-97.49,25.317499999999995,7.655000000000001,3.9200000000000017,3.740000000000009
40.4273,-86.91855000000001,3078,0.9905782975958405,0.9905782975958405,-78.54249999999999,-109.9675,31.42500000000001,-75.08,-102.44,27.36,-72.94,-100.3075,27.367500000000007,4.082499999999996,3.5999999999999943,3.2275000000000063
40.4273,-86.91850000000001,1552,0.5554123711340204,0.5554123711340204,-77.73,-89.5675,11.837499999999991,-76.0,-87.71,11.709999999999994,-73.75,-86.1375,12.387500000000003,5.260000000000005,8.179999999999993,8.700000000000003
40.4273,-86.91835,1513,0.9999999999999999,0.9999999999999999,-78.82249999999999,-98.77,19.947500000000005,-75.88,-92.02,16.14,-73.9675,-89.75,15.782499999999999,3.2849999999999966,3.680000000000007,3.8200000000000074
40.4273,-86.9183,1314,0.9999999999999999,0.9999999999999999,-81.465,-92.0075,10.54249999999999,-79.76,-90.585,10.824999999999989,-77.505,-88.6925,11.1875,4.612499999999997,4.545000000000002,3.7674999999999983
40.4273,-86.91785,2685,0.7486033519553065,0.7486033519553065,-79.5925,-96.465,16.872500000000002,-78.65,-94.06,15.409999999999997,-77.38,-92.3675,14.987500000000011,1.1550000000000153,1.7050000000000125,3.2325000000000017
40.4273,-86.9174,161,0.9634146341463407,0.9634146341463407,-79.9,-104.45,24.549999999999997,-78.1,-93.0,14.900000000000006,-76.045,-90.48,14.435000000000002,0.10499999999998977,1.3900000000000006,2.6499999999999915
40.4273,-86.9173,775,0.69032258064516,0.69032258064516,-79.46,-114.04,34.58000000000001,-77.94,-100.0,22.060000000000002,-75.94,-90.015,14.075000000000003,2.069999999999993,1.8799999999999955,0.6800000000000068
40.4273,-86.91725000000001,2616,0.9614503816793881,0.9614503816793881,-78.5925,-82.295,3.7025000000000006,-76.955,-79.935,2.980000000000004,-75.13,-76.1425,1.0125000000000028,4.299999999999997,3.450000000000003,3.8299999999999983
40.4273,-86.91720000000001,2607,0.9953970080552357,0.9953970080552357,-76.59,-143.35,66.75999999999999,-72.17,-129.48,57.30999999999999,-69.02,-108.255,39.235,6.29249999999999,5.719999999999999,6.232500000000002
40.4273,-86.91715,4318,0.9962945808244554,0.9962945808244554,-73.33,-139.515,66.18499999999999,-70.54,-113.12,42.58,-68.5425,-94.96,26.41749999999999,8.530000000000001,7.319999999999993,6.8999999999999915
40.4273,-86.9171,2553,0.9999999999999996,0.9999999999999996,-71.655,-132.43,60.775000000000006,-68.725,-112.91,44.185,-66.18,-96.125,29.944999999999993,19.540000000000006,11.230000000000004,9.940000000000012
40.4273,-86.91705,382,0.9162303664921462,0.9162303664921462,-82.99,-101.41,18.42,-78.61,-95.6,16.989999999999995,-68.455,-92.85,24.394999999999996,16.33749999999999,6.554999999999993,8.545000000000002
40.4273,-86.917,807,0.9556103575832301,0.9556103575832301,-81.075,-110.73,29.655,-71.43,-100.57,29.139999999999986,-68.29249999999999,-96.39,28.09750000000001,8.329999999999984,10.655000000000001,5.809999999999988
40.4273,-86.91685000000001,1394,0.9999999999999998,0.9999999999999998,-74.72,-98.17,23.450000000000003,-71.8,-88.63,16.83,-68.04,-84.34,16.299999999999997,13.080000000000013,9.459999999999994,8.670000000000002
40.4273,-86.91680000000001,499,0.9999999999999999,0.9999999999999999,-73.63,-81.44250000000001,7.812500000000014,-71.53,-80.645,9.114999999999995,-67.95,-79.45,11.5,14.304999999999993,11.885000000000005,11.707499999999996
40.4273,-86.91655,155,1.0,1.0,-74.9975,-91.06,16.0625,-72.36,-84.33500000000001,11.975000000000009,-69.775,-82.7775,13.002499999999998,30.215000000000003,19.564999999999998,20.417500000000004
40.42735,-86.92115,1074,0.9999999999999998,0.9999999999999998,-84.36,-97.11,12.75,-80.85,-94.96,14.11,-78.855,-93.71,14.85499999999999,5.040000000000006,3.200000000000003,3.5700000000000074
40.42735,-86.92110000000001,1055,0.9999999999999996,0.9999999999999996,-84.7875,-98.83,14.042500000000004,-82.13,-96.195,14.064999999999998,-79.4175,-94.3175,14.899999999999991,2.779999999999987,1.9500000000000028,1.1049999999999898
40.42735,-86.92105000000001,1065,0.9999999999999999,0.9999999999999999,-86.36,-100.445,14.084999999999994,-83.37,-97.41,14.039999999999992,-80.49,-95.705,15.215000000000003,3.9200000000000017,2.9549999999999983,1.9675000000000011
40.42735,-86.921,243,0.9999999999999999,0.9999999999999999,-86.6525,-101.0125,14.36,-83.59,-98.71,15.11999999999999,-80.605,-95.3275,14.722499999999997,4.099999999999994,5.030000000000001,4.3700000000000045
40.42735,-86.9209,162,0.9999999999999998,0.9999999999999998,-83.4675,-99.9175,16.450000000000003,-81.91499999999999,-97.93,16.015000000000015,-79.58250000000001,-96.105,16.522499999999994,4.267499999999998,2.5249999999999915,1.6424999999999983
40.42735,-86.92075,173,0.9999999999999998,0.9999999999999998,-83.245,-95.3725,12.127499999999998,-82.045,-94.5,12.454999999999998,-80.6,-93.2925,12.69250000000001,6.265000000000001,9.960000000000008,7.247500000000002
40.42735,-86.92065000000001,179,0.9999999999999998,0.9999999999999998,-80.25,-96.19,15.939999999999998,-78.4,-94.29,15.89,-76.01,-92.05,16.039999999999992,4.450000000000003,4.240000000000009,4.469999999999999
40.42735,-86.92060000000001,206,0.9999999999999999,0.9999999999999999,-81.4825,-96.32,14.837499999999991,-77.695,-93.745,16.05000000000001,-75.79,-92.465,16.674999999999997,6.185000000000002,5.134999999999991,1.9375
40.42735,-86.92055,187,0.9689119170984455,0.9689119170984455,-83.56,-97.84,14.280000000000001,-82.03,-96.44,14.409999999999997,-79.04,-94.05,15.009999999999991,4.890000000000001,6.010000000000005,8.120000000000005
40.42735,-86.92025000000001,726,0.9999999999999996,0.9999999999999996,-83.37,-101.2275,17.8575,-80.24,-98.21,17.97,-76.695,-95.565,18.870000000000005,13.245000000000005,10.790000000000006,10.467500000000001
40.42735,-86.92020000000001,1152,0.9999999999999991,0.9999999999999991,-81.4525,-97.43,15.977500000000006,-77.81,-94.75,16.939999999999998,-75.38,-92.335,16.955,10.694999999999993,8.300000000000011,7.454999999999998
40.42735,-86.92015,556,0.9999999999999992,0.9999999999999992,-81.0,-95.0175,14.017499999999998,-78.28,-92.92,14.64,-75.5,-90.9175,15.417500000000004,7.027500000000003,5.884999999999991,4.2250000000000085
40.42735,-86.91935000000001,2862,0.9989528795811513,0.9989528795811513,-81.01,-88.61,7.599999999999994,-78.91,-86.09,7.180000000000007,-77.33,-84.38499999999999,7.054999999999993,4.097499999999997,4.025000000000006,3.835000000000008
40.42735,-86.9193,1495,0.9999999999999997,0.9999999999999997,-81.44,-88.35499999999999,6.914999999999992,-79.41,-86.18,6.77000000000001,-77.65,-84.54,6.890000000000001,4.049999999999997,4.0049999999999955,4.3700000000000045
40.42735,-86.91925,244,1.0,1.0,-81.95,-91.25,9.299999999999997,-80.45,-88.57,8.11999999999999,-78.86,-86.09,7.230000000000004,3.799999999999997,3.9799999999999898,3.8699999999999903
40.42735,-86.9192,190,0.9999999999999997,0.9999999999999997,-83.485,-93.3175,9.832499999999996,-81.38,-90.76,9.38000000000001,-79.975,-87.75999999999999,7.784999999999997,3.3049999999999926,2.9150000000000063,2.9949999999999903
40.42735,-86.9186,472,0.9999999999999999,0.9999999999999999,-79.75750000000001,-100.6775,20.919999999999987,-79.1,-99.91,20.810000000000002,-78.265,-99.2,20.935000000000002,11.032499999999999,10.734999999999985,12.144999999999996
40.42735,-86.91855000000001,808,0.9999999999999999,0.9999999999999999,-78.5225,-91.8925,13.370000000000005,-77.0,-89.61,12.61,-75.3875,-87.5775,12.189999999999998,12.519999999999996,10.665000000000006,10.254999999999995
40.42735,-86.91850000000001,2753,0.9999999999999998,0.9999999999999998,-78.66499999999999,-89.8275,11.162500000000009,-77.31,-87.02,9.709999999999994,-76.22,-85.57,9.349999999999994,16.002499999999998,11.659999999999997,10.75
40.42735,-86.91845,304,0.9999999999999998,0.9999999999999998,-78.67,-90.33,11.659999999999997,-77.47999999999999,-86.3,8.820000000000007,-76.105,-84.66,8.554999999999993,13.177500000000009,10.944999999999993,10.342500000000001
40.42735,-86.9184,262,0.9999999999999999,0.9999999999999999,-79.8775,-93.9175,14.040000000000006,-78.945,-91.4,12.455000000000013,-76.66,-89.655,12.995000000000005,4.299999999999997,4.425000000000011,4.572500000000005
40.42735,-86.91835,2828,0.9999999999999996,0.9999999999999996,-80.73,-104.075,23.345,-78.47,-94.1,15.629999999999995,-76.3,-91.405,15.105000000000004,4.519999999999996,4.040000000000006,3.509999999999991
40.42735,-86.9183,2214,0.9999999999999998,0.9999999999999998,-80.02,-104.08,24.060000000000002,-78.3,-97.405,19.105000000000004,-75.8,-92.3,16.5,3.977499999999992,3.3700000000000045,2.480000000000004
40.42735,-86.91795,97,0.9999999999999998,0.9999999999999998,-94.72,-107.47,12.75,-92.48,-101.81,9.329999999999998,-89.8,-99.825,10.025000000000006,2.3500000000000085,2.3799999999999955,1.684999999999988
40.42735,-86.91745,325,0.6656891495601165,0.6656891495601165,-115.5975,-98.21,-17.387500000000003,-85.275,-93.49,8.21499999999999,-80.87,-90.65,9.780000000000001,1.105000000000004,2.055000000000007,3.0900000000000034
40.42735,-86.9174,1193,0.530595138306789,0.530595138306789,-80.39,-106.81,26.42,-78.18,-95.62,17.439999999999998,-75.36500000000001,-90.18,14.814999999999998,3.5549999999999926,2.684999999999988,2.6474999999999937
40.42735,-86.91735,743,0.9238985313751662,0.9238985313751662,-77.92750000000001,-103.025,25.097499999999997,-76.52,-94.17,17.650000000000006,-74.4325,-88.89,14.457499999999996,2.3799999999999955,2.269999999999996,2.7950000000000017
40.42735,-86.9173,1905,0.9717277486910978,0.9717277486910978,-79.96,-112.33,32.370000000000005,-77.955,-99.23,21.275000000000006,-75.5525,-92.03,16.477500000000006,0.4199999999999875,0.4749999999999943,1.6074999999999875
40.42735,-86.91725000000001,5066,0.9990140011831964,0.9990140011831964,-79.285,-83.1,3.8149999999999977,-77.3,-80.16499999999999,2.864999999999995,-74.82,-78.13250000000001,3.312500000000014,1.7049999999999983,0.6099999999999994,1.0150000000000006
40.42735,-86.91720000000001,3511,0.9940187980632291,0.9940187980632291,-76.6,-81.8,5.200000000000003,-73.04,-80.21,7.1699999999999875,-69.66,-77.4075,7.747500000000002,5.109999999999999,5.079999999999998,6.030000000000001
40.42735,-86.91715,4003,0.9857606794903819,0.9857606794903819,-76.3475,-139.3,62.952500000000015,-72.91,-120.11,47.2,-69.48,-98.79,29.310000000000002,8.397499999999994,7.3149999999999835,7.3500000000000085
40.42735,-86.91705,401,0.9999999999999997,0.9999999999999997,-81.64250000000001,-96.6725,15.029999999999987,-74.41,-93.67,19.260000000000005,-67.115,-91.775,24.66000000000001,13.14,9.469999999999999,10.969999999999999
40.42735,-86.91685000000001,6309,0.9999999999999998,0.9999999999999998,-71.63,-78.4725,6.842500000000001,-68.59,-76.82499999999999,8.234999999999985,-63.925,-74.645,10.719999999999999,19.375,12.579999999999998,11.530000000000001
40.42735,-86.91680000000001,1640,0.9999999999999998,0.9999999999999998,-72.72,-94.34,21.620000000000005,-70.61,-85.44,14.829999999999998,-65.96000000000001,-81.09,15.129999999999995,22.299999999999997,13.305000000000007,12.290000000000006
40.42735,-86.9167,524,0.9999999999999998,0.9999999999999998,-74.54,-87.07,12.529999999999987,-73.88499999999999,-85.63,11.745000000000005,-72.87,-84.69,11.819999999999993,10.629999999999995,10.425000000000011,9.667500000000018
40.4274,-86.92185,754,0.8361955085865256,0.8361955085865256,-88.415,-90.11,1.6949999999999932,-86.19,-87.72,1.5300000000000011,-82.75999999999999,-84.47,1.710000000000008,5.477500000000006,4.560000000000002,3.530000000000001
40.4274,-86.9218,1708,0.8934426229508197,0.8934426229508197,-86.25,-89.35499999999999,3.1049999999999898,-83.41,-86.77,3.3599999999999994,-80.11,-84.245,4.135000000000005,4.155000000000001,2.8700000000000045,2.352499999999992
40.4274,-86.92175,552,0.9999999999999999,0.9999999999999999,-84.65,-86.02250000000001,1.3725000000000023,-83.28,-84.555,1.2750000000000057,-81.77,-82.985,1.2150000000000034,2.125,2.0400000000000063,2.430000000000007
40.4274,-86.9212,496,0.9999999999999998,0.9999999999999998,-86.0975,-97.405,11.307500000000005,-82.88499999999999,-95.225,12.340000000000003,-80.7875,-93.9475,13.16000000000001,3.6700000000000017,1.9299999999999926,1.1400000000000006
40.4274,-86.92115,1287,0.996130030959752,0.996130030959752,-85.935,-97.7675,11.832499999999996,-82.43,-95.55,13.11999999999999,-80.01,-94.18,14.170000000000002,3.4099999999999966,1.9799999999999898,1.4299999999999926
40.4274,-86.92110000000001,1406,0.9985795454545452,0.9985795454545452,-84.4475,-97.95,13.502499999999998,-81.62,-95.45,13.829999999999998,-79.55499999999999,-93.86,14.305000000000007,3.2750000000000057,1.8599999999999994,1.3799999999999955
40.4274,-86.92105000000001,495,0.9999999999999999,0.9999999999999999,-84.58,-99.23,14.650000000000006,-82.34,-97.12,14.780000000000001,-80.05,-95.7,15.650000000000006,1.3449999999999989,1.5900000000000034,0.9000000000000057
40.4274,-86.92025000000001,1392,0.9999999999999994,0.9999999999999994,-80.38,-99.9025,19.522500000000008,-77.77,-95.955,18.185000000000002,-75.66,-92.55,16.89,8.555000000000007,8.209999999999994,9.41000000000001
40.4274,-86.92020000000001,2693,0.9999999999999988,0.9999999999999988,-81.555,-98.07,16.514999999999986,-79.04,-94.16,15.11999999999999,-76.295,-91.86,15.564999999999998,8.362499999999997,7.515000000000001,6.81750000000001
40.4274,-86.92015,1418,0.9999999999999992,0.9999999999999992,-80.84,-102.645,21.804999999999993,-78.7,-94.97,16.269999999999996,-77.13,-89.92,12.790000000000006,5.172499999999999,4.084999999999994,2.397500000000008
40.4274,-86.91935000000001,2061,0.9999999999999997,0.9999999999999997,-81.54,-90.04,8.5,-80.02,-88.05,8.030000000000001,-78.325,-86.16,7.834999999999994,3.782499999999999,3.6599999999999966,3.4425000000000097
40.4274,-86.9193,1393,0.9999999999999998,0.9999999999999998,-81.02,-90.84,9.820000000000007,-79.34,-87.93,8.590000000000003,-77.52,-85.37,7.8500000000000085,3.144999999999996,3.065000000000012,2.8275000000000006
40.4274,-86.9192,324,0.9999999999999998,0.9999999999999998,-86.2725,-89.77,3.4975000000000023,-85.435,-87.575,2.1400000000000006,-84.6375,-86.73,2.092500000000001,15.742499999999993,9.650000000000006,9.569999999999993
40.4274,-86.9186,273,1.0,1.0,-78.015,-89.44500000000001,11.430000000000007,-77.2,-87.59,10.39,-76.18,-86.61,10.429999999999993,22.879999999999995,14.810000000000002,12.595000000000013
40.4274,-86.91855000000001,1732,0.9999999999999999,0.9999999999999999,-79.63,-92.99,13.36,-78.39,-87.86,9.469999999999999,-76.97,-85.67,8.700000000000003,19.849999999999994,13.11999999999999,11.519999999999996
40.4274,-86.91850000000001,1560,0.9999999999999994,0.9999999999999994,-80.16499999999999,-93.2175,13.052500000000009,-78.85,-87.73,8.88000000000001,-77.6,-85.48,7.88000000000001,10.990000000000009,9.340000000000003,9.307500000000005
40.4274,-86.9175,221,0.8054298642533934,0.8054298642533934,-85.5,-99.34,13.840000000000003,-83.63,-93.7,10.070000000000007,-82.32,-90.885,8.565000000000012,1.1850000000000165,0.6200000000000045,1.7249999999999943
40.4274,-86.91745,593,0.6644295302013417,0.6644295302013417,-84.52,-94.985,10.465000000000003,-83.3,-91.95,8.650000000000006,-80.6225,-89.285,8.662499999999994,1.315000000000012,1.2750000000000057,0.6049999999999898
40.4274,-86.9174,847,0.839433293978748,0.839433293978748,-83.5975,-95.8125,12.215000000000003,-81.885,-92.315,10.429999999999993,-79.3375,-89.8075,10.469999999999999,0.4350000000000023,2.2700000000000102,4.242500000000007
40.4274,-86.91735,1041,0.6723809523809517,0.6723809523809517,-83.55,-100.225,16.674999999999997,-81.645,-93.875,12.230000000000004,-78.965,-91.285,12.319999999999993,0.7724999999999937,2.700000000000003,3.8700000000000045
40.4274,-86.9173,3133,0.9866666666666654,0.9866666666666654,-81.93,-104.55,22.61999999999999,-78.58,-95.19,16.61,-73.5875,-91.385,17.7975,2.594999999999999,3.289999999999992,5.2450000000000045
40.4274,-86.91725000000001,3087,0.9954824136818309,0.9954824136818309,-82.765,-84.5575,1.792500000000004,-79.87,-82.23,2.3599999999999994,-76.905,-77.4625,0.5575000000000045,3.2175000000000153,3.3999999999999915,3.782499999999999
40.4274,-86.91720000000001,294,0.9999999999999998,0.9999999999999998,-80.0675,-109.92,29.852500000000006,-78.01,-97.6,19.58999999999999,-74.7075,-91.64,16.932500000000005,0.125,0.7600000000000051,0.17749999999999488
40.4274,-86.91705,129,0.932330827067669,0.932330827067669,-82.7,-100.615,17.914999999999992,-81.27,-94.91,13.64,-77.205,-93.125,15.920000000000002,5.0249999999999915,3.039999999999992,1.9399999999999977
40.4274,-86.91675000000001,85,1.0,1.0,-76.61,-90.63,14.019999999999996,-71.06,-87.62,16.560000000000002,-69.65,-85.6,15.949999999999989,14.894999999999996,12.375,14.200000000000003
40.4274,-86.91665,2289,0.9999999999999997,0.9999999999999997,-79.07,-95.52,16.450000000000003,-78.04,-92.56,14.519999999999996,-77.16,-91.32,14.159999999999997,50.80999999999999,21.840000000000003,16.444999999999993
40.4274,-86.91655,477,1.0,1.0,-74.97,-91.6875,16.7175,-73.71,-89.805,16.095000000000013,-71.16,-87.9025,16.742500000000007,77.48,58.25,18.559999999999988
40.4274,-86.9165,4417,1.0,1.0,-74.0675,-90.97,16.902500000000003,-72.42500000000001,-87.8,15.374999999999986,-71.22,-86.09,14.870000000000005,81.74249999999999,62.864999999999995,39.81750000000001
40.42745,-86.92190000000001,625,0.4208,0.4208,-94.73,-96.025,1.2950000000000017,-93.415,-94.56,1.144999999999996,-88.72,-91.61,2.8900000000000006,5.092500000000001,4.799999999999997,4.177499999999995
40.42745,-86.92185,1161,0.37639965546942245,0.37639965546942245,-89.72,-88.31,-1.4099999999999966,-87.21,-84.735,-2.4749999999999943,-84.33,-82.66,-1.6700000000000017,3.964999999999989,3.8049999999999926,1.585000000000008
40.42745,-86.9218,2341,0.8047842802221272,0.8047842802221272,-86.52,-88.89,2.3700000000000045,-81.34,-85.73,4.390000000000001,-78.905,-83.2675,4.362499999999997,6.430000000000007,5.939999999999998,6.6299999999999955
40.42745,-86.92175,1552,0.9440874035989714,0.9440874035989714,-86.4125,-89.46000000000001,3.0475000000000136,-82.06,-85.98,3.9200000000000017,-79.95,-83.60499999999999,3.654999999999987,5.322500000000005,5.27000000000001,4.700000000000003
40.42745,-86.9212,250,1.0,1.0,-83.95750000000001,-95.71,11.752499999999984,-82.09,-94.24,12.149999999999991,-80.4425,-93.34,12.897500000000008,3.0825000000000102,1.6850000000000023,1.6949999999999932
40.42745,-86.92115,561,0.9999999999999999,0.9999999999999999,-82.97,-96.615,13.644999999999996,-80.62,-94.71,14.08999999999999,-78.88,-93.38,14.5,2.9324999999999903,3.0049999999999955,2.9124999999999943
40.42745,-86.92110000000001,315,1.0,1.0,-86.80000000000001,-97.295,10.49499999999999,-83.09,-95.83,12.739999999999995,-79.595,-94.905,15.310000000000002,3.4200000000000017,1.4200000000000017,0.9650000000000034
40.42745,-86.92020000000001,1023,0.9999999999999992,0.9999999999999992,-81.27,-103.03,21.760000000000005,-79.435,-95.51,16.075000000000003,-77.99,-92.4025,14.412500000000009,6.570000000000007,6.699999999999989,7.202500000000015
40.42745,-86.92015,676,0.9999999999999996,0.9999999999999996,-82.33,-99.51,17.180000000000007,-80.47,-94.41,13.939999999999998,-78.9,-90.98,12.079999999999998,9.670000000000002,8.88000000000001,8.36
40.42745,-86.9193,267,1.0,1.0,-78.935,-91.47,12.534999999999997,-77.54,-89.34,11.799999999999997,-76.67500000000001,-87.27,10.594999999999985,2.549999999999997,3.489999999999995,3.200000000000003
40.42745,-86.91925,1124,0.9999999999999998,0.9999999999999998,-79.66,-93.265,13.605000000000004,-79.215,-92.16,12.944999999999993,-78.8075,-88.785,9.977499999999992,0.480000000000004,0.33500000000000796,0.09499999999999886
40.42745,-86.9192,1502,0.9999999999999998,0.9999999999999998,-80.46,-93.83,13.370000000000005,-79.1,-92.75,13.650000000000006,-78.38,-88.59,10.210000000000008,0.34250000000000114,0.14000000000000057,1.0575000000000045
40.42745,-86.91915,1491,0.9926224010731051,0.9926224010731051,-79.77,-93.13,13.36,-79.19,-92.37,13.180000000000007,-78.68,-91.74,13.059999999999988,0.45000000000000284,0.710000000000008,1.1500000000000057
40.42745,-86.91855000000001,648,0.9999999999999999,0.9999999999999999,-80.52,-94.52,14.0,-79.11,-90.65,11.540000000000006,-77.67,-88.2525,10.582499999999996,8.802500000000009,8.105000000000004,8.16749999999999
40.42745,-86.91850000000001,404,0.9999999999999997,0.9999999999999997,-79.965,-91.795,11.829999999999998,-78.64,-87.72999999999999,9.08999999999999,-77.3775,-85.285,7.907499999999999,9.820000000000007,8.540000000000006,7.914999999999992
40.42745,-86.9178,515,0.9999999999999996,0.9999999999999996,-81.7775,-92.955,11.177499999999995,-78.805,-91.4,12.594999999999999,-76.015,-87.125,11.11,2.112499999999997,1.0150000000000006,0.644999999999996
40.42745,-86.91755,23,0.9999999999999999,0.9999999999999999,-86.83250000000001,-98.06,11.227499999999992,-85.09,-94.37,9.280000000000001,-83.99,-90.8175,6.827500000000001,2.7450000000000045,2.3549999999999898,2.847500000000011
40.42745,-86.9175,330,0.9727272727272724,0.9727272727272724,-85.95,-96.2775,10.3275,-84.405,-92.93,8.525000000000006,-82.765,-90.0,7.234999999999999,2.9450000000000074,2.6199999999999903,2.3149999999999977
40.42745,-86.91745,283,0.6537102473498232,0.6537102473498232,-85.8,-94.37,8.570000000000007,-83.15,-92.71,9.559999999999988,-81.14500000000001,-90.385,9.239999999999995,3.3999999999999915,2.8400000000000034,3.0200000000000102
