ratio,cdf
0.0,0.00684931506849315
0.0,0.0136986301369863
0.0,0.02054794520547945
0.0,0.0273972602739726
0.0,0.03424657534246575
0.0,0.0410958904109589
0.0,0.04794520547945205
0.0,0.0547945205479452
0.0001203948952563,0.06164383561643835
0.0020401757689893,0.0684931506849315
0.0038067349926793,0.07534246575342465
0.0083203328133125,0.0821917808219178
0.0089160018770528,0.08904109589041095
0.010008578781813,0.0958904109589041
0.0107408427430459,0.10273972602739725
0.0147219856430223,0.1095890410958904
0.015840118430792,0.11643835616438356
0.016025641025641,0.1232876712328767
0.018816594876445,0.13013698630136986
0.0204918032786884,0.136986301369863
0.0222634508348794,0.14383561643835616
0.0233553436047934,0.1506849315068493
0.0247083047357584,0.15753424657534246
0.0303877052043311,0.1643835616438356
0.030547961488173,0.17123287671232876
0.035045559226995,0.1780821917808219
0.0400442477876104,0.18493150684931506
0.042533659730722,0.1917808219178082
0.0480674477170697,0.19863013698630136
0.0488392466053438,0.2054794520547945
0.0512672069985847,0.21232876712328766
0.0552503052503051,0.2191780821917808
0.0573482183820156,0.22602739726027396
0.0576546319619367,0.2328767123287671
0.0676658905704307,0.23972602739726026
0.0686857760951865,0.2465753424657534
0.0692178820209858,0.2534246575342466
0.0713238234902013,0.26027397260273977
0.0718781053328916,0.26712328767123295
0.0772604924733327,0.2739726027397261
0.0794579611949491,0.2808219178082193
0.0809968847352022,0.2876712328767125
0.0854218880534671,0.29452054794520566
0.0933819405496353,0.30136986301369884
0.0995517081465452,0.308219178082192
0.1257676560900716,0.3150684931506852
0.1282235989050569,0.32191780821917837
0.1336456938866577,0.32876712328767155
0.1340579710144928,0.3356164383561647
0.1349758971612213,0.3424657534246579
0.1609729434271657,0.3493150684931511
0.1645536185948231,0.35616438356164426
0.1683727034120735,0.36301369863013744
0.1757940854326397,0.3698630136986306
0.1914279369309349,0.3767123287671238
0.1955399545736114,0.38356164383561697
0.2014346484277255,0.39041095890411015
0.2068899521531099,0.39726027397260333
0.2069029504546298,0.4041095890410965
0.2096137749611382,0.4109589041095897
0.2428018184879609,0.41780821917808286
0.26287203997393,0.42465753424657604
0.2732776261937244,0.4315068493150692
0.273289524545806,0.4383561643835624
0.2779850746268656,0.4452054794520556
0.2807234886025767,0.45205479452054875
0.2843528368794325,0.45890410958904193
0.308129521184981,0.4657534246575351
0.3089898409047344,0.4726027397260283
0.3102609823310098,0.47945205479452147
0.3134822167080231,0.48630136986301464
0.315469434084644,0.4931506849315078
0.3223618284128575,0.500000000000001
0.3226525821596243,0.5068493150684942
0.3247081098138215,0.5136986301369874
0.3439136811229834,0.5205479452054805
0.3500699518109746,0.5273972602739737
0.355775169857937,0.5342465753424669
0.3560256219276031,0.5410958904109601
0.3590549766439094,0.5479452054794532
0.3601440576230492,0.5547945205479464
0.3613747627135578,0.5616438356164396
0.393349678210236,0.5684931506849328
0.4014248328002326,0.575342465753426
0.4015669692824276,0.5821917808219191
0.4045093680533502,0.5890410958904123
0.4097110256728266,0.5958904109589055
0.4192977279433461,0.6027397260273987
0.4197409733124019,0.6095890410958918
0.4320910973084886,0.616438356164385
0.4437693099897014,0.6232876712328782
0.4493097687505495,0.6301369863013714
0.4495217853347502,0.6369863013698646
0.4499211921478722,0.6438356164383577
0.4512222810868084,0.6506849315068509
0.4526352049603857,0.6575342465753441
0.4594594594594595,0.6643835616438373
0.4628457180939686,0.6712328767123305
0.4641245487364621,0.6780821917808236
0.4650140520285365,0.6849315068493168
0.4654766219644798,0.69178082191781
0.4678871183554313,0.6986301369863032
0.4783988714512431,0.7054794520547963
0.4789044495656799,0.7123287671232895
0.4896848947294051,0.7191780821917827
0.4937118217750628,0.7260273972602759
0.4942200870740128,0.732876712328769
0.4942862218011724,0.7397260273972622
0.5004849660523764,0.7465753424657554
0.507699344412258,0.7534246575342486
0.5078399083554093,0.7602739726027418
0.5079147640791476,0.7671232876712349
0.5133520212452051,0.7739726027397281
0.5143805309734514,0.7808219178082213
0.5146294371008466,0.7876712328767145
0.5242753623188406,0.7945205479452077
0.5333725029377203,0.8013698630137008
0.5344212835984641,0.808219178082194
0.5350233488992662,0.8150684931506872
0.5465132997843278,0.8219178082191804
0.5517501508750754,0.8287671232876735
0.5540407589599438,0.8356164383561667
0.5549379524301965,0.8424657534246599
0.5563607085346216,0.8493150684931531
0.5597747617672538,0.8561643835616463
0.5657793374989301,0.8630136986301394
0.5747365501941208,0.8698630136986326
0.5764670568812847,0.8767123287671258
0.578696126568467,0.883561643835619
0.578933880061507,0.8904109589041121
0.5847576351919305,0.8972602739726053
0.585537795770224,0.9041095890410985
0.5875880281690141,0.9109589041095917
0.5936751037586953,0.9178082191780849
0.597003658324139,0.924657534246578
0.6012426422498365,0.9315068493150712
0.6129542906140756,0.9383561643835644
0.6253371002953642,0.9452054794520576
0.6379260122341975,0.9520547945205508
0.6510457010069715,0.9589041095890439
0.6565133638333736,0.9657534246575371
0.6764754233108664,0.9726027397260303
0.6940564915137472,0.9794520547945235
0.7247349601656107,0.9863013698630166
0.7539976434943612,0.9931506849315098
0.759825327510917,1.0000000000000029
