ratio,cdf
0.0,0.010309278350515464
0.0,0.020618556701030927
0.0,0.030927835051546393
0.0,0.041237113402061855
4.490501447829025e-16,0.05154639175257732
0.007020305873281,0.06185567010309278
0.0287618379515958,0.07216494845360824
0.036818296054285,0.08247422680412371
0.0423458660215686,0.09278350515463918
0.0558506779571593,0.10309278350515465
0.0584385586695411,0.11340206185567012
0.0603241783894605,0.12371134020618559
0.0664488017429194,0.13402061855670105
0.0689647486263889,0.1443298969072165
0.0795253090739444,0.15463917525773196
0.0828496042216359,0.16494845360824742
0.1036428395105266,0.17525773195876287
0.123469387755102,0.18556701030927833
0.1417157073824219,0.19587628865979378
0.15201447021584,0.20618556701030924
0.1537025008119519,0.2164948453608247
0.1803873416308533,0.22680412371134015
0.1835474766979835,0.2371134020618556
0.2131621559102476,0.24742268041237106
0.2148995905857596,0.2577319587628865
0.2260814224827878,0.268041237113402
0.2330609212481426,0.2783505154639175
0.244900785346759,0.28865979381443296
0.2577809455927774,0.29896907216494845
0.261830948579166,0.30927835051546393
0.2688296200950235,0.3195876288659794
0.2924961715160796,0.3298969072164949
0.3100843288826423,0.3402061855670104
0.321717112597864,0.35051546391752586
0.3376924093137504,0.36082474226804134
0.3411505661960016,0.3711340206185568
0.3469299983023032,0.3814432989690723
0.3503845097500686,0.3917525773195878
0.3611814509114104,0.4020618556701033
0.3679224001804647,0.41237113402061876
0.3695231439169937,0.42268041237113424
0.3875432525951557,0.4329896907216497
0.3993205682520074,0.4432989690721652
0.4158151018448665,0.4536082474226807
0.4299671116270071,0.46391752577319617
0.4330037082818294,0.47422680412371165
0.4414917711007097,0.48453608247422714
0.4434876591067149,0.4948453608247426
0.4556343988021613,0.505154639175258
0.4612427725849578,0.5154639175257735
0.4612696734789757,0.5257731958762889
0.4706711291174916,0.5360824742268043
0.4718298807281858,0.5463917525773198
0.514768792014667,0.5567010309278352
0.5190213738405699,0.5670103092783506
0.5301511924299033,0.577319587628866
0.5553607946245983,0.5876288659793815
0.5603665360940123,0.5979381443298969
0.562257390265751,0.6082474226804123
0.5642075485744062,0.6185567010309277
0.5684558823529412,0.6288659793814432
0.5703934967012253,0.6391752577319586
0.5812458701267496,0.649484536082474
0.6241169136999585,0.6597938144329895
0.6625960768020892,0.6701030927835049
0.6942193237938458,0.6804123711340203
0.713005042644587,0.6907216494845357
0.7148445649906113,0.7010309278350512
0.7333004032026467,0.7113402061855666
0.7374376614124143,0.721649484536082
0.7414852752880922,0.7319587628865974
0.7491190979563073,0.7422680412371129
0.7592025666772795,0.7525773195876283
0.7623000267699257,0.7628865979381437
0.7719095520466946,0.7731958762886592
0.7778521855594789,0.7835051546391746
0.779199761900333,0.79381443298969
0.7825362590243965,0.8041237113402054
0.7862828189774298,0.8144329896907209
0.7869347828059636,0.8247422680412363
0.8357605380269013,0.8350515463917517
0.9013461699924435,0.8453608247422671
0.9068112848659088,0.8556701030927826
0.9133338906343246,0.865979381443298
0.9190415367641336,0.8762886597938134
0.9373866727107888,0.8865979381443289
0.9435164017225796,0.8969072164948443
0.9456439557316906,0.9072164948453597
0.9494075571450784,0.9175257731958751
0.9549331524307514,0.9278350515463906
0.9702630320420852,0.938144329896906
0.9739660694706254,0.9484536082474214
0.9758579881656804,0.9587628865979368
0.9762620991671273,0.9690721649484523
0.9814257299813276,0.9793814432989677
0.9876916764962308,0.9896907216494831
0.9883802769546642,0.9999999999999986
