thput,cdf
0.0,0.005847953216374269
0.0,0.011695906432748537
0.0,0.017543859649122806
0.0,0.023391812865497075
0.0,0.029239766081871343
0.0,0.03508771929824561
0.0,0.04093567251461988
0.0,0.04678362573099415
0.0,0.05263157894736842
0.0,0.05847953216374269
0.0,0.06432748538011696
0.0,0.07017543859649122
0.0,0.07602339181286549
0.0,0.08187134502923976
0.0,0.08771929824561403
0.0,0.0935672514619883
0.0,0.09941520467836257
0.0,0.10526315789473684
0.0,0.1111111111111111
0.0,0.11695906432748537
0.0,0.12280701754385964
0.0,0.1286549707602339
0.0,0.13450292397660818
0.0,0.14035087719298245
0.0,0.14619883040935672
0.0,0.15204678362573099
0.0,0.15789473684210525
0.0,0.16374269005847952
0.0,0.1695906432748538
0.0,0.17543859649122806
0.0,0.18128654970760233
0.0,0.1871345029239766
0.0,0.19298245614035087
0.0,0.19883040935672514
0.0,0.2046783625730994
0.0,0.21052631578947367
0.0,0.21637426900584794
0.0,0.2222222222222222
0.0,0.22807017543859648
0.0,0.23391812865497075
0.0,0.23976608187134502
0.0,0.24561403508771928
0.0,0.25146198830409355
0.0,0.2573099415204678
0.0,0.2631578947368421
0.0,0.26900584795321636
1.7763568394002505e-15,0.27485380116959063
1.7763568394002505e-15,0.2807017543859649
1.7763568394002505e-15,0.28654970760233917
0.0043888888888892,0.29239766081871343
0.0604999999999993,0.2982456140350877
0.1079999999999996,0.30409356725146197
0.1185,0.30994152046783624
0.1205714285714272,0.3157894736842105
0.123142857142857,0.3216374269005848
0.1715000000000008,0.32748538011695905
0.2120000000000006,0.3333333333333333
0.2200000000000006,0.3391812865497076
0.2275714285714283,0.34502923976608185
0.2485000000000008,0.3508771929824561
0.2624999999999997,0.3567251461988304
0.2721428571428559,0.36257309941520466
0.2744523809523809,0.3684210526315789
0.2761428571428581,0.3742690058479532
0.2884999999999991,0.38011695906432746
0.294142857142857,0.38596491228070173
0.2990000000000004,0.391812865497076
0.2993571428571431,0.39766081871345027
0.2995000000000001,0.40350877192982454
0.310666666666668,0.4093567251461988
0.3112142857142856,0.4152046783625731
0.3114999999999988,0.42105263157894735
0.3309999999999995,0.4269005847953216
0.3435000000000006,0.4327485380116959
0.3528571428571414,0.43859649122807015
0.3580000000000005,0.4444444444444444
0.3839999999999994,0.4502923976608187
0.4039999999999999,0.45614035087719296
0.4109285714285704,0.4619883040935672
0.4405000000000001,0.4678362573099415
0.4509999999999996,0.47368421052631576
0.4672380952380957,0.47953216374269003
0.4814285714285695,0.4853801169590643
0.5038571428571421,0.49122807017543857
0.5045000000000002,0.49707602339181284
0.5240000000000009,0.5029239766081871
0.5245000000000002,0.5087719298245614
0.5280000000000005,0.5146198830409356
0.5395555555555553,0.5204678362573099
0.5624999999999982,0.5263157894736841
0.5709999999999997,0.5321637426900583
0.6014999999999997,0.5380116959064325
0.6584999999999983,0.5438596491228067
0.684000000000001,0.5497076023391809
0.8082857142857147,0.5555555555555551
0.823142857142857,0.5614035087719293
0.8300000000000001,0.5672514619883036
0.8326428571428561,0.5730994152046778
0.8365000000000009,0.578947368421052
0.849499999999999,0.5847953216374262
0.9752857142857144,0.5906432748538004
0.9800000000000004,0.5964912280701746
1.0,0.6023391812865488
1.0002857142857149,0.608187134502923
1.059000000000001,0.6140350877192973
1.0649999999999995,0.6198830409356715
1.0760000000000003,0.6257309941520457
1.0879999999999992,0.6315789473684199
1.104,0.6374269005847941
1.1930000000000005,0.6432748538011683
1.2769285714285727,0.6491228070175425
1.322000000000001,0.6549707602339168
1.3439999999999994,0.660818713450291
1.3695000000000004,0.6666666666666652
1.3829999999999991,0.6725146198830394
1.4131428571428604,0.6783625730994136
1.4520714285714291,0.6842105263157878
1.5293333333333328,0.690058479532162
1.532,0.6959064327485363
1.5567142857142846,0.7017543859649105
1.5595000000000008,0.7076023391812847
1.5859999999999983,0.7134502923976589
1.5939999999999994,0.7192982456140331
1.665571428571428,0.7251461988304073
1.6908571428571424,0.7309941520467815
1.8480000000000008,0.7368421052631557
1.8507857142857131,0.74269005847953
1.8617857142857157,0.7485380116959042
1.8635,0.7543859649122784
1.912,0.7602339181286526
1.9175000000000004,0.7660818713450268
1.93,0.771929824561401
1.971999999999999,0.7777777777777752
2.030857142857143,0.7836257309941494
2.048,0.7894736842105237
2.0585,0.7953216374268979
2.072,0.8011695906432721
2.1075,0.8070175438596463
2.1527142857142856,0.8128654970760205
2.248,0.8187134502923947
2.359,0.8245614035087689
2.3662222222222216,0.8304093567251432
2.4695,0.8362573099415174
2.5269999999999992,0.8421052631578916
2.5893333333333337,0.8479532163742658
2.668,0.85380116959064
2.6915555555555564,0.8596491228070142
2.696928571428572,0.8654970760233884
2.746,0.8713450292397626
2.776,0.8771929824561369
3.0335,0.8830409356725111
3.0406428571428568,0.8888888888888853
3.096857142857143,0.8947368421052595
3.1101904761904766,0.9005847953216337
3.2306428571428576,0.9064327485380079
3.353999999999999,0.9122807017543821
3.3557857142857146,0.9181286549707564
3.7472142857142856,0.9239766081871306
4.183142857142856,0.9298245614035048
4.218500000000001,0.935672514619879
4.265000000000001,0.9415204678362532
4.674,0.9473684210526274
4.680785714285719,0.9532163742690016
5.3870000000000005,0.9590643274853758
5.8260000000000005,0.9649122807017501
8.336214285714288,0.9707602339181243
9.331,0.9766081871344985
10.173428571428571,0.9824561403508727
10.173571428571432,0.9883040935672469
13.810642857142858,0.9941520467836211
15.3975,0.9999999999999953
