value,value_log,value_divide_100,value_divide_1000,cdf
1.523,0.18269983589314678,0.01523,0.001523,0.015151515151515152
1.846,0.26623163027821645,0.01846,0.001846,0.030303030303030304
2.395,0.379305514291914,0.02395,0.002395,0.045454545454545456
2.778,0.4437322595907289,0.02778,0.002778,0.06060606060606061
3.182,0.5027001646372784,0.03182,0.003182,0.07575757575757576
3.49,0.5428254281459292,0.0349,0.00349,0.09090909090909091
3.812,0.5811528960950056,0.03812,0.003812,0.10606060606060606
4.639,0.6664243668047627,0.04639,0.004639,0.12121212121212122
4.831,0.6840370455454095,0.04831,0.004831,0.13636363636363635
4.887,0.6890423041109813,0.04887,0.004887,0.15151515151515152
5.486,0.7392558081003063,0.05486,0.005486,0.16666666666666666
6.415,0.8071966742693031,0.06415,0.006415,0.18181818181818182
6.514,0.8138477342639928,0.06514,0.006514,0.19696969696969696
6.574,0.8178297076838641,0.06574,0.006574,0.21212121212121213
6.628,0.8213825011220518,0.06628,0.006628,0.22727272727272727
8.859,0.9473847000951747,0.08859,0.008859,0.24242424242424243
9.349,0.9707651697929252,0.09349,0.009349,0.25757575757575757
12.182,1.0857185838777432,0.12182,0.012182,0.2727272727272727
12.527,1.0978470757040801,0.12527,0.012527,0.2878787878787879
13.359,1.125773948796767,0.13359,0.013359,0.30303030303030304
14.455,1.160018100877644,0.14455,0.014455,0.3181818181818182
15.576,1.192455944468274,0.15576,0.015576,0.3333333333333333
15.785,1.1982445885897055,0.15785,0.015785,0.3484848484848485
16.192,1.2093004992011902,0.16192,0.016192,0.36363636363636365
19.882,1.2984600687948387,0.19882,0.019882,0.3787878787878788
21.567,1.3337897413654503,0.21567,0.021567,0.3939393939393939
22.599,1.3540892171306054,0.22599,0.022599,0.4090909090909091
24.474,1.3887049595253547,0.24474,0.024474,0.42424242424242425
34.688,1.5401792600685533,0.34688,0.034688,0.4393939393939394
35.584,1.551254766916112,0.35584,0.035584,0.45454545454545453
35.639,1.5519255088585862,0.35639,0.035639,0.4696969696969697
36.794,1.5657770029593872,0.36794,0.036794,0.48484848484848486
37.5,1.5740312677277188,0.375,0.0375,0.5
40.365,1.6060049569220434,0.40365,0.040365,0.5151515151515151
43.626,1.639745396679426,0.43626,0.043626,0.5303030303030303
55.29,1.742646591511839,0.5529,0.05529,0.5454545454545454
55.44,1.7438232201843178,0.5544,0.05544,0.5606060606060606
56.185,1.7496203847576346,0.56185,0.056185,0.5757575757575758
57.45,1.75929003338477,0.5745,0.05745,0.5909090909090909
57.519,1.7598113255909502,0.57519,0.057519,0.6060606060606061
62.53,1.7960884301378668,0.6253,0.06253,0.6212121212121212
66.625,1.8236372220346286,0.66625,0.066625,0.6363636363636364
69.688,1.8431580005054513,0.69688,0.069688,0.6515151515151515
72.1,1.857935265581098,0.721,0.0721,0.6666666666666666
75.904,1.8802646618989907,0.75904,0.075904,0.6818181818181818
79.538,1.9005746656411384,0.79538,0.079538,0.696969696969697
82.899,1.9185492913735465,0.82899,0.082899,0.7121212121212122
86.533,1.937181760430015,0.86533,0.086533,0.7272727272727273
87.575,1.9423801462261991,0.87575,0.087575,0.7424242424242424
90.299,1.9556829397967506,0.90299,0.090299,0.7575757575757576
90.714,1.9576743173550086,0.90714,0.090714,0.7727272727272727
92.644,1.9668172970318742,0.92644,0.092644,0.7878787878787878
96.945,1.986525414679295,0.96945,0.096945,0.803030303030303
102.963,2.0126811872238553,1.02963,0.102963,0.8181818181818182
115.278,2.061746432678297,1.15278,0.115278,0.8333333333333334
118.09,2.072213123164548,1.1809,0.11809,0.8484848484848485
122.99,2.0898698015432275,1.2299,0.12299,0.8636363636363636
144.248,2.159109799372862,1.44248,0.144248,0.8787878787878788
162.961,2.2120836815651463,1.62961,0.162961,0.8939393939393939
165.02,2.2175365827289397,1.6502,0.16502,0.9090909090909091
169.937,2.230287947215817,1.69937,0.169937,0.9242424242424242
177.373,2.2488875118853735,1.77373,0.177373,0.9393939393939394
180.261,2.2559017752188377,1.80261,0.180261,0.9545454545454546
277.314,2.4429717950090017,2.77314,0.277314,0.9696969696969697
346.549,2.539764650018086,3.46549,0.346549,0.9848484848484849
381.58,2.5815856038547773,3.8158,0.38158,1.0
