timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,lte_serving_cell_meas_result,lte_serving_cell_min_meas_result,lte_serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,lte_mcg_failure_flag,nr_scg_failure_flag,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,lte_pcell_handover_flag,pcell_nr_usage_flag,location
1741289856.131,,,371.0,387410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,1741289854.724,1.4070000648498535,pcell-371-387410-3--68.02--10.59/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289856.131,1741289856100.0,40.42742,-86.9175,False,IDLE,0/0,,True,5G SA,1/0,387410:1,1741289865.917,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,387410:1->->387410:1,S1,[],False,False,[],,S1E2,371.0,387410.0,1741289855.6420002,1741289842.393,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,13.73800015449524,9.78600001335144,1741289855.6420002,-84.97,-13.14,371.0,387410.0,0.0,0.0,-84.97,-13.14,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-3.csv,1741289855.79994,1741289867.099929,1741289854.3999414,1741289867.399929,1741289854.3999414,1741289867.399929,11.299989223480225,12.999987602233888,12.999987602233888,1.182929277420044,1.482928991317749,1.482928991317749,0.0,0.0,TP6
1741289908.324,,,393.0,521310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1741289908.084,0.2399997711181641,pcell-393-521310-3--79.44--10.84/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289908.324,1741289908300.0,40.42733,-86.91735,False,IDLE,0/0,,True,5G SA,1/0,521310:1,1741289919.046,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,521310:1->->521310:1,S1,[],False,False,[],1741289907.387,S1E3,,,1741289907.8170002,1741289865.917,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,42.40699982643128,10.722000122070312,1741289907.8170002,-82.345,-10.84,393.0,521310.0,0.0,0.0,-82.345,-10.84,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-3.csv,1741289906.9998913,1741289919.2998796,1741289906.9998913,1741289919.3998797,1741289906.9998913,1741289919.4998794,12.299988269805908,12.399988174438477,12.499988079071043,0.2538795471191406,0.353879451751709,0.4538793563842773,0.0,0.0,TP6
1741289935.269,,,393.0,521310.0,,,,,,,371.0,387410.0,273.0,398410.0,104.0,501390.0,294.0,5035.0,,,,,,,,,,,,,,,1,0,1,type1,1741289935.681,-0.4119999408721924,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,1,-0.5780000686645508,0,1741289935.269,1741289935300.0,40.42746,-86.9172478,False,LTE,0/1,5035:1,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1741289935.7229998,True->False->True,5G SA->LTE->5G SA,4/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->5035:1->501390:1,S1,"[(5035, 294)]",False,True,"[(398410, 273), (521310, 393), (501390, 104), (387410, 371), (5035, 294)]",1741289935.269,S1E3,371.0,387410.0,1741289935.103,1741289919.046,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,16.223000049591064,0.4539997577667236,1741289935.103,-83.43,-12.72,371.0,387410.0,0.0,0.0,-79.405,-10.595,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-3.csv,1741289934.7998648,1741289947.7998524,1741289934.7998648,1741289947.9998522,1741289934.7998648,1741289948.099852,12.999987602233888,13.199987411499023,13.299987316131592,12.076852560043337,12.276852369308472,12.37685227394104,0.0,0.0,TP6
1741289936.208,,,393.0,501390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1741289935.681,0.5269999504089355,pcell-393-501390-3--83.83--10.79/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289936.208,1741289936200.0,40.42756,-86.91727,False,IDLE,0/0,,True,5G SA,1/0,501390:1,1741289946.42,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,501390:1->->501390:1,S1,[],False,False,[],1741289935.7229998,S1E3,393.0,501390.0,1741289935.7229998,1741289935.7229998,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4850001335144043,10.212000131607056,1741289935.7229998,-76.935,-10.645,393.0,501390.0,0.0,0.0,-76.935,-10.645,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-3.csv,1741289934.7998648,1741289947.7998524,1741289934.7998648,1741289947.9998522,1741289934.7998648,1741289948.099852,12.999987602233888,13.199987411499023,13.299987316131592,1.379852294921875,1.5798521041870115,1.67985200881958,0.0,0.0,TP6
1741289991.356,,,393.0,521310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1741289991.664,-0.3080000877380371,pcell-393-521310-3--79.26--10.69/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289991.356,1741289991400.0,40.42743,-86.91724,False,IDLE,0/0,,True,5G SA,1/0,521310:1,1741290001.3809998,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,521310:1->->521310:1,S1,[],False,False,[],1741289990.4929998,S1E3,,,1741289990.8779998,1741289946.42,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,44.93599987030029,10.024999856948853,1741289990.8779998,-74.69999999999999,-10.614999999999998,393.0,521310.0,0.0,0.0,-74.69999999999999,-10.614999999999998,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-3.csv,1741289990.199812,1741290002.4998002,1741289990.199812,1741290002.4998002,1741289990.199812,1741290002.6998,12.299988269805908,12.299988269805908,12.499988079071043,1.118800401687622,1.118800401687622,1.3188002109527588,0.0,0.0,TP6
1741290070.799,,,393.0,501390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1741290071.917,-1.118000030517578,pcell-393-501390-3--76.92--10.6/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741290070.799,1741290070800.0,40.4274622,-86.9173078,False,IDLE,0/0,,True,5G SA,1/0,501390:1,1741290080.996,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,501390:1->->501390:1,S1,[],False,False,[],1741290070.3079998,S1E3,393.0,501390.0,1741290070.3079998,1741290001.3809998,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,69.41800022125244,10.19700002670288,1741290070.3079998,-79.85,-10.86,393.0,501390.0,0.0,0.0,-79.85,-10.86,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-3.csv,1741290070.3997357,1741290082.1997242,1741290069.2997365,1741290082.299724,1741290069.2997365,1741290082.499724,11.799988746643066,12.999987602233888,13.199987411499023,1.2037241458892822,1.3037240505218506,1.5037238597869873,0.0,0.0,TP6
1741290086.605,,,393.0,521310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1741290088.0679998,-1.4630000591278076,pcell-393-521310-3--79.63--10.41/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741290086.605,1741290086600.0,40.4273667,-86.9173033,False,IDLE,0/0,,True,5G SA,1/0,521310:1,1741290101.144,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,521310:1->->521310:1,S1,[],False,False,[],,S1E2,393.0,521310.0,1741290085.996,1741290080.996,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,5.608999967575073,14.539000034332275,1741290085.996,-80.96,-10.48,393.0,521310.0,0.0,0.0,-80.96,-10.48,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-3.csv,1741290085.199721,1741290101.8997054,1741290085.199721,1741290102.1997051,1741290085.199721,,16.699984073638916,16.99998378753662,,0.7557053565979004,1.0557050704956057,,0.0,0.0,TP6
1741289396.805,,,393.0,501390.0,,,,,,,273.0,387410.0,273.0,398410.0,393.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1741289396.775,0.0299999713897705,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289396.805,1741289396800.0,40.4273411,-86.9173522,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1741289407.188,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->521310:1,S1,[],False,True,"[(398410, 273), (387410, 273), (521310, 393), (501390, 393)]",1741289396.775,S1E3,273.0,387410.0,1741289396.775,1741289358.202,67.62,108.04,152.83,229.46,367.51,186.4326141078838,0.0,0.0,0.0,0.0,0.0,0.0,152.83,1.0,38.60300016403198,10.382999897003174,1741289396.775,-83.27,-13.1,273.0,387410.0,0.0,0.0,-78.25,-10.95,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-2.csv,1741289396.4999452,1741289407.199935,1741289396.4999452,1741289409.3999329,1741289396.4999452,1741289409.4999328,10.699989795684814,12.899987697601318,12.999987602233888,0.0119349956512451,2.211932897567749,2.3119328022003174,0.0,0.0,TP6
1741289533.869,,,393.0,521310.0,,,,,,,371.0,387410.0,273.0,398410.0,393.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1741289533.853,0.0160000324249267,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289533.869,1741289533900.0,40.42741,-86.91724,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1741289545.158,True->False->False->False->True,5G SA->IDLE->LTE->LTE->5G SA,4/0->0/0->0/1->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->1001:1->501390:1,S1,[],False,True,"[(398410, 273), (521310, 393), (387410, 371), (501390, 393)]",1741289533.853,S1E3,371.0,387410.0,1741289533.853,1741289407.188,50.61,84.91,127.835,189.7975,275.02900000000005,146.46403333333333,0.0,0.0,0.0,0.0,0.0,0.0,127.835,1.0,126.68099999427795,11.289000034332275,1741289533.853,-80.92,-12.1,371.0,387410.0,0.0,0.0,-67.16499999999999,-10.77,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-2.csv,1741289533.4998145,1741289545.2998033,1741289533.4998145,1741289546.7998018,1741289533.4998145,1741289546.8998015,11.799988746643066,13.299987316131592,13.39998722076416,0.1418032646179199,1.641801834106445,1.7418017387390137,0.0,0.0,TP6
1741289595.552,,,393.0,501390.0,,,,,,,273.0,387410.0,371.0,398410.0,393.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1741289595.5370002,0.0150001049041748,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289595.552,1741289595600.0,40.42736,-86.9172689,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1741289606.582,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,[],False,True,"[(387410, 273), (521310, 393), (398410, 371), (501390, 393)]",1741289595.5370002,S1E3,273.0,387410.0,1741289595.5370002,1741289545.158,79.53,107.66,147.35,209.84,295.49,167.49309677419356,0.0,0.0,0.0,0.0,0.0,0.0,147.35,1.0,50.39400005340576,11.02999997138977,1741289595.5370002,-80.93,-12.96,273.0,387410.0,0.0,0.0,-73.6,-10.85,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-2.csv,1741289595.1997557,1741289606.5997448,1741289595.1997557,1741289608.8997426,1741289595.1997557,1741289608.9997425,11.399989128112791,13.699986934661863,13.799986839294434,0.0177447795867919,2.3177425861358643,2.4177424907684326,0.0,0.0,TP6
1741289626.635,,,393.0,521310.0,,,,,,,371.0,387410.0,273.0,398410.0,393.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type2,1741289623.408,3.226999998092652,pcell-393-521310-20--82.97--11.04/scell1-393-501390-20--84.28--11.13/scell2-273-398410-20--79.7--10.77/scell3-371-387410-20--86.41--13.58,393-501390,20.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289626.635,1741289626600.0,40.42727,-86.91752,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1741289637.4150002,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->521310:1,S1,[],False,False,[],,S1E2,371.0,387410.0,1741289623.408,1741289606.582,87.792,118.47,190.29,263.43,318.42,194.94919463087248,0.0,0.0,0.0,0.0,0.0,0.0,190.29,1.0,20.05299997329712,10.78000020980835,1741289623.408,-86.47,-13.58,371.0,387410.0,0.0,0.0,-82.16999999999999,-10.95,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-2.csv,1741289626.299726,1741289637.499715,1741289626.299726,1741289640.0997128,1741289626.299726,1741289640.1997128,11.199989318847656,13.799986839294434,13.899986743927002,0.0847151279449462,2.684712648391724,2.784712553024292,0.0,0.0,TP6
1741289653.762,,,393.0,521310.0,,,,,,,273.0,387410.0,273.0,398410.0,393.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1741289653.734,0.0280001163482666,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741289653.762,1741289653800.0,40.42741,-86.9172922,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1741289664.179,True->False->False->False->False->True,5G SA->IDLE->LTE->IDLE->LTE->5G SA,4/0->0/0->0/1->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->->1001:1->521310:1,S1,[],False,True,"[(398410, 273), (387410, 273), (521310, 393), (501390, 393)]",1741289653.734,S1E3,273.0,387410.0,1741289653.734,1741289637.4150002,64.156,91.76,115.4,153.6,187.944,123.92336283185844,0.0,0.0,0.0,0.0,0.0,0.0,115.4,1.0,16.346999883651733,10.416999816894531,1741289653.734,-83.68,-14.11,273.0,387410.0,0.0,0.0,-81.56,-10.88,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc8-uldl-2.csv,1741289653.3997002,1741289664.19969,1741289653.3997002,1741289665.5996883,1741289653.3997002,1741289665.8996882,10.799989700317385,12.19998836517334,12.499988079071043,0.0206899642944335,1.4206886291503906,1.7206883430480957,0.0,0.0,TP6
1741297626.774,,,790.0,521310.0,,,,,,,808.0,387410.0,808.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type2,1741297603.906,22.86800003051757,pcell-790-521310-143--92.77--10.62/scell1-808-387410-59--115.3--23.86/scell2-808-398410-131--111.52--21.7/scell3-790-501390-143--93.11--10.63,808-387410,59.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741297626.774,1741297626800.0,40.4319,-86.91051999999998,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1741297637.536,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->501390:1,S1,[],True,False,[],,S1E2,808.0,387410.0,1741297603.906,1741297590.437,28.67,78.995,202.09,301.71,382.57,199.3251890034364,0.0,0.0,0.0,0.0,0.0,0.0,202.09,1.0,36.33699989318848,10.76200008392334,1741297603.906,-112.95,-22.26,790.0,501390.0,0.0,0.0,-90.27,-10.55,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc1-uldl-9.csv,1741297626.399961,1741297655.0999336,1741297626.399961,1741297655.1999335,1741297626.399961,1741297655.2999334,28.69997262954712,28.799972534179688,28.899972438812256,17.563933610916138,17.663933515548706,17.763933420181274,0.0,0.0,TP27
1741297789.0470002,,,790.0,501390.0,,,,,,,808.0,387410.0,808.0,398410.0,790.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type2,1741297772.306,16.740999937057495,pcell-790-501390-105--91.79--10.49/scell1-808-387410-105--115.74--24.07/scell2-790-521310-105--93.73--10.64/scell3-808-398410-105--113.85--23.83,808-387410,105.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741297789.0470002,1741297789000.0,40.43178,-86.91053000000002,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1741297799.467,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,[],True,False,[],,S1E2,808.0,387410.0,1741297772.306,1741297637.536,68.212,141.48000000000002,215.99,279.7225,350.634,213.6205126182965,0.0,0.0,0.0,0.0,0.0,0.011,215.99,1.0,151.5110001564026,10.419999837875366,1741297772.306,-112.13,-22.95,808.0,398410.0,0.0,0.0,-93.3,-10.55,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc1-uldl-9.csv,1741297788.6998062,1741297801.9997935,1741297788.6998062,1741297801.9997935,1741297788.0998068,1741297802.0997934,13.299987316131592,13.299987316131592,13.99998664855957,2.5327935218811035,2.5327935218811035,2.632793426513672,0.0,0.0,TP27
1741297857.144,,,790.0,521310.0,,,,,,,273.0,387410.0,808.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type2,1741297853.8279998,3.3159999847412114,pcell-790-521310-21--91.56--10.55/scell1-808-398410-21--106.8--19.61/scell2-790-501390-21--94.3--10.62/scell3-273-387410-21--141.13--35.9,808-398410,21.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741297857.144,1741297857100.0,40.4318799,-86.9105506,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1741297868.545,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->521310:1,S1,[],True,False,[],,S1E2,273.0,387410.0,1741297853.8279998,1741297799.467,66.92800000000001,151.41,232.92,291.88,362.598,223.5609542743539,0.0,0.0,0.0,0.0,0.0,0.0,232.92,1.0,57.67700004577637,11.401000022888184,1741297853.8279998,-126.055,-29.66,273.0,387410.0,0.0,0.0,-91.865,-10.53,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc1-uldl-9.csv,1741297856.7997413,1741297869.8997288,1741297856.7997413,1741297869.999729,1741297856.7997413,1741297869.999729,13.099987506866457,13.199987411499023,13.199987411499023,1.3547286987304688,1.454728603363037,1.454728603363037,0.0,0.0,TP27
1741297460.1220002,,,790.0,501390.0,,,,,,,808.0,387410.0,808.0,398410.0,790.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type2,1741297443.789,16.33299994468689,pcell-790-501390-102--92.16--10.58/scell1-808-387410-102--104.82--18.96/scell2-808-398410-102--104.15--18.85/scell3-790-521310-101--89.63--10.44,790-521310,101.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741297460.1220002,1741297460100.0,40.43195,-86.91046,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1741297471.589,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,[],False,False,[],,S1E2,808.0,387410.0,1741297443.789,1741297207.6260002,58.05200000000001,93.51,142.34,200.0525,268.81499999999994,152.6162520661157,0.0,0.0,0.0,0.0,0.0,0.0,142.34,1.0,252.4960000514984,11.466999769210815,1741297443.789,-107.905,-20.825000000000003,790.0,521310.0,0.0,0.0,-93.205,-10.58,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc1-uldl-8.csv,1741297459.7997522,1741297489.0997243,1741297459.7997522,1741297489.1997242,1741297459.7997522,1741297489.499724,29.29997205734253,29.399971961975098,29.699971675872803,17.510724306106567,17.610724210739136,17.91072392463684,0.0,0.0,TP27
1741295103.202,,,790.0,521310.0,,,,,,,808.0,387410.0,273.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1741295102.6020002,0.5999999046325684,pcell-790-521310-4--94.12--10.52/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-790-501390-3--91.82--10.64,273-398410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741295103.202,1741295103200.0,40.4320002,-86.9105507,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1741295114.577,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->501390:1,S1,[],False,True,"[(398410, 273), (387410, 808)]",1741295102.6020002,S1E3,273.0,398410.0,1741295102.6020002,1741294883.6360002,49.6,73.36,104.63,150.575,200.326,116.53188045977012,0.0,0.0,0.0,0.0,0.0,0.0,104.63,1.0,219.56599974632263,11.375,1741295102.6020002,-128.59,-29.285,790.0,501390.0,0.0,0.0,-94.34,-10.5,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc1-dl-1.csv,1741295102.7997816,1741295116.6997683,1741295102.7997816,1741295116.6997683,1741295102.7997816,1741295116.7997682,13.899986743927002,13.899986743927002,13.99998664855957,2.1227681636810303,2.1227681636810303,2.222768068313598,0.0,0.0,TP27
1741295156.1260002,,,790.0,521310.0,,,,,,,808.0,387410.0,273.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1741295155.587,0.5390000343322754,pcell-790-521310-3--88.57--10.46/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-790-501390-2--95.1--10.66,273-398410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1741295156.1260002,1741295156100.0,40.43164,-86.91038,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1741295167.573,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->521310:1,S1,[],False,True,"[(398410, 273), (387410, 808)]",1741295155.587,S1E3,273.0,398410.0,1741295155.587,1741295114.577,46.01,66.32,111.21,263.43,378.9,167.58255376344084,0.0,0.0,0.0,0.0,0.0,0.0,111.21,1.0,41.54900026321411,11.446999788284302,1741295155.587,-108.72,-20.88,790.0,501390.0,0.0,0.0,-94.57,-10.63,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250306/onoff/onoff_rss_t-loc1-dl-1.csv,1741295155.799731,1741295168.499719,1741295155.799731,1741295168.5997188,1741295155.799731,1741295168.6997187,12.699987888336182,12.79998779296875,12.899987697601318,0.9267189502716064,1.0267188549041748,1.1267187595367432,0.0,0.0,TP27
