taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
t-sp2p24-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p24-dl-5.csv,1744495823,1744496014,40.422,40.4219,-86.91587,-86.91611,static
t-sp2p25-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-1.csv,1744496080,1744496278,40.42163,40.42148,-86.91583,-86.91625,static
t-sp2p25-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-2.csv,1744496306,1744496494,40.42157,40.42146,-86.91609,-86.91616,static
t-sp2p25-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-3.csv,1744496527,1744496761,40.42172,40.42118,-86.91593,-86.91633,static
t-sp2p25-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-4.csv,1744496799,1744496999,40.42146,40.4214,-86.91615,-86.91626,static
t-sp2p25-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-5.csv,1744497013,1744497216,40.42176,40.421345,-86.91596,-86.9163,static
t-sp2p26-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-1.csv,1744497281,1744497480,40.42119,40.42097,-86.91568,-86.91599,static
t-sp2p26-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-2.csv,1744497504,1744497701,40.42116,40.42096,-86.91578,-86.91598,static
t-sp2p26-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-3.csv,1744497735,1744497925,40.42099,40.42099,-86.91592,-86.91592,static
t-sp2p26-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-4.csv,1744497953,1744498147,40.42113,40.42099,-86.91573,-86.91592,static
t-sp2p26-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-5.csv,1744498174,1744498365,40.42105,40.42101,-86.91582,-86.91583,static
t-sp2p19-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-1.csv,1744498428,1744498667,40.42109,40.42092,-86.9159,-86.91625,static
t-sp2p19-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-2.csv,1744498689,1744498878,40.42112,40.4209,-86.91597,-86.91634,static
t-sp2p19-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-3.csv,1744499185,1744499377,40.42103,40.42101,-86.9162,-86.91622,static
t-sp2p19-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-4.csv,1744499404,1744499605,40.4211,40.42098,-86.91602,-86.9162,static
t-sp2p19-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-5.csv,1744499639,1744499874,40.42112,40.42089,-86.915812,-86.91626,static
t-sp2p13-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-1.csv,1744500130,1744500345,40.42065,40.42053,-86.9162,-86.91632,static
t-sp2p13-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-2.csv,1744500369,1744500632,40.42058,40.42053,-86.91623,-86.91628,static
t-sp2p13-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-3.csv,1744501013,1744501321,40.42079,40.42054,-86.9160389,-86.91637,static
t-sp2p13-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-4.csv,1744501344,1744501557,40.4206,40.42057,-86.91624,-86.91629,static
t-sp2p13-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-5.csv,1744501580,1744501803,40.42067,40.42054,-86.9161778,-86.91628,static
t-sp2p27-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-1.csv,1744571848,1744572033,40.42077,40.4205,-86.9158,-86.91612,static
t-sp2p27-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-2.csv,1744572062,1744572250,40.420779,40.4205,-86.91577,-86.9160357,static
t-sp2p27-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-3.csv,1744572288,1744572484,40.42053,40.42052,-86.9158,-86.9158122,static
t-sp2p27-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-4.csv,1744572506,1744572697,40.42054,40.42053,-86.91581,-86.91581,static
t-sp2p27-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-5.csv,1744572719,1744572909,40.42055,40.42047,-86.91579,-86.91582,static
t-sp2p22-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-1.csv,1744573030,1744573218,40.42058,40.42055,-86.91546,-86.91548,static
t-sp2p22-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-2.csv,1744573240,1744573434,40.42082,40.42055,-86.91545,-86.91562,static
t-sp2p22-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-3.csv,1744573464,1744573658,40.42067,40.4204709,-86.9153957,-86.91553,static
t-sp2p22-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-4.csv,1744573751,1744574007,40.42066,40.42052,-86.91545,-86.91554,static
t-sp2p22-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-5.csv,1744574085,1744574281,40.4206911,40.42056,-86.91544,-86.9154833,static
t-sp2p20-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-1.csv,1744574752,1744574952,40.42111,40.42099,-86.91538,-86.91548,static
t-sp2p20-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-2.csv,1744574972,1744575161,40.42112,40.42097,-86.91533,-86.9155,static
t-sp2p20-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-3.csv,1744575272,1744575544,40.42112,40.42096,-86.9152856,-86.91549,static
t-sp2p20-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-4.csv,1744575701,1744575917,40.42105,40.42096,-86.91534,-86.9155,static
t-sp2p20-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-5.csv,1744575943,1744576152,40.42106,40.42098,-86.91538,-86.91551,static
t-sp2p18-dl-2,new,static,TP15,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p18-dl-2.csv,1744576800,1744576993,40.42193,40.42191,-86.91484,-86.91485,static
t-sp2p18-dl-3,new,static,TP15,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p18-dl-3.csv,1744577017,1744577230,40.42195,40.42191,-86.9148,-86.91484,static
t-sp2p18-dl-4,new,static,TP15,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p18-dl-4.csv,1744577247,1744577439,40.42194,40.4219,-86.91481,-86.91485,static
t-sp2p18-dl-5,new,static,TP15,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p18-dl-5.csv,1744577458,1744577648,40.42194,40.42192,-86.91484,-86.91485,static
t-sp2p17-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-1.csv,1744577773,1744577994,40.42198,40.42185,-86.91541,-86.91548,static
t-sp2p17-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-2.csv,1744578016,1744578236,40.42188,40.42186,-86.91546,-86.91547,static
t-sp2p17-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-3.csv,1744578346,1744578533,40.42187,40.42185,-86.91545,-86.91547,static
t-sp2p17-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-4.csv,1744578557,1744578746,40.42191,40.42185,-86.91544,-86.91548,static
t-sp2p17-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p17-dl-5.csv,1744578776,1744578965,40.42188,40.42187,-86.91544,-86.91547,static
t-sp2p7-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-1.csv,1744579169,1744579358,40.42253,40.4224611,-86.9151,-86.91512,static
t-sp2p7-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-2.csv,1744579384,1744579573,40.42253,40.42249,-86.9151,-86.9151111,static
t-sp2p7-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-3.csv,1744579599,1744579789,40.42253,40.42251,-86.91509,-86.91511,static
t-sp2p7-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-4.csv,1744579855,1744580042,40.42254,40.42251,-86.9151,-86.9151133,static
t-sp2p7-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p7-dl-5.csv,1744580063,1744580314,40.42253,40.42251,-86.9151,-86.91511,static
t-sp2p15-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-1.csv,1744580428,1744580614,40.42243,40.42241,-86.9154989,-86.91553,static
t-sp2p15-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-2.csv,1744580638,1744580830,40.42244,40.42241,-86.9155,-86.91552,static
t-sp2p15-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-3.csv,1744580885,1744581096,40.42244,40.42243,-86.91547,-86.91551,static
t-sp2p15-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-4.csv,1744581117,1744581310,40.42243,40.42242,-86.91549,-86.91552,static
t-sp2p15-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p15-dl-5.csv,1744581363,1744581611,40.42248,40.42236,-86.91528,-86.91551,static
t-sp2p11-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-1.csv,1744581944,1744582137,40.42139,40.42134,-86.91491,-86.91497,static
t-sp2p11-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-2.csv,1744582162,1744582349,40.4214,40.42135,-86.91496,-86.91509,static
t-sp2p11-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-3.csv,1744582396,1744582588,40.42138,40.42134,-86.9149137,-86.91504,static
t-sp2p11-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-4.csv,1744582614,1744582801,40.42136,40.42133,-86.91494,-86.91502,static
t-sp2p11-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p11-dl-5.csv,1744582827,1744583025,40.42137,40.42135,-86.91497,-86.91502,static
t-sp2p21-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-1.csv,1744583307,1744583469,40.42097,40.42092,-86.91499,-86.91504,static
t-sp2p21-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-2.csv,1744584050,1744584240,40.4209556,40.42085,-86.9149644,-86.91505,static
t-sp2p21-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-3.csv,1744584266,1744584455,40.4209,40.4207833,-86.91505,-86.9152344,static
t-sp2p21-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-4.csv,1744584482,1744584674,40.42092,40.42088,-86.91497,-86.91507,static
t-sp2p21-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p21-dl-5.csv,1744584696,1744584892,40.42092,40.42091,-86.91507,-86.91508,static
t-sp2p14-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p14-dl-1.csv,1744584992,1744585181,40.42048,40.42042,-86.91493,-86.91509,static
t-sp2p14-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p14-dl-2.csv,1744585703,1744585894,40.42043,40.42041,-86.91495,-86.91496,static
t-sp2p14-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p14-dl-3.csv,1744585917,1744586106,40.42043,40.42041,-86.91495,-86.91497,static
t-sp2p14-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p14-dl-4.csv,1744586289,1744586475,40.42046,40.4203233,-86.91495,-86.9149967,static
t-dl-tsp7-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp7-2.csv,1746204829,1746205051,40.42624,40.42624,-86.91792,-86.91792,static
t-dl-tsp7-3,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp7-3.csv,1746205080,1746205300,40.42624,40.42624,-86.91792,-86.91792,static
t-dl-tsp7-4,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp7-4.csv,1746205715,1746205932,40.42624,40.42624,-86.91792,-86.91792,static
t-dl-tsp7-5,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp7-5.csv,1746205962,1746206256,40.42624,40.42624,-86.91792,-86.91792,static
t-dl-tsp25-1,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-1.csv,1746206535,1746206768,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsp25-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-2.csv,1746206796,1746207056,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsp25-3,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-3.csv,1746207393,1746207593,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsp25-4,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-4.csv,1746207623,1746207865,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsp25-5,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-5.csv,1746207891,1746208104,40.42621,40.42621,-86.91726,-86.91726,static
t-dl-tsptmp1-1,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsptmp1-1.csv,1746208229,1746208424,40.42636,40.42636,-86.91657,-86.91657,static
t-dl-tsptmp1-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsptmp1-2.csv,1746208455,1746208667,40.42636,40.42636,-86.91657,-86.91657,static
t-dl-tspt2-1,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-1.csv,1746208768,1746208992,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt2-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-2.csv,1746209187,1746209373,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt2-3,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-3.csv,1746209403,1746209583,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt2-4,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-4.csv,1746209609,1746209796,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt2-5,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt2-5.csv,1746209826,1746210015,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp32-1,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp32-1.csv,1746210167,1746210409,40.42595,40.42595,-86.91538,-86.91538,static
t-dl-tspt3-2,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt3-2.csv,1746210921,1746211145,40.42635,40.42635,-86.91628,-86.91628,static
t-dl-tspt3-3,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt3-3.csv,1746211176,1746211379,40.42635,40.42635,-86.91628,-86.91628,static
t-dl-tspt3-4,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt3-4.csv,1746211418,1746211633,40.42635,40.42635,-86.91628,-86.91628,static
t-dl-tspt3-5,new,static,TP11,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt3-5.csv,1746211676,1746211878,40.42635,40.42635,-86.91628,-86.91628,static
t-dl-tsp26-1,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-1.csv,1746212020,1746212167,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp26-2,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-2.csv,1746212259,1746212439,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp26-3,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-3.csv,1746212762,1746212874,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp26-4,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-4.csv,1746212909,1746213165,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tsp26-5,new,static,,se1,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-5.csv,1746213197,1746213384,40.42598,40.42598,-86.91659,-86.91659,static
t-dl-tspt4-1,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-1.csv,1746221128,1746221341,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt4-2,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-2.csv,1746221416,1746221616,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt4-3,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-3.csv,1746221650,1746221844,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt4-4,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-4.csv,1746221878,1746222074,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt4-5,new,static,TP6,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt4-5.csv,1746222112,1746222304,40.42666,40.42666,-86.91673,-86.91673,static
t-dl-tspt5-1,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt5-1.csv,1746222618,1746222806,40.42831,40.42831,-86.92034,-86.92034,static
t-dl-tspt5-2,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt5-2.csv,1746222837,1746223026,40.42831,40.42831,-86.92034,-86.92034,static
t-dl-tspt6-1,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt6-1.csv,1746223678,1746223889,40.4291,40.4291,-86.92103,-86.92103,static
t-dl-tspt7-1,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-1.csv,1746224214,1746224417,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-tspt7-2,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-2.csv,1746224443,1746224634,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-tspt7-3,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-3.csv,1746224668,1746224851,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-tspt7-4,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-4.csv,1746224881,1746225100,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-tspt7-5,new,static,,se3,20250502-t,20250502-t/gps_cellset_thput_0.1/gct_trace_t-dl-tspt7-5.csv,1746225134,1746225375,40.42941,40.42941,-86.92153,-86.92153,static
t-dl-p22-1,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-1.csv,1746307196,1746307426,40.4274689,40.42722,-86.91704,-86.91727,static
t-dl-p22-2,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-2.csv,1746307466,1746307686,40.42744,40.42732,-86.91725,-86.91742,static
t-dl-p22-3,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-3.csv,1746307728,1746308015,40.42743,40.42729,-86.91711,-86.91738,static
t-dl-p22-4,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-4.csv,1746308108,1746308302,40.42748,40.4274,-86.91727,-86.9174,static
t-dl-p22-5,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p22-5.csv,1746308350,1746308543,40.42745,40.42737,-86.91722,-86.91745,static
t-dl-p21-1,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-1.csv,1746308675,1746308909,40.42734,40.42732,-86.91786,-86.91789,static
t-dl-p21-2,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-2.csv,1746308954,1746309132,40.4274,40.42731,-86.91782,-86.91786,static
t-dl-p21-3,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-3.csv,1746309177,1746309413,40.42734,40.4273,-86.91783,-86.91786,static
t-dl-p21-4,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-4.csv,1746309446,1746309625,40.4276,40.42731,-86.91783,-86.9180767,static
t-dl-p21-5,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p21-5.csv,1746310397,1746310597,40.42766,40.42719,-86.91774,-86.91796,static
t-dl-p29-1,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p29-1.csv,1746310787,1746310974,40.42656,40.42646,-86.91786,-86.91825,static
t-dl-p29-2,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p29-2.csv,1746311006,1746311193,40.42657,40.42653,-86.91794,-86.91809,static
t-dl-p29-3,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p29-3.csv,1746311227,1746311423,40.42657,40.42652,-86.91792,-86.918,static
t-dl-p38-1,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p38-1.csv,1746311612,1746311796,40.42582,40.42578,-86.91719,-86.91724,static
t-dl-p38-2,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p38-2.csv,1746311827,1746312064,40.42581,40.4258,-86.91719,-86.9172027,static
t-dl-p38-3,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p38-3.csv,1746312111,1746312302,40.42581,40.4258,-86.91719,-86.91719,static
t-dl-p39-1,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p39-1.csv,1746312446,1746312609,40.4258,40.42578,-86.91679,-86.91693,static
t-dl-p39-2,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p39-2.csv,1746312651,1746312843,40.42581,40.42576,-86.9166622,-86.91679,static
t-dl-p39-3,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p39-3.csv,1746312888,1746313119,40.42583,40.42579,-86.91662,-86.91674,static
t-dl-p23-1,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p23-1.csv,1746314100,1746314291,40.42755,40.42741,-86.91638,-86.91651,static
t-dl-p23-2,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p23-2.csv,1746314340,1746314531,40.42745,40.4274,-86.91645,-86.91652,static
t-dl-p23-3,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p23-3.csv,1746314567,1746314758,40.42745,40.42742,-86.91646,-86.91651,static
t-dl-p32-1,new,static,TP11,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p32-1.csv,1746315078,1746315271,40.42658,40.42642,-86.91582,-86.91603,static
t-dl-p32-2,new,static,TP11,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p32-2.csv,1746315308,1746315514,40.42654,40.4265,-86.91597,-86.91608,static
t-dl-p32-3,new,static,TP11,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p32-3.csv,1746315549,1746315737,40.42654,40.4265,-86.91599,-86.91606,static
t-dl-p40-1,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p40-1.csv,1746316467,1746316721,40.42537,40.42503,-86.9157,-86.91588,static
t-dl-p40-2,new,static,,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p40-2.csv,1746316752,1746316944,40.42535,40.42505,-86.91559,-86.91584,static
