taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
v-vsp9-dl-3,new,static,VP16,,20250428-v,20250428-v/gps_cellset_thput_0.1/gct_trace_v-vsp9-dl-3.csv,1745869479.8,1745869700.0,40.4172,40.41719000000001,-86.87148,-86.87149000000002,static
v-vsp9-dl-4,new,static,VP16,,20250428-v,20250428-v/gps_cellset_thput_0.1/gct_trace_v-vsp9-dl-4.csv,1745869727.5,1745869964.0,40.41721,40.4172,-86.87147,-86.87149000000002,static
v-vsp9-dl-5,new,static,VP16,,20250428-v,20250428-v/gps_cellset_thput_0.1/gct_trace_v-vsp9-dl-5.csv,1745869985.8,1745870201.0,40.41721,40.4172,-86.87147,-86.8715,static
v-vsp4-dl-1,new,static,VP16,,20250428-v,20250428-v/gps_cellset_thput_0.1/gct_trace_v-vsp4-dl-1.csv,1745870860.8,1745871058.3,40.41814,40.41811,-86.87232,-86.87234000000002,static
v-vsp4-dl-2,new,static,VP16,,20250428-v,20250428-v/gps_cellset_thput_0.1/gct_trace_v-vsp4-dl-2.csv,1745871093.1,1745871299.9,40.41813,40.41812,-86.87232,-86.87234000000002,static
v-vsp4-dl-3,new,static,VP16,,20250428-v,20250428-v/gps_cellset_thput_0.1/gct_trace_v-vsp4-dl-3.csv,1745871322.4,1745871535.1,40.41813,40.41812,-86.87232,-86.87233,static
v-vsp4-dl-4,new,static,VP16,,20250428-v,20250428-v/gps_cellset_thput_0.1/gct_trace_v-vsp4-dl-4.csv,1745871560.2,1745871772.9,40.41813,40.41812,-86.87231,-86.87232,static
v-dr-dl-1,new,driving,,,20250428-v,20250428-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-1.csv,1745871814.1,1745871901.1,40.41981,40.41854,-86.87231,-86.8724,driving
v-vsp2p12-dl-1,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p12-dl-1.csv,1746112819.5,1746113022.1,40.41779,40.41778,-86.87351,-86.87358,static
v-vsp2p12-dl-2,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p12-dl-2.csv,1746113061.0,1746113252.2,40.41783,40.41778,-86.87346,-86.87351,static
v-vsp2p12-dl-3,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p12-dl-3.csv,1746113278.6,1746113468.2,40.41781,40.41778,-86.87347,-86.87351,static
v-vsp2p12-dl-4,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p12-dl-4.csv,1746113497.7,1746113689.8,40.41781,40.41778,-86.87349,-86.87352,static
v-vsp2p12-dl-5,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p12-dl-5.csv,1746113713.9,1746113903.9,40.41779,40.41779,-86.87349,-86.87349,static
v-vsp2p15-dl-1,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p15-dl-1.csv,1746114063.9,1746114255.0,40.41692000000001,40.41687,-86.87338000000003,-86.87342,static
v-vsp2p15-dl-2,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p15-dl-2.csv,1746114382.7,1746114575.4,40.41691,40.4169,-86.87340999999998,-86.87340999999998,static
v-vsp2p15-dl-3,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p15-dl-3.csv,1746114785.1,1746114785.1,40.4169,40.4169,-86.8734011,-86.8734011,static
v-vsp2p15-dl-4,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p15-dl-4.csv,1746114826.1,1746115014.2,40.4169,40.41687,-86.87338000000003,-86.87340999999998,static
v-vsp2p15-dl-5,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p15-dl-5.csv,1746115040.4,1746115243.4,40.41689,40.41687,-86.87337,-86.87340999999998,static
v-vsp2p14-dl-1,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p14-dl-1.csv,1746115664.8,1746115765.6,40.41648,40.41647,-86.87255,-86.87256,static
v-vsp2p16-dl-1,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p16-dl-1.csv,1746115901.2,1746116084.1,40.41655,40.41654000000001,-86.87138,-86.87138,static
v-vsp2p17-dl-1,new,static,VP17,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p17-dl-1.csv,1746116262.5,1746116488.3,40.41696,40.41692000000001,-86.87035,-86.87040999999998,static
v-vsp2p17-dl-4,new,static,VP17,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p17-dl-4.csv,1746116514.9,1746116715.2,40.41695,40.41694,-86.87035999999998,-86.87037,static
v-vsp2ptmp1-dl-1,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2ptmp1-dl-1.csv,1746117339.1,1746117582.4,40.41646,40.41645,-86.86898000000002,-86.86899,static
v-vsp2ptmp1-dl-2,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2ptmp1-dl-2.csv,1746117650.7,1746117847.4,40.41646,40.41643,-86.86896,-86.86899,static
v-vsp2pt1-dl-3,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2pt1-dl-3.csv,1746117890.4,1746118078.9,40.41644,40.41644,-86.86896,-86.86896,static
v-vsp2pt1-dl-4,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2pt1-dl-4.csv,1746118108.3,1746118296.4,40.41646,40.41644,-86.86895,-86.86896999999998,static
v-vsp2pt1-dl-5,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2pt1-dl-5.csv,1746118322.5,1746118516.9,40.41645,40.41644,-86.86896,-86.86896999999998,static
v-vsp2p13-dl-1,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p13-dl-1.csv,1746118797.2,1746119055.4,40.4177,40.41767,-86.86901,-86.86904,static
v-vsp2p13-dl-2,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p13-dl-2.csv,1746119261.5,1746119475.2,40.41768,40.41766,-86.86901,-86.86904,static
v-vsp2p13-dl-3,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p13-dl-3.csv,1746119513.7,1746119716.1,40.41767,40.41767,-86.86904,-86.86904,static
v-vsp2p13-dl-4,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p13-dl-4.csv,1746119744.4,1746119936.3,40.41768,40.41767,-86.86901999999998,-86.86903000000002,static
v-vsp2p13-dl-5,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p13-dl-5.csv,1746119962.9,1746120164.6,40.41768,40.41767,-86.86904,-86.86904,static
v-vsp2p18-dl-1,new,static,VP17,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p18-dl-1.csv,1746120493.5,1746120690.0,40.41871,40.41868,-86.86986,-86.86991,static
v-vsp2p18-dl-2,new,static,VP17,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p18-dl-2.csv,1746120720.0,1746120917.0,40.4187,40.4187,-86.8699,-86.86991,static
v-vsp2p18-dl-3,new,static,VP17,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p18-dl-3.csv,1746120947.6,1746121137.3,40.41869000000001,40.41869000000001,-86.8699,-86.8699,static
v-vsp2p18-dl-4,new,static,VP17,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p18-dl-4.csv,1746121163.7,1746121382.6,40.41871,40.41869000000001,-86.86985,-86.86992,static
v-vsp2p18-dl-5,new,static,VP17,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p18-dl-5.csv,1746121408.9,1746121616.9,40.41869000000001,40.41869000000001,-86.86989,-86.86989,static
v-vsp2p27-dl-5,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p27-dl-5.csv,1746121849.5,1746122046.2,40.41885,40.41882,-86.8711,-86.87113000000002,static
v-vsp2p27-dl-1,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p27-dl-1.csv,1746122073.2,1746122283.6,40.41884,40.41883,-86.8711,-86.87111,static
v-vsp2p27-dl-2,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p27-dl-2.csv,1746122339.1,1746122535.3,40.41884,40.41883,-86.87108,-86.87111,static
v-vsp2p27-dl-3,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p27-dl-3.csv,1746122839.4,1746123071.2,40.41884,40.41882,-86.87108,-86.8711,static
v-vsp2p27-dl-4,new,static,,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p27-dl-4.csv,1746123100.5,1746123297.1,40.41883,40.41882,-86.87109,-86.8711,static
v-vsp2p14-dl-2,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p14-dl-2.csv,1746123864.4,1746124051.3,40.41661,40.41659,-86.87236999999998,-86.8724,static
v-vsp2p14-dl-3,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p14-dl-3.csv,1746124089.5,1746124280.1,40.4166,40.41659,-86.87234000000002,-86.87236999999998,static
v-vsp2p14-dl-5,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p14-dl-5.csv,1746124576.9,1746124769.8,40.41661,40.41659,-86.87235,-86.87236999999998,static
v-vsp2p16-dl-2,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p16-dl-2.csv,1746124925.4,1746125112.6,40.41644,40.41637,-86.87116,-86.87125,static
v-vsp2p16-dl-3,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p16-dl-3.csv,1746125139.0,1746125335.3,40.41639,40.41637,-86.87115,-86.87116999999998,static
v-vsp2p16-dl-4,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p16-dl-4.csv,1746125466.3,1746125664.6,40.41638,40.41638,-86.87116999999998,-86.87118000000002,static
v-vsp2p16-dl-5,new,static,VP16,,20250501-v,20250501-v/gps_cellset_thput_0.1/gct_trace_v-vsp2p16-dl-5.csv,1746125693.9,1746125895.3,40.41642,40.41639,-86.87116999999998,-86.87119,static
v-wl-n2e2-1,new,static,VP17,,20250507-v,20250507-v/gps_cellset_thput_0.1/gct_trace_v-wl-n2e2-1.csv,1746645229.1,1746646368.4,40.41902,40.41461,-86.86733000000002,-86.87478,driving
v-wl-n2e2-2,new,static,VP17,,20250507-v,20250507-v/gps_cellset_thput_0.1/gct_trace_v-wl-n2e2-2.csv,1746646393.3,1746647738.2,40.41902,40.41508,-86.86989,-86.87535,driving
v-wl-n2e2-3,new,static,VP17,,20250507-v,20250507-v/gps_cellset_thput_0.1/gct_trace_v-wl-n2e2-3.csv,1746647780.1,1746648812.9,40.41897,40.41504000000001,-86.8689,-86.87538,driving
v-wl-n2e2-4,new,static,VP17,,20250507-v,20250507-v/gps_cellset_thput_0.1/gct_trace_v-wl-n2e2-4.csv,1746648838.5,1746650007.4,40.41899,40.41612,-86.86754,-86.87546,driving
