thput,thput_divide_10,cdf
3.08,0.308,0.003968253968253968
6.992,0.6992,0.011904761904761904
11.152,1.1152,0.023809523809523808
12.352,1.2352,0.031746031746031744
13.288,1.3288,0.04365079365079365
14.08,1.408,0.051587301587301584
14.584,1.4584,0.06349206349206349
15.252,1.5252000000000001,0.07142857142857142
15.712,1.5712,0.08333333333333333
16.024,1.6024,0.09126984126984126
16.296,1.6296,0.10317460317460317
16.392,1.6392,0.1111111111111111
16.76,1.6760000000000002,0.12301587301587301
17.232,1.7231999999999998,0.13095238095238093
17.552,1.7551999999999999,0.1428571428571428
17.636,1.7635999999999998,0.1507936507936507
17.896,1.7896,0.16269841269841256
18.104,1.8104,0.17063492063492047
18.424,1.8424,0.18253968253968234
18.528,1.8527999999999998,0.19047619047619024
18.82,1.8820000000000001,0.2023809523809521
18.944,1.8943999999999999,0.21031746031746001
19.392,1.9392,0.22222222222222188
19.472,1.9472,0.23015873015872979
19.552,1.9552,0.24206349206349165
19.84,1.984,0.2539682539682535
19.880000000000003,1.9880000000000002,0.2619047619047614
20.192,2.0192,0.2738095238095233
20.520000000000003,2.0520000000000005,0.2817460317460312
21.36,2.136,0.29365079365079305
21.408,2.1408,0.30158730158730096
21.5,2.15,0.3134920634920628
21.656,2.1656,0.32142857142857073
21.759999999999998,2.1759999999999997,0.3333333333333326
22.0,2.2,0.3412698412698405
22.712,2.2712,0.35317460317460236
23.072000000000003,2.3072000000000004,0.3611111111111103
23.576,2.3576,0.37301587301587213
23.716,2.3716,0.38095238095238004
24.292,2.4292000000000002,0.3928571428571419
24.392,2.4392,0.4007936507936498
25.392000000000003,2.5392,0.4126984126984117
26.008,2.6008,0.4206349206349196
26.96,2.696,0.43253968253968145
27.936,2.7936,0.44047619047618936
29.183999999999997,2.9183999999999997,0.4523809523809512
29.428,2.9428,0.4603174603174591
31.408,3.1408,0.472222222222221
31.504,3.1504000000000003,0.4801587301587289
31.892000000000003,3.1892000000000005,0.49206349206349076
32.432,3.2432000000000003,0.5039682539682526
33.024,3.3024,0.5119047619047605
33.216,3.3216,0.5238095238095224
33.536,3.3536,0.5317460317460303
33.676,3.3676000000000004,0.5436507936507922
34.176,3.4176,0.5515873015873001
34.544,3.4543999999999997,0.5634920634920619
34.616,3.4616,0.5714285714285698
35.016,3.5016,0.5833333333333317
35.132,3.5132,0.5912698412698396
35.536,3.5536000000000003,0.6031746031746015
35.635999999999996,3.5635999999999997,0.6111111111111094
35.968,3.5968000000000004,0.6230158730158712
36.384,3.6384,0.6309523809523792
37.176,3.7176,0.642857142857141
37.28,3.728,0.6507936507936489
37.504,3.7504,0.6626984126984108
37.664,3.7664,0.6706349206349187
37.864,3.7863999999999995,0.6825396825396806
37.992,3.7992,0.6904761904761885
38.312,3.8312,0.7023809523809503
38.384,3.8384,0.7103174603174582
38.476,3.8476,0.7222222222222201
38.584,3.8584000000000005,0.730158730158728
38.82,3.882,0.7420634920634899
39.44,3.944,0.7539682539682517
39.712,3.9712000000000005,0.7619047619047596
40.032,4.0032,0.7738095238095215
40.14,4.014,0.7817460317460294
40.256,4.0256,0.7936507936507913
40.432,4.043200000000001,0.8015873015872992
40.775999999999996,4.0775999999999994,0.813492063492061
41.136,4.1136,0.821428571428569
41.48,4.148,0.8333333333333308
41.632,4.1632,0.8412698412698387
41.928,4.1928,0.8531746031746006
42.04,4.204,0.8611111111111085
42.584,4.2584,0.8730158730158704
42.708,4.2707999999999995,0.8809523809523783
42.992,4.2992,0.8928571428571401
43.14,4.314,0.900793650793648
43.344,4.3344000000000005,0.9126984126984099
43.504,4.3504,0.9206349206349178
43.896,4.3896,0.9325396825396797
44.184,4.4184,0.9404761904761876
45.64,4.564,0.9523809523809494
46.584,4.6584,0.9603174603174573
47.296,4.7296,0.9722222222222192
47.540000000000006,4.7540000000000004,0.9801587301587271
53.088,5.3088,0.992063492063489
