thput,thput_divide_10,cdf
5.88,0.588,0.002044989775051125
8.32,0.8320000000000001,0.010224948875255624
9.336,0.9336,0.02044989775051125
10.096,1.0096,0.03067484662576687
10.768,1.0768,0.0408997955010225
11.392,1.1392,0.05112474437627812
11.728,1.1728,0.06134969325153374
12.32,1.232,0.07157464212678939
12.784,1.2784,0.08179959100204505
13.856,1.3856,0.0920245398773007
14.368,1.4368,0.10020449897750523
15.008,1.5008,0.11042944785276089
16.248,1.6248,0.12065439672801655
18.048,1.8047999999999997,0.1308793456032722
18.68,1.8679999999999999,0.14110429447852785
20.208,2.0208,0.1513292433537835
21.16,2.116,0.16155419222903916
21.952,2.1952000000000003,0.17177914110429482
22.408,2.2408,0.18200408997955048
22.624,2.2624,0.190184049079755
22.888,2.2888,0.20040899795501066
23.8,2.38,0.21063394683026632
24.176,2.4175999999999997,0.22085889570552197
24.608,2.4608,0.23108384458077763
24.92,2.492,0.2413087934560333
25.312,2.5312,0.25153374233128895
25.832,2.5832,0.2617586912065446
26.288,2.6288,0.27198364008180026
26.504,2.6504000000000003,0.2801635991820048
26.848,2.6848,0.29038854805726044
27.0,2.7,0.3006134969325161
27.232,2.7232,0.31083844580777176
27.32,2.732,0.3210633946830274
27.384,2.7384,0.33128834355828307
27.472,2.7472000000000003,0.34151329243353873
27.632,2.7632000000000003,0.3517382413087944
27.864,2.7864,0.36196319018405004
28.056,2.8056,0.37014314928425457
28.76,2.8760000000000003,0.3803680981595102
29.816,2.9816,0.3905930470347659
30.256,3.0256,0.40081799591002154
30.792,3.0792,0.4110429447852772
31.064,3.1064,0.42126789366053286
31.248,3.1248,0.4314928425357885
31.536,3.1536,0.44171779141104417
31.76,3.176,0.4519427402862998
31.832,3.1832000000000003,0.46012269938650435
31.88,3.1879999999999997,0.47034764826176
31.992,3.1992000000000003,0.48057259713701567
32.072,3.2072000000000003,0.4907975460122713
32.208,3.2207999999999997,0.5010224948875269
32.408,3.2408,0.5112474437627823
32.56,3.2560000000000002,0.5214723926380377
32.792,3.2792000000000003,0.5316973415132931
33.008,3.3008,0.5419222903885484
33.216,3.3216,0.5501022494887527
33.384,3.3384,0.5603271983640081
33.472,3.3472,0.5705521472392635
33.656,3.3655999999999997,0.5807770961145189
33.784,3.3784,0.5910020449897743
33.92,3.3920000000000003,0.6012269938650296
34.44,3.444,0.611451942740285
34.864,3.4863999999999997,0.6216768916155404
35.568,3.5568,0.6319018404907958
35.952,3.5951999999999997,0.6400817995910001
36.248,3.6247999999999996,0.6503067484662555
36.696,3.6696,0.6605316973415108
37.024,3.7024,0.6707566462167662
37.504,3.7504,0.6809815950920216
37.616,3.7616,0.691206543967277
37.936,3.7936,0.7014314928425324
38.104,3.8104,0.7116564417177877
38.4,3.84,0.7218813905930431
38.568,3.8568,0.7300613496932474
38.688,3.8688000000000002,0.7402862985685028
38.832,3.8832,0.7505112474437582
39.536,3.9536000000000002,0.7607361963190136
40.344,4.0344,0.770961145194269
41.24,4.1240000000000006,0.7811860940695243
41.496,4.1496,0.7914110429447797
42.008,4.2008,0.8016359918200351
42.176,4.2176,0.8118609406952905
42.432,4.2432,0.8200408997954948
43.176,4.3176000000000005,0.8302658486707502
43.72,4.372,0.8404907975460055
46.384,4.6384,0.8507157464212609
48.544,4.8544,0.8609406952965163
50.752,5.075200000000001,0.8711656441717717
51.48,5.148,0.881390593047027
52.84,5.284000000000001,0.8916155419222824
54.144,5.4144,0.9018404907975378
54.904,5.4904,0.9100204498977421
55.408,5.5408,0.9202453987729975
56.608,5.6608,0.9304703476482529
57.456,5.7456000000000005,0.9406952965235083
58.144,5.8144,0.9509202453987636
59.008,5.9008,0.961145194274019
60.68,6.068,0.9713701431492744
61.704,6.1704,0.9815950920245298
62.912,6.2912,0.9918200408997851
