thput,thput_divide_10,cdf
0.32,0.032,0.004366812227074236
1.016,0.1016,0.013100436681222707
2.44,0.244,0.021834061135371178
4.688,0.4688,0.03056768558951965
6.696,0.6696,0.04366812227074235
8.104,0.8103999999999999,0.05240174672489081
8.368,0.8368,0.06113537117903928
8.936,0.8936,0.07423580786026197
9.368,0.9368000000000001,0.08296943231441044
10.592,1.0592000000000001,0.0917030567685589
10.864,1.0864,0.10043668122270737
11.072,1.1072,0.11353711790393006
11.976,1.1976,0.12227074235807853
12.232,1.2231999999999998,0.13100436681222702
12.48,1.248,0.14410480349344976
12.536,1.2536,0.15283842794759825
12.712,1.2711999999999999,0.16157205240174674
12.848,1.2848000000000002,0.17030567685589523
13.24,1.324,0.18340611353711797
13.496,1.3496000000000001,0.19213973799126646
13.68,1.3679999999999999,0.20087336244541495
13.928,1.3928,0.2139737991266377
14.072,1.4072,0.22270742358078618
14.184,1.4183999999999999,0.23144104803493468
14.2,1.42,0.24017467248908317
14.232,1.4232,0.2532751091703059
14.272,1.4272,0.26200873362445437
14.288,1.4288,0.27074235807860286
14.376,1.4376,0.2838427947598256
14.408,1.4407999999999999,0.2925764192139741
14.416,1.4416,0.3013100436681226
14.432,1.4432,0.3100436681222711
14.472,1.4472,0.3231441048034938
14.52,1.452,0.3318777292576423
14.56,1.456,0.3406113537117908
14.6,1.46,0.35371179039301354
14.728,1.4727999999999999,0.36244541484716203
14.848,1.4848000000000001,0.3711790393013105
15.192,1.5192,0.38427947598253326
15.376,1.5375999999999999,0.39301310043668175
15.456,1.5455999999999999,0.40174672489083024
15.496,1.5496,0.41048034934497873
15.544,1.5544,0.4235807860262015
15.648,1.5648,0.43231441048034996
15.664,1.5664,0.44104803493449846
15.704,1.5704,0.4541484716157212
15.728,1.5728,0.4628820960698697
15.744,1.5744,0.4716157205240182
15.776,1.5776,0.48034934497816667
15.784,1.5784,0.4934497816593894
15.792,1.5792,0.5021834061135378
15.824,1.5824,0.5109170305676863
15.832,1.5832000000000002,0.5240174672489091
15.84,1.584,0.5327510917030576
15.872,1.5872,0.5414847161572061
15.904,1.5904,0.5502183406113546
15.976,1.5976000000000001,0.5633187772925773
15.976,1.5976000000000001,0.5720524017467258
16.0,1.6,0.5807860262008743
16.04,1.6039999999999999,0.593886462882097
16.088,1.6088,0.6026200873362455
16.112,1.6111999999999997,0.611353711790394
16.144,1.6143999999999998,0.6200873362445425
16.16,1.616,0.6331877729257652
16.168,1.6168,0.6419213973799137
16.176,1.6176,0.6506550218340622
16.232,1.6232,0.663755458515285
16.248,1.6248,0.6724890829694334
16.264,1.6263999999999998,0.6812227074235819
16.28,1.6280000000000001,0.6943231441048047
16.304,1.6303999999999998,0.7030567685589532
16.32,1.6320000000000001,0.7117903930131017
16.328,1.6328,0.7205240174672501
16.352,1.6352,0.7336244541484729
16.384,1.6384,0.7423580786026214
16.392,1.6392,0.7510917030567699
16.424,1.6423999999999999,0.7641921397379926
16.736,1.6736,0.7729257641921411
17.28,1.7280000000000002,0.7816593886462896
17.304,1.7304,0.7903930131004381
17.464,1.7464,0.8034934497816608
17.568,1.7568000000000001,0.8122270742358093
17.744,1.7744,0.8209606986899578
17.872,1.7872,0.8340611353711805
18.0,1.8,0.842794759825329
18.016,1.8015999999999999,0.8515283842794775
18.136,1.8135999999999999,0.860262008733626
18.248,1.8248000000000002,0.8733624454148488
18.296,1.8296,0.8820960698689972
18.336,1.8336,0.8908296943231457
18.488,1.8488,0.9039301310043685
19.288,1.9288,0.912663755458517
19.448,1.9448,0.9213973799126655
19.696,1.9696000000000002,0.930131004366814
20.456,2.0456,0.9432314410480367
26.072,2.6071999999999997,0.9519650655021852
26.96,2.696,0.9606986899563337
28.184,2.8184,0.9737991266375564
30.632,3.0632,0.9825327510917049
31.8,3.18,0.9912663755458534
34.856,3.4856000000000003,1.0000000000000018
