thput,thput_divide_10,cdf
0.618,0.0618,0.003861003861003861
3.936,0.3936,0.011583011583011584
4.92,0.492,0.023166023166023165
8.312,0.8311999999999999,0.030888030888030885
12.92,1.292,0.04247104247104247
15.152,1.5151999999999999,0.05019305019305019
18.456,1.8456,0.06177606177606177
20.592,2.0591999999999997,0.07335907335907337
21.032,2.1032,0.0810810810810811
21.688,2.1688,0.0926640926640927
22.328,2.2328,0.10038610038610044
23.08,2.308,0.11196911196911204
23.44,2.3440000000000003,0.12355212355212364
23.56,2.356,0.13127413127413134
23.984,2.3984,0.1428571428571429
24.072,2.4072,0.1505791505791506
24.368,2.4368,0.16216216216216217
24.408,2.4408000000000003,0.17374517374517373
24.456,2.4455999999999998,0.18146718146718144
24.68,2.468,0.193050193050193
24.816,2.4816,0.2007722007722007
24.856,2.4856000000000003,0.21235521235521226
24.904,2.4904,0.22007722007721997
24.944,2.4943999999999997,0.23166023166023153
24.992,2.4992,0.2432432432432431
25.04,2.504,0.2509652509652508
25.104,2.5103999999999997,0.26254826254826236
25.136,2.5136,0.27027027027027006
25.2,2.52,0.2818532818532816
25.32,2.532,0.2934362934362932
25.32,2.532,0.3011583011583009
25.352,2.5352,0.31274131274131245
25.424,2.5423999999999998,0.32046332046332016
25.504,2.5504000000000002,0.3320463320463317
25.552,2.5552,0.3436293436293433
25.608,2.5608,0.351351351351351
25.648,2.5648,0.36293436293436254
25.656,2.5656,0.37065637065637025
25.824,2.5824000000000003,0.3822393822393818
26.112,2.6111999999999997,0.39382239382239337
26.168,2.6168,0.4015444015444011
26.432,2.6431999999999998,0.41312741312741263
26.456,2.6456,0.42084942084942034
26.52,2.652,0.4324324324324319
26.608,2.6608,0.4401544401544396
26.776,2.6776,0.45173745173745117
26.976,2.6976,0.4633204633204627
27.04,2.7039999999999997,0.47104247104247043
27.12,2.712,0.482625482625482
27.176,2.7176,0.4903474903474897
27.256,2.7256,0.5019305019305013
27.384,2.7384,0.5135135135135128
27.44,2.744,0.5212355212355205
28.944,2.8944,0.5328185328185321
31.256,3.1256,0.5405405405405398
31.472,3.1472,0.5521235521235514
32.16,3.2159999999999997,0.5637065637065629
32.424,3.2424,0.5714285714285706
32.904,3.2904000000000004,0.5830115830115822
32.984,3.2984,0.5907335907335899
33.296,3.3296,0.6023166023166014
33.704,3.3704,0.6100386100386092
34.104,3.4104,0.6216216216216207
34.432,3.4432,0.6332046332046323
34.672,3.4671999999999996,0.64092664092664
35.336,3.5336,0.6525096525096515
36.04,3.604,0.6602316602316592
36.408,3.6408,0.6718146718146708
36.872,3.6872,0.6833976833976824
37.104,3.7104,0.6911196911196901
37.6,3.7600000000000002,0.7027027027027016
37.68,3.768,0.7104247104247093
37.976,3.7976,0.7220077220077209
38.984,3.8984,0.7335907335907325
39.28,3.928,0.7413127413127402
39.424,3.9424,0.7528957528957517
39.504,3.9503999999999997,0.7606177606177594
39.608,3.9608,0.772200772200771
40.032,4.0032,0.7837837837837826
40.528,4.0527999999999995,0.7915057915057903
40.736,4.0736,0.8030888030888018
41.456,4.1456,0.8108108108108095
41.656,4.1655999999999995,0.8223938223938211
41.896,4.1896,0.8301158301158288
42.704,4.2704,0.8416988416988403
43.424,4.3424,0.8532818532818519
43.6,4.36,0.8610038610038596
44.0,4.4,0.8725868725868712
44.92,4.492,0.8803088803088789
45.68,4.568,0.8918918918918904
46.52,4.652,0.903474903474902
46.664,4.6664,0.9111969111969097
48.216,4.8216,0.9227799227799213
49.208,4.9208,0.930501930501929
49.464,4.9464,0.9420849420849405
50.416,5.0416,0.9536679536679521
50.88,5.088,0.9613899613899598
51.736,5.1735999999999995,0.9729729729729714
52.48,5.247999999999999,0.9806949806949791
53.376,5.3376,0.9922779922779906
