column,rsrp,cause
4,-74.985,noloop
4,-80.75,noloop
4,-73.095,noloop
4,-80.035,noloop
4,-69.16,noloop
4,-76.32,noloop
4,-80.67,noloop
4,-79.33,noloop
4,-70.16,noloop
4,-140.0,noloop
4,-80.09,noloop
4,-80.34,noloop
4,-68.525,noloop
4,-71.95,noloop
4,-75.82,noloop
4,-72.35499999999999,noloop
4,-73.2,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-75.495,noloop
4,-68.04,noloop
4,-140.0,noloop
4,-79.8,noloop
4,-79.905,noloop
4,-79.91,noloop
4,-78.55,noloop
4,-80.595,noloop
4,-76.66,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-69.205,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-67.765,noloop
4,-140.0,noloop
4,-79.41999999999999,noloop
4,-64.69,noloop
4,-140.0,noloop
4,-73.39,noloop
4,-78.27,noloop
4,-74.19999999999999,noloop
4,-74.88,noloop
4,-77.68,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-126.47,noloop
4,-140.0,noloop
4,-121.45,noloop
4,-120.355,noloop
4,-115.595,noloop
4,-114.92,noloop
4,-134.345,noloop
4,-126.87,noloop
4,-115.225,noloop
4,-113.415,noloop
4,-69.06,noloop
4,-140.0,noloop
4,-71.185,noloop
4,-72.86,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-119.7,noloop
4,-137.02,noloop
4,-134.45,noloop
4,-132.01999999999998,noloop
4,-113.58,noloop
4,-140.0,noloop
4,-123.86,noloop
4,-116.52,noloop
4,-80.46000000000001,noloop
4,-80.46,noloop
4,-77.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-75.485,noloop
4,-140.0,noloop
4,-65.57,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-143.94,noloop
4,-140.0,noloop
4,-118.5,noloop
4,-115.63,noloop
4,-114.84,noloop
4,-127.695,noloop
4,-119.215,noloop
4,-113.91,noloop
4,-124.58,noloop
4,-125.875,noloop
4,-116.36,noloop
4,-76.7,noloop
4,-146.01,noloop
4,-80.65,noloop
4,-140.0,noloop
4,-126.57,noloop
4,-113.83,noloop
4,-116.97,noloop
4,-134.0,noloop
4,-140.0,noloop
4,-79.66499999999999,noloop
4,-75.93,noloop
4,-140.0,noloop
4,-79.61,noloop
4,-80.3,noloop
4,-79.17,noloop
4,-80.35499999999999,noloop
4,-79.59,noloop
4,-113.8,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-114.99,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.27,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.72,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.63,noloop
4,-115.63,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-117.81,noloop
4,-116.64,noloop
4,-113.22,noloop
4,-114.615,noloop
4,-114.76,noloop
4,-117.38,noloop
4,-140.0,noloop
4,-69.065,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-120.03,noloop
4,-115.7,noloop
4,-115.57,noloop
4,-140.0,noloop
4,-73.19,noloop
4,-72.215,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-68.54,noloop
4,-69.63,noloop
4,-78.92,noloop
4,-78.83,noloop
4,-73.44,noloop
4,-66.015,noloop
4,-74.9,noloop
4,-66.38,noloop
4,-65.86,noloop
4,-79.405,noloop
4,-78.47,noloop
4,-77.44,noloop
4,-140.0,noloop
4,-117.56,noloop
4,-122.25,noloop
4,-114.44,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-114.7,noloop
4,-117.73,noloop
4,-80.285,noloop
4,-140.0,noloop
4,-80.39500000000001,noloop
4,-79.63,noloop
4,-73.03999999999999,noloop
4,-78.17500000000001,noloop
4,-74.98,noloop
4,-124.15,noloop
4,-141.41,noloop
4,-118.42,noloop
4,-115.015,noloop
4,-117.325,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.09,noloop
4,-77.7,noloop
4,-140.0,noloop
4,-80.66,noloop
4,-139.055,noloop
4,-114.33,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.39500000000001,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-74.77000000000001,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.23,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-75.03,noloop
4,-75.375,noloop
4,-140.0,noloop
4,-79.675,noloop
4,-80.02,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-76.58,noloop
4,-80.13,noloop
4,-74.36,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.33,noloop
4,-73.55,noloop
4,-79.61,noloop
4,-70.78,noloop
4,-77.65,noloop
4,-79.595,noloop
4,-77.34,noloop
4,-77.1,noloop
4,-77.565,noloop
4,-78.73,noloop
4,-78.73,noloop
4,-78.22,noloop
4,-76.06,noloop
4,-79.24,noloop
4,-77.01,noloop
4,-76.975,noloop
4,-79.37,noloop
4,-78.535,noloop
4,-74.765,noloop
4,-75.23,noloop
4,-77.155,noloop
4,-76.62,noloop
4,-76.34,noloop
4,-80.02,noloop
4,-71.18,noloop
4,-78.63,noloop
4,-80.05,noloop
4,-74.55000000000001,noloop
4,-140.0,noloop
4,-80.04,noloop
4,-74.01,noloop
4,-80.26,noloop
4,-78.07499999999999,noloop
4,-78.44,noloop
4,-118.59,noloop
4,-119.75,noloop
4,-119.575,noloop
4,-118.55,noloop
4,-73.795,noloop
4,-78.89,noloop
4,-80.16,noloop
4,-78.39,noloop
4,-79.63,noloop
4,-79.125,noloop
4,-79.7,noloop
4,-75.85,noloop
4,-140.0,noloop
4,-75.21000000000001,noloop
4,-80.2,noloop
4,-79.27000000000001,noloop
4,-78.75,noloop
4,-69.2,noloop
4,-79.87,noloop
4,-75.56,noloop
4,-75.275,noloop
4,-68.65,noloop
4,-70.41,noloop
4,-71.305,noloop
4,-73.42,noloop
4,-64.92,noloop
4,-140.0,noloop
4,-80.33,noloop
4,-64.04,noloop
4,-72.74000000000001,noloop
4,-67.62,noloop
4,-80.455,noloop
4,-79.3,noloop
4,-74.2,noloop
4,-64.2,noloop
4,-66.2,noloop
4,-68.76,noloop
4,-78.61500000000001,noloop
4,-76.37,noloop
4,-75.34,noloop
4,-155.695,noloop
4,-76.81,noloop
4,-77.91,noloop
4,-77.38,noloop
4,-77.36,noloop
4,-155.02,noloop
4,-78.14,noloop
4,-76.91999999999999,noloop
4,-76.86,noloop
4,-75.21,noloop
4,-72.42,noloop
4,-140.0,noloop
4,-74.55,noloop
4,-75.445,noloop
4,-140.0,noloop
4,-78.35,noloop
4,-76.9,noloop
4,-77.805,noloop
4,-79.62,noloop
4,-140.0,noloop
4,-75.46,noloop
4,-80.81,noloop
4,-76.65,noloop
4,-78.73,noloop
4,-71.25,noloop
4,-75.73500000000001,noloop
4,-75.59,noloop
4,-75.67,noloop
4,-73.705,noloop
4,-77.955,noloop
4,-80.15,noloop
4,-75.555,noloop
4,-74.75,noloop
4,-77.7,noloop
4,-76.34,noloop
4,-80.73,noloop
4,-80.61,noloop
4,-80.54,noloop
4,-61.995000000000005,noloop
4,-80.5,noloop
4,-79.91499999999999,noloop
4,-80.09,noloop
4,-78.945,noloop
4,-78.1,noloop
4,-78.39,noloop
4,-60.895,noloop
4,-79.03999999999999,noloop
4,-79.2,noloop
4,-77.185,noloop
4,-76.57499999999999,noloop
4,-73.92,noloop
4,-67.72,noloop
4,-77.81,noloop
4,-79.05,noloop
4,-76.16499999999999,noloop
4,-80.67500000000001,noloop
4,-74.03,noloop
4,-78.52,noloop
4,-73.455,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.83,noloop
4,-116.64,noloop
4,-140.0,noloop
4,-113.11,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-76.67,noloop
4,-140.0,noloop
4,-76.475,noloop
4,-72.95,noloop
4,-77.76,noloop
4,-140.0,noloop
4,-78.385,noloop
4,-140.0,noloop
4,-79.70500000000001,noloop
4,-140.0,noloop
4,-80.63,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.345,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-70.37,noloop
4,-79.735,noloop
4,-79.83500000000001,noloop
4,-77.7,noloop
4,-78.875,noloop
4,-80.69,noloop
4,-80.54,noloop
4,-78.05,noloop
4,-78.84,noloop
4,-78.91,noloop
4,-79.93,noloop
4,-77.14,noloop
4,-77.96,noloop
4,-80.235,noloop
4,-80.17,noloop
4,-79.66,noloop
4,-80.0,noloop
4,-80.41,noloop
4,-79.09,noloop
4,-79.27000000000001,noloop
4,-80.53999999999999,noloop
4,-79.22,noloop
4,-77.73,noloop
4,-78.58500000000001,noloop
4,-79.83,noloop
4,-140.0,noloop
4,-77.765,noloop
4,-76.425,noloop
4,-79.35,noloop
4,-79.29,noloop
4,-78.78,noloop
4,-78.16,noloop
4,-79.485,noloop
4,-80.66,noloop
4,-80.315,noloop
4,-80.205,noloop
4,-77.94,noloop
4,-78.47,noloop
4,-78.49,noloop
4,-76.13,noloop
4,-76.81,noloop
4,-77.05,noloop
4,-140.0,noloop
4,-76.61,noloop
4,-119.2,noloop
4,-80.44,noloop
4,-80.75,noloop
4,-78.87,noloop
4,-79.04,noloop
4,-77.51,noloop
4,-73.51,noloop
4,-77.71,noloop
4,-74.89,noloop
4,-80.6,noloop
4,-75.25,noloop
4,-76.08,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-65.465,noloop
4,-76.86,noloop
4,-73.9,noloop
4,-79.88,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.07,noloop
4,-140.0,noloop
4,-79.8,noloop
4,-80.11,noloop
4,-140.0,noloop
4,-80.41,noloop
4,-78.19,noloop
4,-80.75,noloop
4,-79.55,noloop
4,-140.0,noloop
4,-79.24,noloop
4,-79.66,noloop
4,-74.76,noloop
4,-69.14500000000001,noloop
4,-75.27,noloop
4,-74.89,noloop
4,-78.46,noloop
4,-75.49,noloop
4,-72.43,noloop
4,-65.34,noloop
4,-73.14,noloop
4,-69.285,noloop
4,-70.98,noloop
4,-79.53,noloop
4,-70.84,noloop
4,-77.03,noloop
4,-68.555,noloop
4,-68.57,noloop
4,-67.34,noloop
4,-67.34,noloop
4,-68.61500000000001,noloop
4,-78.89500000000001,noloop
4,-73.19,noloop
4,-75.015,noloop
4,-80.76,noloop
4,-78.2,noloop
4,-80.4,noloop
4,-80.16,noloop
4,-80.16,noloop
4,-80.3,noloop
4,-80.41499999999999,noloop
4,-79.38,noloop
4,-80.61,noloop
4,-140.0,noloop
4,-75.13,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-72.85,noloop
4,-79.74,noloop
4,-80.27,noloop
4,-80.42,noloop
4,-77.63,noloop
4,-76.06,noloop
4,-78.35,noloop
4,-80.56,noloop
4,-80.795,noloop
4,-80.155,noloop
4,-79.21,noloop
4,-140.0,noloop
4,-80.175,noloop
4,-80.38,noloop
4,-80.71,noloop
4,-79.45,noloop
4,-76.815,noloop
4,-76.63,noloop
4,-80.37,noloop
4,-77.06,noloop
4,-77.37,noloop
4,-79.7,noloop
4,-76.83500000000001,noloop
4,-80.32,noloop
4,-79.28999999999999,noloop
4,-79.315,noloop
4,-77.195,noloop
4,-77.9,noloop
4,-80.54,noloop
4,-80.69,noloop
4,-78.745,noloop
4,-77.565,noloop
4,-76.61,noloop
4,-78.52000000000001,noloop
4,-79.84,noloop
4,-80.8,noloop
4,-80.11,noloop
4,-79.555,noloop
4,-77.25,noloop
4,-79.27,noloop
4,-78.42,noloop
4,-80.525,noloop
4,-79.92,noloop
4,-79.25,noloop
4,-79.7,noloop
4,-79.63,noloop
4,-78.04,noloop
4,-78.74,noloop
4,-80.03,noloop
4,-151.76,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-113.27,noloop
4,-69.82,noloop
4,-80.25,noloop
4,-79.16,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.9,noloop
4,-80.77,noloop
4,-78.67,noloop
4,-76.8,noloop
4,-73.61,noloop
4,-77.185,noloop
4,-78.72999999999999,noloop
4,-80.48,noloop
4,-79.33,noloop
4,-78.65,noloop
4,-80.37,noloop
4,-75.15,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.33000000000001,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-116.72,noloop
4,-140.0,noloop
4,-79.09,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.325,noloop
4,-140.0,noloop
4,-123.5,noloop
4,-113.48,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-153.805,noloop
4,-118.59,noloop
4,-113.52,noloop
4,-140.0,noloop
4,-113.46,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.53999999999999,noloop
4,-79.955,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.96,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.76,noloop
4,-73.88,noloop
4,-113.55,noloop
4,-76.23,noloop
4,-77.51,noloop
4,-80.43,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-133.95,noloop
4,-115.635,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-120.18,noloop
4,-120.13,noloop
4,-116.67,noloop
4,-116.91,noloop
4,-124.38,noloop
4,-124.88,noloop
4,-77.27,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-113.015,noloop
4,-145.33999999999995,noloop
4,-155.98,noloop
4,-140.0,noloop
4,-147.82,noloop
4,-147.98,noloop
4,-153.59,noloop
4,-117.02,noloop
4,-140.0,noloop
4,-115.245,noloop
4,-114.575,noloop
4,-114.575,noloop
4,-140.0,noloop
4,-117.745,noloop
4,-113.09,noloop
4,-140.0,noloop
4,-113.28,noloop
4,-113.07,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-139.03,noloop
4,-153.21,noloop
4,-140.0,noloop
4,-121.865,noloop
4,-155.98,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-113.615,noloop
4,-140.0,noloop
4,-119.63,noloop
4,-143.69,noloop
4,-140.0,noloop
4,-113.86,noloop
4,-117.805,noloop
4,-113.64,noloop
4,-140.0,noloop
4,-155.87,noloop
4,-140.0,noloop
4,-155.995,noloop
4,-115.13,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-124.485,noloop
4,-141.37,noloop
4,-113.14,noloop
4,-116.66,noloop
4,-140.0,noloop
4,-114.78,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-74.975,noloop
4,-67.72,noloop
4,-73.13,noloop
4,-79.655,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.795,noloop
4,-78.87,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-120.98,noloop
4,-80.13,noloop
4,-117.2,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-116.9,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-54.285,noloop
4,-74.5,noloop
4,-64.22999999999999,noloop
4,-70.2,noloop
4,-76.745,noloop
4,-78.23,noloop
4,-140.0,noloop
4,-80.69,noloop
4,-76.28,noloop
4,-70.805,noloop
4,-80.465,noloop
4,-69.68,noloop
4,-71.94,noloop
4,-73.63,noloop
4,-79.095,noloop
4,-77.73,noloop
4,-74.985,noloop
4,-75.64,noloop
4,-76.67,noloop
4,-77.98,noloop
4,-80.2,noloop
4,-80.29,noloop
4,-79.8,noloop
4,-140.0,noloop
4,-116.95,noloop
4,-78.52,noloop
4,-137.51,noloop
4,-80.7,noloop
4,-76.485,noloop
4,-75.65,noloop
4,-78.83,noloop
4,-140.0,noloop
4,-78.85499999999999,noloop
4,-77.91,noloop
4,-78.47,noloop
4,-77.77,noloop
4,-140.0,noloop
4,-80.59,noloop
4,-80.62,noloop
4,-80.54,noloop
4,-76.82,noloop
4,-78.84,noloop
4,-80.58,noloop
4,-80.13,noloop
4,-79.13,noloop
4,-79.1,noloop
4,-78.01,noloop
4,-140.0,noloop
4,-133.22,noloop
4,-140.0,noloop
4,-77.07,noloop
4,-72.72,noloop
4,-75.06,noloop
4,-73.55,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.25,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.77,noloop
4,-72.02,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.13,noloop
4,-80.4,noloop
4,-73.78,noloop
4,-77.05,noloop
4,-80.26,noloop
4,-78.99,noloop
4,-79.55,noloop
4,-79.58,noloop
4,-79.32,noloop
4,-74.94,noloop
4,-69.585,noloop
4,-79.31,noloop
4,-80.535,noloop
4,-79.41,noloop
4,-140.0,noloop
4,-76.315,noloop
4,-79.965,noloop
4,-77.14500000000001,noloop
4,-78.06,noloop
4,-77.34,noloop
4,-79.81,noloop
4,-79.27,noloop
4,-73.275,noloop
4,-77.38,noloop
4,-76.465,noloop
4,-80.74,noloop
4,-80.74,noloop
4,-80.245,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.64,noloop
4,-140.0,noloop
4,-78.46,noloop
4,-80.13,noloop
4,-140.0,noloop
4,-79.34,noloop
4,-79.16,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-70.85,noloop
4,-76.7,noloop
4,-77.58,noloop
4,-79.53999999999999,noloop
4,-80.7,noloop
4,-140.0,noloop
4,-80.38,noloop
4,-80.66499999999999,noloop
4,-140.0,noloop
4,-115.6,noloop
4,-143.38,noloop
4,-128.945,noloop
4,-132.23,noloop
4,-138.84,noloop
4,-77.71,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-148.85500000000002,noloop
4,-114.0,noloop
4,-113.84,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-128.17,noloop
4,-129.195,noloop
4,-124.9,noloop
4,-140.0,noloop
4,-79.11,noloop
4,-77.96,noloop
4,-77.34,noloop
4,-73.65,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.91,noloop
4,-76.28,noloop
4,-78.53,noloop
4,-115.91,noloop
4,-117.55,noloop
4,-116.335,noloop
4,-116.335,noloop
4,-140.0,noloop
4,-78.02,noloop
4,-140.0,noloop
4,-79.29,noloop
4,-80.46000000000001,noloop
4,-80.25,noloop
4,-78.48,noloop
4,-78.77,noloop
4,-79.1,noloop
4,-80.38,noloop
4,-79.925,noloop
4,-76.97,noloop
4,-79.88,noloop
4,-140.0,noloop
4,-79.165,noloop
4,-78.18,noloop
4,-75.905,noloop
4,-79.95,noloop
4,-78.3,noloop
4,-78.45,noloop
4,-77.98,noloop
4,-76.53,noloop
4,-140.0,noloop
4,-78.46,noloop
4,-78.34,noloop
4,-78.83,noloop
4,-79.805,noloop
4,-79.38,noloop
4,-77.735,noloop
4,-77.05,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.505,noloop
4,-78.605,noloop
4,-80.49000000000001,noloop
4,-80.63,noloop
4,-78.075,noloop
4,-140.0,noloop
4,-79.44,noloop
4,-77.16,noloop
4,-140.0,noloop
4,-76.02,noloop
4,-140.0,noloop
4,-76.6,noloop
4,-69.08,noloop
4,-77.6,noloop
4,-71.41,noloop
4,-72.55,noloop
4,-77.735,noloop
4,-80.565,noloop
4,-77.375,noloop
4,-78.45,noloop
4,-80.55,noloop
4,-77.9,noloop
4,-80.385,noloop
4,-80.63,noloop
4,-79.19,noloop
4,-75.16,noloop
4,-80.41,noloop
4,-72.6,noloop
4,-80.35,noloop
4,-79.05,noloop
4,-78.63,noloop
4,-69.85,noloop
4,-79.045,noloop
4,-70.39,noloop
4,-71.88,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-74.275,noloop
4,-74.56,noloop
4,-72.91,noloop
4,-79.15,noloop
4,-77.38,noloop
4,-78.64,noloop
4,-79.02,noloop
4,-140.0,noloop
4,-80.71,noloop
4,-78.12,noloop
4,-79.86,noloop
4,-80.27,noloop
4,-79.76,noloop
4,-75.52,noloop
4,-79.66,noloop
4,-80.19999999999999,noloop
4,-77.41,noloop
4,-78.975,noloop
4,-79.38499999999999,noloop
4,-140.0,noloop
4,-79.005,noloop
4,-69.76,noloop
4,-78.025,noloop
4,-70.09,noloop
4,-76.91,noloop
4,-70.59,noloop
4,-77.21,noloop
4,-70.89,noloop
4,-78.7,noloop
4,-115.34,noloop
4,-123.8,noloop
4,-113.02,noloop
4,-127.525,noloop
4,-120.82,noloop
4,-116.105,noloop
4,-117.57,noloop
4,-155.85,noloop
4,-143.59,noloop
4,-114.465,noloop
4,-114.73,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-123.985,noloop
4,-128.61,noloop
4,-115.08,noloop
4,-152.38,noloop
4,-114.12,noloop
4,-140.0,noloop
4,-77.825,noloop
4,-116.85,noloop
4,-117.01,noloop
4,-118.91,noloop
4,-122.63,noloop
4,-136.68,noloop
4,-116.24,noloop
4,-118.605,noloop
4,-118.6,noloop
4,-112.945,noloop
4,-117.84,noloop
4,-113.65,noloop
4,-114.005,noloop
4,-113.7,noloop
4,-140.0,noloop
4,-115.31,noloop
4,-113.57,noloop
4,-113.395,noloop
4,-113.715,noloop
4,-113.34,noloop
4,-113.16,noloop
4,-114.23,noloop
4,-114.78,noloop
4,-114.43,noloop
4,-114.115,noloop
4,-116.86,noloop
4,-115.1,noloop
4,-115.59,noloop
4,-113.2,noloop
4,-113.48,noloop
4,-140.0,noloop
4,-122.73,noloop
4,-122.19,noloop
4,-127.575,noloop
4,-156.0,noloop
4,-113.595,noloop
4,-112.955,noloop
4,-132.52,noloop
4,-113.69,noloop
4,-118.52,noloop
4,-80.46,noloop
4,-77.96000000000001,noloop
4,-119.03,noloop
4,-76.92,noloop
4,-80.30000000000001,noloop
4,-113.255,noloop
4,-76.41,noloop
4,-80.8,noloop
4,-75.29,noloop
4,-75.7,noloop
4,-140.0,noloop
4,-79.73,noloop
4,-72.55,noloop
4,-65.735,noloop
4,-76.29,noloop
4,-140.0,noloop
4,-129.70499999999998,noloop
4,-77.56,noloop
4,-79.14,noloop
4,-78.23,noloop
4,-77.91,noloop
4,-74.03999999999999,noloop
4,-76.6,noloop
4,-80.35,noloop
4,-118.54,noloop
4,-120.52,noloop
4,-76.57,noloop
4,-77.79,noloop
4,-74.34,noloop
4,-77.2,noloop
4,-113.62,noloop
4,-140.0,noloop
4,-78.19999999999999,noloop
4,-119.86,noloop
4,-119.86,noloop
4,-116.92,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.78,noloop
4,-122.875,noloop
4,-123.55,noloop
4,-123.29,noloop
4,-140.52,noloop
4,-140.0,noloop
4,-114.36,noloop
4,-140.0,noloop
4,-116.39,noloop
4,-116.06,noloop
4,-122.315,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-113.79,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-122.21,noloop
4,-140.0,noloop
4,-116.985,noloop
4,-140.0,noloop
4,-79.59,noloop
4,-79.66,noloop
4,-118.715,noloop
4,-118.715,noloop
4,-113.71,noloop
4,-116.66,noloop
4,-113.91,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-70.97,noloop
4,-69.68,noloop
4,-67.86500000000001,noloop
4,-116.24,noloop
4,-116.22,noloop
4,-115.25,noloop
4,-140.0,noloop
4,-119.46,noloop
4,-79.59,noloop
4,-72.86,noloop
4,-66.285,noloop
4,-80.245,noloop
4,-78.935,noloop
4,-77.62,noloop
4,-140.0,noloop
4,-114.05,noloop
4,-114.66,noloop
4,-112.955,noloop
4,-140.0,noloop
4,-156.0,noloop
4,-119.75,noloop
4,-78.88,noloop
4,-80.58,noloop
4,-75.13499999999999,noloop
4,-79.54499999999999,noloop
4,-80.19,noloop
4,-77.625,noloop
4,-74.66,noloop
4,-78.91,noloop
4,-79.75,noloop
4,-79.945,noloop
4,-79.98,noloop
4,-73.05,noloop
4,-77.035,noloop
4,-78.38499999999999,noloop
4,-75.02,noloop
4,-77.175,noloop
4,-78.42500000000001,noloop
4,-80.43,noloop
4,-80.17,noloop
4,-80.37,noloop
4,-75.82,noloop
4,-78.94,noloop
4,-77.985,noloop
4,-78.75,noloop
4,-76.595,noloop
4,-78.49,noloop
4,-78.495,noloop
4,-78.77,noloop
4,-79.025,noloop
4,-79.81,noloop
4,-75.95,noloop
4,-79.0,noloop
4,-75.25,noloop
4,-79.5,noloop
4,-71.0,noloop
4,-76.81,noloop
4,-75.01,noloop
4,-80.24,noloop
4,-78.92500000000001,noloop
4,-78.965,noloop
4,-75.68,noloop
4,-77.53,noloop
4,-78.56,noloop
4,-76.705,noloop
4,-77.57,noloop
4,-79.54,noloop
4,-80.745,noloop
4,-80.73,noloop
4,-78.85,noloop
4,-78.54,noloop
4,-78.545,noloop
4,-80.46,noloop
4,-80.15,noloop
4,-80.275,noloop
4,-79.99000000000001,noloop
4,-79.21,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.62,noloop
4,-118.95,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-155.52,noloop
4,-140.0,noloop
4,-113.47,noloop
4,-140.0,noloop
4,-79.74,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-120.63,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-119.59,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.83,noloop
4,-80.285,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.145,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-119.13,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
