timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,lte_pcell_handover_flag,pcell_nr_usage_flag,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,lte_serving_cell_meas_result,location
1744488010,,,540,501390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1744488009,0.618999958,pcell-540-501390-4--79.27--10.28/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,0,,0,1744488010,1.74449E+12,40.42157,-86.91575,FALSE,IDLE,0/0,,TRUE,5G SA,Jan-00,501390:1,1744488020,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,501390:1->->501390:1,S1,1744488008,1744488022,1744488008,1744488022,1744488008,1744488022,13.79998684,13.79998684,13.89998674,1.733884335,1.733884335,1.833884239,[],FALSE,FALSE,[],,S1E2,540,501390,0,0,1744488009,1744488003,,,,,,,0,0,0,0,0,0,,,6.945000172,10.58399963,1744488009,-78.61,-10.295,540,501390,0,0,-78.61,-10.295,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p9-dl-2.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744488080,,,540,501390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1744488080,0.595000029,pcell-540-501390-3--80.19--10.45/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,0,,0,1744488080,1.74449E+12,40.42158,-86.91613,FALSE,IDLE,0/0,,TRUE,5G SA,Jan-00,501390:1,1744488085,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,501390:1->->501390:1,S1,1744488080,1744488086,1744488079,1744488086,1744488079,1744488086,5.899994373,7.299993038,7.399992943,0.541823626,0.741823435,0.841823339,[],FALSE,FALSE,[],,S1E2,540,501390,0,0,1744488080,1744488072,,,,,,,0,0,0,0,0,0,,,7.936000109,4.991999865,1744488080,-79.605,-10.32,540,501390,0,0,-79.605,-10.32,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p9-dl-2.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744575857,,,540,501390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1744575856,0.589999914,pcell-540-501390-3--80.3--10.41/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,0,,0,1744575857,1.74458E+12,40.42101,-86.91537,FALSE,IDLE,0/0,,TRUE,5G SA,Jan-00,501390:1,1744575869,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,501390:1->->501390:1,S1,1744575855,1744575870,1744575855,1744575870,1744575855,1744575870,14.69998598,14.99998569,14.99998569,0.81683898,1.116838694,1.116838694,[],FALSE,FALSE,[],,S1E2,540,501390,0,0,1744575856,1744575754,72.52,106.4525,171.92,268.15,378.99,201.8120441,0,0,0,0,0,0,171.92,1,102.9679997,12.38800001,1744575856,-78.55,-10.43,540,501390,0,0,-78.55,-10.43,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p20-dl-4.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 42
1744497289,,,540,521310,,,,,,,380,398410,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,1744497285,3.846999884,pcell-540-521310-24--82.52--10.36/scell1-380-398410-24--75.47--10.63/scell2-None-None-None-None-None/scell3-None-None-None-None-None,380-398410,24,1,0,,,,,,,,,,,0,1,,0,,0,1744497289,1.7445E+12,40.42108,-86.9158,FALSE,IDLE,0/0,,TRUE,5G SA,Feb-00,521310:1|398410:1,1744497299,True->False->True,5G SA->IDLE->5G SA,2/0->0/0->1/0,521310:1|398410:1->->501390:1,S1,1744497288,1744497302,1744497288,1744497302,1744497288,1744497302,13.49998713,13.69998693,13.69998693,2.552981138,2.752980947,2.752980947,[],FALSE,FALSE,[],,S1E2,380,398410,0,0,1744497285,1744497285,41.138,84.7,111.37,141.315,155.004,105.3653333,0,0,0,0,0,0,111.37,1,3.833000183,10.60999966,1744497285,-83.48,-10.59,380,398410,0,0,-83.48,-10.59,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p26-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744501504,,,540,521310,,,,,,,380,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type2,1744501460,44.26999998,pcell-540-521310-275--95.59--11.85/scell1-380-398410-274--81.25--11.13/scell2-380-387410-274--82.14--10.89/scell3-540-501390-274--93.8--11.52,380-398410,274,1,0,,,,,,,,,,,0,1,,0,,0,1744501504,1.7445E+12,40.42057,-86.91628,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744501504,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->126270:1,S1,1744501499,1744501505,1744501498,1744501505,1744501494,1744501505,6.799993515,7.099993229,11.09998941,1.185847521,1.285847425,1.285847425,[],FALSE,FALSE,[],,S1E2,540,521310,0,0,1744501460,1744501387,18.75,190.94,280.01,349.185,395.35,254.4575741,0,0,0,0,0,0,280.01,1,117.2549999,0.134000063,1744501460,-90.285,-11.91,540,501390,0,0,-90.285,-11.015,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p13-dl-4.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 44
1743972254,,,540,501390,,,,,,,309,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1743972252,1.810000181,pcell-540-501390-11--80.68--10.59/scell1-309-387410-11--69.92--10.7/scell2-540-521310-11--80.25--10.47/scell3-309-398410-11--84.12--12.98,309-387410,11,1,0,,,,,,,,,,,0,1,,0,,0,1743972254,1.74397E+12,40.42081,-86.90506,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1743972265,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,1743972254,1743972266,1743972254,1743972268,1743972254,1743972268,11.79998875,14.19998646,14.29998636,0.194515228,2.594512939,2.694512844,[],FALSE,FALSE,[],,S1E2,309,398410,0,0,1743972252,1743971762,53.39,151.46,285.38,441.6675,581.73,308.2233867,0,0,0,0,0,0,285.38,1,491.9149997,11.27100039,1743972252,-85.115,-12.585,309,398410,0,0,-76.25,-10.44,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250406-t1/onoff/onoff_rss_t-r2-dl-1.csv,,
1743973872,,,540,501390,,,,,,,309,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1743973865,7.484999895,pcell-540-501390-46--101.72--15.41/scell1-309-387410-46--99.57--16.26/scell2-309-398410-45--112.59--19.37/scell3-540-521310-45--105.2--16.55,309-398410,45,1,0,,,,,,,,,,,0,1,,0,,0,1743973872,1.74397E+12,40.4275611,-86.9073633,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1743973872,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,1743973871,1743973873,1743973869,1743973873,1743973869,1743973873,1.29999876,3.399996758,3.499996662,0.476940632,0.476940632,0.576940536,[],FALSE,FALSE,[],,S1E2,309,398410,0,0,1743973865,1743973835,30.93,73.4525,114.3,150.695,213.99,117.2663125,0,0,0,0,0,0,114.3,1,36.84700012,0.118000031,1743973865,-108.17,-17.54,540,521310,0,0,-101.87,-14.61,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250406-t1/onoff/onoff_rss_t-r2-dl-2.csv,,
1742912002,,,540,521310,,,,,,,309,387410,309,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type2,1742911999,2.789000034,pcell-540-521310-17--68.9--10.37/scell1-309-387410-17--79.29--14.35/scell2-309-398410-17--74.0--12.66/scell3-540-501390-17--66.48--10.41,309-387410,17,1,0,,,,,,,,,,,0,1,,0,,0,1742912002,1.74291E+12,40.42385,-86.9123,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742912014,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->387410:1,S1,1742912002,1742912014,1742912001,1742912016,1742912001,1742912016,11.79998875,14.59998608,14.69998598,0.079572201,2.579569817,2.679569721,[],FALSE,FALSE,[],,S1E2,309,387410,0,0,1742911999,1742911566,93.96,188.63,295.31,396.21,464.316,289.9374621,0,0,0,0,0,0,295.31,1,436.52,11.34799981,1742911999,-82.77,-16.91,540,501390,0,0,-72.73,-10.41,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-1.csv,,
1742413938,,,540,501390,,,,,,,380,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742413928,10.83400011,pcell-540-501390-67--72.5--10.57/scell1-309-398410-67--76.98--11.91/scell2-540-521310-67--74.88--10.88/scell3-380-387410-67--88.66--12.95,309-398410,67,1,0,,,,,,,,,,,0,1,,0,,0,1742413938,1.74241E+12,40.42158,-86.9138644,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742413950,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->126270:1,S1,1742413938,1742413951,1742413938,1742413954,1742413938,1742413954,12.49998808,15.49998522,15.59998512,0.228772163,3.228769302,3.328769207,[],FALSE,FALSE,[],,S1E2,380,387410,0,0,1742413928,1742413900,59.93,100.75,158.31,222.5175,273.548,160.7712121,0,0,0,0,0,0,158.31,1,38.17499995,11.89100003,1742413928,-88.66,-13.015,380,387410,0,0,-77.535,-10.54,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p2-2.csv,,Point 33
1742414050,,,540,501390,,,,,,,380,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742414048,1.770999908,pcell-540-501390-11--76.48--10.63/scell1-309-398410-11--78.61--10.97/scell2-540-521310-11--75.84--10.61/scell3-380-387410-11--87.8--14.91,309-398410,11,1,0,,,,,,,,,,,0,1,,0,,0,1742414050,1.74241E+12,40.42159,-86.91388,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742414060,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->126270:1,S1,1742414049,1742414061,1742414049,1742414064,1742414049,1742414064,11.29998922,14.39998627,14.49998617,0.270667315,3.370664358,3.470664263,[],FALSE,FALSE,[],,S1E2,380,387410,0,0,1742414048,1742414008,62.463,105.43,491.605,652.1925,764.71,410.7586772,0,0,0,0,0,0,491.605,1,41.35400009,10.66899991,1742414048,-85.715,-13.65,380,387410,0,0,-77.79,-10.64,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p2-2.csv,,Point 33
1742416646,,,540,501390,,,,,,,380,398410,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,1742416634,11.73900008,pcell-540-501390-57--86.91--10.63/scell1-380-398410-57--92.61--11.88/scell2-None-None-None-None-None/scell3-None-None-None-None-None,380-398410,57,1,0,,,,,,,,,,,0,1,,0,,0,1742416646,1.74242E+12,40.42251,-86.91641,FALSE,IDLE,0/0,,TRUE,5G SA,Feb-00,501390:1|398410:1,1742416657,True->False->False->True,5G SA->IDLE->LTE->5G SA,2/0->0/0->0/1->1/0,501390:1|398410:1->->5035:1->501390:1,S1,1742416646,1742416658,1742416646,1742416660,1742416646,1742416660,11.99998856,14.79998589,14.79998589,0.157976866,2.957974195,2.957974195,[],FALSE,FALSE,[],,S1E2,380,398410,0,0,1742416634,1742416634,79.07,108.64,195.295,229.29,334.04,187.7473684,0,0,0,0,0,0,195.295,1,11.72500014,11.47300005,1742416634,-87.89,-11.52,380,398410,0,0,-84.11,-10.45,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p4-2.csv,,Point 2
1742411346,,,540,521310,,,,,,,309,387410,309,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type2,1742411344,2.428999901,pcell-540-521310-15--76.87--10.48/scell1-309-398410-15--81.67--11.18/scell2-540-501390-15--76.44--10.52/scell3-309-387410-15--81.25--11.18,309-398410,15,1,0,,,,,,,,,,,0,1,,0,,0,1742411346,1.74241E+12,40.42236,-86.91396,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742411356,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->126270:1,S1,1742411346,1742411356,1742411346,1742411360,1742411346,1742411360,10.49998999,13.69998693,13.79998684,0.008963823,3.208960772,3.308960676,[],FALSE,FALSE,[],,S1E2,309,398410,0,0,1742411344,1742411330,88.173,132.595,310.44,702.71,770.492,396.33075,0,0,0,0,0,0,310.44,1,16.41100001,10.10600019,1742411344,-87.45,-13.4,309,387410,0,0,-78.795,-10.41,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p1-1.csv,,Point 31
1742429152,,,540,501390,,,,,,,309,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742429148,4.008000135,pcell-540-501390-25--81.63--10.92/scell1-309-387410-24--133.35--33.47/scell2-309-398410-24--96.36--15.88/scell3-540-521310-24--83.6--11.64,309-387410,24,1,0,,,,,,,,,,,0,1,,0,,0,1742429152,1.74243E+12,40.42371,-86.9148611,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742429163,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->521310:1,S1,1742429151,1742429163,1742429151,1742429165,1742429151,1742429165,12.09998846,14.09998655,14.09998655,0.020961046,2.020959139,2.020959139,[],TRUE,FALSE,[],,S1E2,309,387410,0,0,1742429148,1742429144,111.21,161.74,288.33,390.15,470.781,279.354375,0,0,0,0,0,0,288.33,1,7.346000195,11.704,1742429148,-132.515,-32.59,540,521310,0,0,-83.065,-11.38,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-2.csv,,Point 16
1742429367,,,540,521310,,,,,,,380,387410,309,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type2,1742429193,173.694,pcell-540-521310-1085--87.09--10.96/scell1-309-398410-1085--97.84--18.73/scell2-540-501390-1085--88.71--12.2/scell3-380-387410-1084--123.96--29.3,380-387410,1084,1,0,,,,,,,,,,,0,1,,0,,0,1742429367,1.74243E+12,40.42362,-86.9149,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742429378,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1742429367,1742429378,1742429367,1742429381,1742429367,1742429382,11.89998865,14.89998579,14.99998569,0.045755625,3.045752764,3.145752668,[],TRUE,FALSE,[],,S1E2,380,387410,0,0,1742429193,1742429184,111.81,245.81,331.66,382.31,422.8,302.7710166,0,0,0,0,0,0,331.66,1,182.53,11.45400023,1742429193,-98.83,-18.075,380,387410,0,0,-85.55,-10.97,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-2.csv,,Point 16
1742429406,,,540,501390,,,,,,,380,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742429387,18.48800015,pcell-540-501390-115--81.58--11.13/scell1-309-398410-115--88.99--14.9/scell2-540-521310-115--77.14--10.79/scell3-380-387410-115--112.56--26.05,309-398410,115,1,0,,,,,,,,,,,0,1,,0,,0,1742429406,1.74243E+12,40.42388,-86.91466,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742429416,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,1742429406,1742429416,1742429406,1742429418,1742429406,1742429418,10.8999896,12.29998827,12.29998827,0.002719402,1.402718067,1.402718067,[],TRUE,FALSE,[],,S1E2,380,387410,0,0,1742429387,1742429378,47.52,178.63,303.55,372.49,422.24,271.4123404,0,0,0,0,0,0,303.55,1,27.50499988,10.53800011,1742429387,-102.45,-21.235,380,387410,0,0,-82.5,-11.28,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-2.csv,,
1742429445,,,540,501390,,,,,,,380,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742429433,12.82500005,pcell-540-501390-80--82.84--11.63/scell1-309-398410-80--93.7--16.1/scell2-540-521310-80--82.27--10.93/scell3-380-387410-80--110.25--24.77,309-398410,80,1,0,,,,,,,,,,,0,1,,0,,0,1742429445,1.74243E+12,40.4236689,-86.9148844,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742429453,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1742429445,1742429456,1742429445,1742429459,1742429445,1742429459,11.09998941,13.89998674,13.99998665,2.80368185,5.60367918,5.703679085,[],TRUE,FALSE,[],,S1E2,380,387410,0,0,1742429433,1742429429,97.721,193.88,285.095,339.2,390.504,262.5269403,0,0,0,0,0,0,285.095,1,15.94799972,7.970999956,1742429433,-110.25,-24.77,380,387410,0,0,-83.91,-11.64,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-2.csv,,Point 16
1742429741,,,540,521310,,,,,,,380,387410,309,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type2,1742429639,101.2819998,pcell-540-521310-633--83.48--10.95/scell1-309-398410-633--87.49--13.77/scell2-540-501390-633--84.93--11.61/scell3-380-387410-633--153.11--41.61,309-398410,633,1,0,,,,,,,,,,,0,1,,0,,0,1742429741,1.74243E+12,40.4236422,-86.9149178,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742429753,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->521310:1,S1,1742429740,1742429753,1742429740,1742429754,1742429740,1742429754,12.29998827,13.69998693,13.69998693,0.052783728,1.452782393,1.452782393,[],TRUE,FALSE,[],,S1E2,380,387410,0,0,1742429639,1742429536,80.61,121.815,168.23,227.9625,294.72,179.0342493,0,0,0,0,0,0,168.23,1,204.6499999,11.86200023,1742429639,-122.655,-29.95,380,387410,0,0,-83.52,-11.01,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-3.csv,,Point 16
1742429806,,,540,501390,,,,,,,380,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742429777,28.94099998,pcell-540-501390-181--81.91--10.96/scell1-309-398410-181--92.02--15.86/scell2-540-521310-181--83.66--11.27/scell3-380-387410-181--111.16--24.75,309-398410,181,1,0,,,,,,,,,,,0,1,,0,,0,1742429806,1.74243E+12,40.4236378,-86.91488,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742429816,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,1742429805,1742429816,1742429805,1742429818,1742429805,1742429818,10.99998951,12.29998827,12.39998817,0.052722931,1.352721691,1.452721596,[],TRUE,FALSE,[],,S1E2,380,387410,0,0,1742429777,1742429762,,,,,,,0,0,0,0,0,0,,,43.44399953,10.602,1742429777,-113.8,-25.93,380,387410,0,0,-82.575,-11.32,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-3.csv,,Point 16
1742429842,,,540,501390,,,,,,,380,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742429822,20.03399992,pcell-540-501390-125--83.46--11.72/scell1-309-398410-125--94.74--17.35/scell2-540-521310-125--82.77--11.02/scell3-380-387410-125--108.13--23.48,309-398410,125,1,0,,,,,,,,,,,0,1,,0,,0,1742429842,1.74243E+12,40.4236478,-86.91489,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742429852,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1742429841,1742429856,1742429841,1742429856,1742429841,1742429856,14.19998646,14.29998636,14.29998636,3.158685684,3.258685589,3.258685589,[],TRUE,FALSE,[],,S1E2,380,387410,0,0,1742429822,1742429816,72.31,93.86,127.52,167.82,209.31,134.4775536,0,0,0,0,0,0,127.52,1,25.33599997,10.65799999,1742429822,-118.85,-27.815,380,387410,0,0,-83.065,-11.54,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-3.csv,,Point 16
1742429863,,,540,501390,,,,,,,309,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742429856,7.263999939,pcell-540-501390-45--83.45--11.63/scell1-309-387410-22--129.02--32.17/scell2-309-398410-43--89.39--14.91/scell3-540-521310-43--82.29--10.81,309-387410,22,1,0,,,,,,,,,,,0,1,,0,,0,1742429863,1.74243E+12,40.42359,-86.91497,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742429874,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,1742429863,1742429875,1742429863,1742429878,1742429863,1742429878,11.79998875,14.89998579,14.99998569,0.164667606,3.26466465,3.364664555,[],TRUE,FALSE,[],,S1E2,309,387410,0,0,1742429856,1742429852,69.79,91.12,136.73,179.65,207.91,141.0813846,0,0,0,0,0,0,136.73,1,10.6789999,11.31500006,1742429856,-120.15,-28.935,540,521310,0,0,-82.62,-11.495,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-3.csv,,Point 16
1742428675,,,540,521310,,,,,,,380,387410,309,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type2,1742428607,67.52600002,pcell-540-521310-421--83.57--10.91/scell1-540-501390-421--83.63--11.05/scell2-380-387410-421--152.39--41.55/scell3-309-398410-421--90.67--15.23,540-501390,421,1,0,,,,,,,,,,,0,1,,0,,0,1742428675,1.74243E+12,40.42364,-86.91489,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742428686,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->126270:1,S1,1742428675,1742428686,1742428675,1742428689,1742428675,1742428689,10.99998951,14.39998627,14.49998617,0.098848343,3.4988451,3.598845005,[],TRUE,FALSE,[],,S1E2,380,387410,0,0,1742428607,1742428535,78.98,111.3725,158.33,220.8225,293.66,172.3517862,0,0,0,0,0,0,158.33,1,140.2080002,10.58000016,1742428607,-103.39,-21.9,309,398410,0,0,-86.77,-11.15,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250319-spatial/onoff/onoff_rss_t-l2-dl-yb-p7-1.csv,,Point 16
