timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,lte_pcell_handover_flag,pcell_nr_usage_flag,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,lte_serving_cell_meas_result,location
1744493288,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744493281,7.450999975,pcell-540-501390-46--84.57--10.36/scell1-None-None-None-None-None/scell2-540-521310-46--84.76--10.29/scell3-380-398410-46--94.18--11.63,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744493288,1.74449E+12,40.42277,-86.9158,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744493299,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,1744493288,1744493302,1744493288,1744493302,1744493288,1744493302,14.19998646,14.19998646,14.29998636,2.662922859,2.662922859,2.762922764,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744493281,1744493272,38.01,109.18,147.33,218,255.985,160.8448837,0,0,0,0,0,0,147.33,1,16.48599982,11.19900012,1744493281,-140,-30,380,398410,0,0,-87.78,-10.45,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p23-dl-2.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744490118,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744490115,3.289999962,pcell-540-521310-20--91.23--10.52/scell1-None-None-None-None-None/scell2-540-501390-20--87.41--10.35/scell3-380-398410-20--97.56--12.3,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744490118,1.74449E+12,40.42197,-86.91635,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744490129,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744490118,1744490132,1744490118,1744490132,1744490118,1744490132,13.89998674,13.89998674,13.99998665,2.561979532,2.561979532,2.661979437,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744490115,1744490115,6.58,56.3025,68.89,76.985,91.5,64.30933333,0,0,0,0,0,0,68.89,1,3.871999741,10.97500014,1744490115,-140,-30,380,398410,0,0,-92.12,-10.455,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p16-dl-2.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 36
1744490448,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744490337,111.2279999,pcell-540-501390-695--93.07--10.55/scell1-None-None-None-None-None/scell2-540-521310-695--93.63--10.43/scell3-380-398410-695--102.78--11.94,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744490448,1.74449E+12,40.42202,-86.91645,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744490459,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,1744490448,1744490461,1744490448,1744490461,1744490448,1744490462,13.79998684,13.79998684,13.89998674,2.1788764,2.1788764,2.278876305,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744490337,1744490332,84.28,122.64,195.68,268.08,325.302,201.2714703,0,0,0,0,0,0,195.68,1,115.7060001,11.29700017,1744490337,-140,-30,380,398410,0,0,-90.205,-10.4,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p16-dl-3.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 36
1744494360,,,540,501390,,,,,,,309,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744494356,3.892999887,pcell-540-501390-25--85.54--10.25/scell1-None-None-None-None-None/scell2-309-398410-24--92.46--13.68/scell3-540-521310-24--86.86--10.4,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744494360,1.74449E+12,40.42255,-86.91583,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744494370,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744494359,1744494371,1744494359,1744494372,1744494359,1744494372,11.49998903,12.59998798,12.69998789,0.276983261,1.376982212,1.476982117,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744494356,1744494354,33.96,64.75,87.58,108.51,119.56,81.71285714,0,0,0,0,0,0,87.58,1,5.964999914,10.91300011,1744494356,-140,-30,540,521310,0,0,-84.05,-10.26,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p23-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 35
1744494486,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744494480,5.813999891,pcell-540-501390-36--88.79--10.44/scell1-None-None-None-None-None/scell2-540-521310-36--87.39--10.4/scell3-380-398410-36--93.8--13.75,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744494486,1.74449E+12,40.4224944,-86.9158344,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744494496,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,1744494485,1744494498,1744494485,1744494499,1744494485,1744494499,13.29998732,13.49998713,13.59998703,2.142861128,2.342860937,2.442860842,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744494480,1744494477,66.43,100.61,131.95,175.68,261.29,143.0443333,0,0,0,0,0,0,131.95,1,8.206000328,10.75499988,1744494480,-140,-30,380,398410,0,0,-87.57,-10.43,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p23-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 35
1744494144,,,540,521310,,,,,,,309,387410,309,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744494140,3.904999971,pcell-540-521310-24--87.25--10.37/scell1-None-None-None-None-None/scell2-309-398410-24--91.05--12.08/scell3-540-501390-24--85.86--10.48,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744494144,1.74449E+12,40.42263,-86.91587,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744494155,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744494144,1744494156,1744494144,1744494156,1744494144,1744494157,12.69998789,12.69998789,12.79998779,1.517982006,1.517982006,1.617981911,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744494140,1744494138,39.96,89.78,101.68,170.89,247.19,129.987931,0,0,0,0,0,0,101.68,1,6.004999876,10.81700015,1744494140,-140,-30,540,501390,0,0,-86.91,-10.38,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p23-dl-4.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744573826,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744573823,3.284999847,pcell-540-501390-20--82.13--10.38/scell1-None-None-None-None-None/scell2-540-521310-20--81.29--10.38/scell3-380-398410-20--91.49--11.4,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744573826,1.74457E+12,40.42056,-86.91546,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744573836,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744573825,1744573839,1744573825,1744573839,1744573825,1744573839,13.49998713,13.59998703,13.69998693,2.501917601,2.601917505,2.70191741,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744573823,1744573818,33.268,43.32,80.11,123.8,163.716,86.01145455,0,0,0,0,0,0,80.11,1,8.161999941,10.64199996,1744573823,-140,-30,380,398410,0,0,-83.8,-10.39,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p22-dl-4.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744490991,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744490984,7.127000093,pcell-540-521310-44--96.1--10.36/scell1-None-None-None-None-None/scell2-540-501390-44--93.16--10.54/scell3-380-398410-44--106.66--12.7,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744490991,1.74449E+12,40.42198,-86.91642,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744491002,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744490991,1744491004,1744490991,1744491004,1744490991,1744491004,13.19998741,13.29998732,13.49998713,1.495975494,1.595975399,1.795975208,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744490984,1744490979,17.57,25.55,103.62,289.61,350.23,152.9893258,0,0,0,0,0,0,103.62,1,12.16900015,11.35600019,1744490984,-140,-30,380,398410,0,0,-91.14,-10.38,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p16-dl-6.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 36
1744491089,,,540,501390,,,,,,,309,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744491004,84.53200006,pcell-540-501390-528--94.7--10.65/scell1-None-None-None-None-None/scell2-309-398410-524--102.79--13.68/scell3-540-521310-524--96.93--10.43,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744491089,1.74449E+12,40.422,-86.91646,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744491100,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,1744491088,1744491101,1744491088,1744491102,1744491088,1744491102,12.19998837,13.79998684,13.89998674,0.305883884,1.905882359,2.005882263,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744491004,1744491002,74.33,139.83,221.81,301.88,356.805,219.1850957,0,0,0,0,0,0,221.81,1,86.39199972,11.49799991,1744491004,-140,-30,540,521310,0,0,-94.88,-10.585,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p16-dl-6.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 36
1744490590,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744490584,6.45600009,pcell-540-521310-40--90.12--10.44/scell1-None-None-None-None-None/scell2-540-501390-40--90.52--10.35/scell3-380-398410-40--91.54--10.98,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744490590,1.74449E+12,40.4219,-86.91641,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744490601,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744490590,1744490602,1744490590,1744490604,1744490590,1744490604,11.79998875,13.99998665,14.09998655,0.28195262,2.481950521,2.581950426,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744490584,1744490554,65.24,86.01,136.96,203.3,264.6,152.6488669,0,0,0,0,0,0,136.96,1,36.03999996,11.11699986,1744490584,-140,-30,380,398410,0,0,-92.14,-10.44,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p16-dl-4.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 36
1744497033,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744497029,3.273000002,pcell-540-501390-20--86.45--10.5/scell1-None-None-None-None-None/scell2-540-521310-20--88.95--10.77/scell3-380-398410-20--83.56--11.63,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744497033,1.7445E+12,40.42141,-86.9162233,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744497043,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744497032,1744497046,1744497032,1744497046,1744497032,1744497046,13.79998684,13.79998684,13.89998674,2.690980911,2.690980911,2.790980816,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744497029,1744497027,25.488,38.28,47.41,63.71,84.62,53.00466667,0,0,0,0,0,0,47.41,1,5.887000084,10.76799989,1744497029,-140,-30,380,398410,0,0,-84.52,-10.58,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744497062,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744497047,14.76900005,pcell-540-501390-92--78.99--10.39/scell1-None-None-None-None-None/scell2-540-521310-92--86.42--10.84/scell3-380-398410-92--83.48--10.73,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744497062,1.7445E+12,40.42145,-86.91619,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744497073,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744497061,1744497073,1744497061,1744497076,1744497061,1744497076,12.09998846,14.59998608,14.69998598,0.098954916,2.598952532,2.698952436,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744497047,1744497043,74.192,106.74,186.98,262.7125,336.82,195.5701389,0,0,0,0,0,0,186.98,1,18.32700014,11.66499972,1744497047,-140,-30,380,398410,0,0,-86.645,-10.705,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744497087,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744497086,1.343999863,pcell-540-501390-8--85.0--10.6/scell1-None-None-None-None-None/scell2-540-521310-8--90.45--11.03/scell3-380-398410-8--81.56--10.63,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744497087,1.7445E+12,40.42147,-86.91614,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744497097,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744497087,1744497097,1744497087,1744497100,1744497087,1744497100,10.6999898,13.19998741,13.29998732,0.088931322,2.588928938,2.688928843,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744497086,1744497073,56.401,93.48,141,240.28,343.394,171.5727885,0,0,0,0,0,0,141,1,13.76400018,10.24600053,1744497086,-140,-30,380,398410,0,0,-87.045,-10.66,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744495854,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744495828,26.58899999,pcell-540-521310-166--89.91--10.48/scell1-None-None-None-None-None/scell2-540-501390-166--86.05--10.51/scell3-380-398410-166--90.09--11.16,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744495854,1.7445E+12,40.42194,-86.91609,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744495865,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->501390:1,S1,1744495854,1744495868,1744495854,1744495868,1744495854,1744495868,13.69998693,13.89998674,13.99998665,2.324957848,2.524957657,2.624957561,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744495828,1744495824,81.684,141.715,274.47,413.395,473.594,279.481828,0,0,0,0,0,0,274.47,1,30.69700003,11.02900004,1744495828,-102.42,-15.97,380,398410,0,0,-89.27,-10.4,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p24-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744492415,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744492394,20.55800009,pcell-540-521310-129--91.3--10.29/scell1-None-None-None-None-None/scell2-540-501390-129--87.8--10.48/scell3-380-398410-129--94.87--11.08,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744492415,1.74449E+12,40.42252,-86.9164,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744492426,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744492415,1744492429,1744492415,1744492429,1744492415,1744492429,14.29998636,14.29998636,14.39998627,2.538963556,2.538963556,2.638963461,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744492394,1744492394,74.82,103.54,138.515,198.04,239.614,146.8347059,0,0,0,0,0,0,138.515,1,21.1500001,11.37900019,1744492394,-140,-30,380,398410,0,0,-89.86,-10.3,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p8-dl-4.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 2
1744488856,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744488795,61.18899989,pcell-540-501390-382--78.8--10.38/scell1-None-None-None-None-None/scell2-540-521310-382--83.45--10.38/scell3-380-398410-382--70.72--10.94,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744488856,1.74449E+12,40.42151,-86.91618,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744488867,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,1744488855,1744488867,1744488855,1744488868,1744488855,1744488868,11.39998913,12.8999877,12.9999876,0.035924435,1.535923004,1.635922909,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744488795,1744488790,80.53,129.315,200.34,309.43,420.81,228.9427189,0,0,0,0,0,0,200.34,1,65.74199986,11.03699994,1744488795,-140,-30,380,398410,0,0,-78.74,-10.5,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p9-dl-4.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744488879,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744488870,8.354999781,pcell-540-501390-52--83.4--10.37/scell1-None-None-None-None-None/scell2-540-521310-52--88.24--10.8/scell3-380-398410-52--77.86--10.43,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744488879,1.74449E+12,40.42142,-86.91588,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744488889,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744488878,1744488892,1744488878,1744488892,1744488878,1744488892,13.59998703,13.99998665,14.09998655,2.669900417,2.769900322,2.869900227,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744488870,1744488867,81.34,136.115,230.55,323.085,406.71,237.8672527,0,0,0,0,0,0,230.55,1,11.91700006,10.54900002,1744488870,-140,-30,380,398410,0,0,-82.95,-10.47,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p9-dl-4.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744489176,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744489065,110.425,pcell-540-521310-690--83.43--10.26/scell1-None-None-None-None-None/scell2-540-501390-690--81.3--10.55/scell3-380-398410-690--77.46--10.48,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744489176,1.74449E+12,40.42139,-86.9162,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744489186,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744489175,1744489189,1744489175,1744489189,1744489175,1744489189,14.09998655,14.09998655,14.29998636,2.806842804,2.806842804,3.006842613,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744489065,1744489024,71.81,136.07,324.52,497.6125,634.317,338.8598575,0,0,0,0,0,0,324.52,1,151.0480001,10.89299989,1744489065,-140,-30,380,398410,0,0,-82.15,-10.3,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p9-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744492613,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744492610,2.880999804,pcell-540-521310-18--94.49--10.63/scell1-None-None-None-None-None/scell2-540-501390-18--93.32--10.63/scell3-380-398410-18--94.63--11.8,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744492613,1.74449E+12,40.42247,-86.91641,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744492624,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744492613,1744492627,1744492613,1744492627,1744492613,1744492627,13.89998674,13.99998665,14.09998655,2.54398036,2.643980265,2.743980169,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744492610,1744492607,24.44,36.49,59.22,84.77,106.91,69.16586207,0,0,0,0,0,0,59.22,1,6.235000134,11.03900003,1744492610,-140,-30,380,398410,0,0,-91.89,-10.45,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p8-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 2
