ratio,cdf
0.0,0.03571428571428571
0.0,0.07142857142857142
0.0,0.10714285714285714
0.0,0.14285714285714285
0.0,0.17857142857142855
0.0,0.21428571428571425
0.0,0.24999999999999994
0.0,0.28571428571428564
0.0,0.32142857142857134
0.0,0.35714285714285704
0.0,0.39285714285714274
0.0,0.42857142857142844
0.0,0.46428571428571414
0.0,0.49999999999999983
0.0446927374301676,0.5357142857142856
0.08,0.5714285714285713
0.08029197080291971,0.607142857142857
0.1,0.6428571428571427
0.10526315789473684,0.6785714285714284
0.10526315789473684,0.7142857142857141
0.10526315789473684,0.7499999999999998
0.1111111111111111,0.7857142857142855
0.1111111111111111,0.8214285714285712
0.11538461538461539,0.8571428571428569
0.13636363636363635,0.8928571428571426
0.17647058823529413,0.9285714285714283
0.4090909090909091,0.964285714285714
0.42857142857142855,0.9999999999999997
