ratio,cdf
0.1,0.005917159763313609
0.1176470588235294,0.011834319526627219
0.12,0.01775147928994083
0.125,0.023668639053254437
0.1333333333333333,0.029585798816568046
0.1363636363636363,0.03550295857988166
0.15,0.04142011834319527
0.1538461538461538,0.04733727810650888
0.1538461538461538,0.053254437869822494
0.1578947368421052,0.059171597633136105
0.1666666666666666,0.06508875739644972
0.1724137931034483,0.07100591715976333
0.1739130434782608,0.07692307692307694
0.1739130434782608,0.08284023668639055
0.1764705882352941,0.08875739644970417
0.1764705882352941,0.09467455621301778
0.1904761904761904,0.10059171597633139
0.2083333333333333,0.106508875739645
0.217391304347826,0.11242603550295861
0.2272727272727272,0.11834319526627222
0.2272727272727272,0.12426035502958584
0.2307692307692307,0.13017751479289943
0.2307692307692307,0.13609467455621305
0.2352941176470588,0.14201183431952666
0.2402597402597402,0.14792899408284027
0.25,0.15384615384615388
0.25,0.1597633136094675
0.25,0.1656804733727811
0.25,0.17159763313609472
0.2592592592592592,0.17751479289940833
0.2608695652173913,0.18343195266272194
0.2631578947368421,0.18934911242603555
0.2631578947368421,0.19526627218934917
0.2631578947368421,0.20118343195266278
0.2631578947368421,0.2071005917159764
0.2631578947368421,0.21301775147929
0.2631578947368421,0.2189349112426036
0.2631578947368421,0.22485207100591723
0.2692307692307692,0.23076923076923084
0.2727272727272727,0.23668639053254445
0.2727272727272727,0.24260355029585806
0.2777777777777778,0.24852071005917167
0.28,0.2544378698224853
0.2857142857142857,0.26035502958579887
0.2857142857142857,0.26627218934911245
0.2857142857142857,0.27218934911242604
0.2857142857142857,0.2781065088757396
0.2916666666666667,0.2840236686390532
0.2941176470588235,0.2899408284023668
0.3,0.2958579881656804
0.3043478260869565,0.30177514792899396
0.3043478260869565,0.30769230769230754
0.3076923076923077,0.3136094674556211
0.3125,0.3195266272189347
0.3157894736842105,0.3254437869822483
0.3181818181818182,0.3313609467455619
0.3333333333333333,0.33727810650887546
0.3333333333333333,0.34319526627218905
0.3333333333333333,0.34911242603550263
0.3333333333333333,0.3550295857988162
0.3333333333333333,0.3609467455621298
0.3478260869565217,0.3668639053254434
0.35,0.37278106508875697
0.3571428571428571,0.37869822485207055
0.3571428571428571,0.38461538461538414
0.3636363636363636,0.3905325443786977
0.3684210526315789,0.3964497041420113
0.375,0.4023668639053249
0.4,0.4082840236686385
0.4,0.41420118343195206
0.4,0.42011834319526564
0.4,0.4260355029585792
0.4,0.4319526627218928
0.4,0.4378698224852064
0.4074074074074074,0.44378698224852
0.4166666666666667,0.44970414201183356
0.4285714285714285,0.45562130177514715
0.4285714285714285,0.46153846153846073
0.4375,0.4674556213017743
0.4545454545454545,0.4733727810650879
0.4705882352941176,0.4792899408284015
0.5,0.48520710059171507
0.5,0.49112426035502865
0.5,0.49704142011834224
0.5,0.5029585798816558
0.5,0.5088757396449695
0.5,0.5147928994082831
0.5,0.5207100591715967
0.5,0.5266272189349104
0.5,0.532544378698224
0.5263157894736842,0.5384615384615377
0.5294117647058824,0.5443786982248513
0.5294117647058824,0.5502958579881649
0.5384615384615384,0.5562130177514786
0.5384615384615384,0.5621301775147922
0.5384615384615384,0.5680473372781059
0.5483870967741935,0.5739644970414195
0.55,0.5798816568047331
0.55,0.5857988165680468
0.5517241379310345,0.5917159763313604
0.5555555555555556,0.5976331360946741
0.5625,0.6035502958579877
0.5714285714285714,0.6094674556213013
0.5789473684210527,0.615384615384615
0.5789473684210527,0.6213017751479286
0.5833333333333334,0.6272189349112423
0.5833333333333334,0.6331360946745559
0.5882352941176471,0.6390532544378695
0.6,0.6449704142011832
0.6,0.6508875739644968
0.6,0.6568047337278105
0.6,0.6627218934911241
0.6428571428571429,0.6686390532544377
0.6428571428571429,0.6745562130177514
0.6451612903225806,0.680473372781065
0.6470588235294118,0.6863905325443787
0.6538461538461539,0.6923076923076923
0.6666666666666666,0.6982248520710059
0.6666666666666666,0.7041420118343196
0.6666666666666666,0.7100591715976332
0.6666666666666666,0.7159763313609468
0.68,0.7218934911242605
0.6842105263157895,0.7278106508875741
0.6842105263157895,0.7337278106508878
0.6842105263157895,0.7396449704142014
0.6875,0.745562130177515
0.6896551724137931,0.7514792899408287
0.7,0.7573964497041423
0.7,0.763313609467456
0.7,0.7692307692307696
0.7272727272727273,0.7751479289940832
0.7272727272727273,0.7810650887573969
0.7272727272727273,0.7869822485207105
0.7368421052631579,0.7928994082840242
0.7647058823529411,0.7988165680473378
0.7894736842105263,0.8047337278106514
0.8,0.8106508875739651
0.8125,0.8165680473372787
0.8181818181818182,0.8224852071005924
0.8181818181818182,0.828402366863906
0.8235294117647058,0.8343195266272196
0.8333333333333334,0.8402366863905333
0.8333333333333334,0.8461538461538469
0.8571428571428571,0.8520710059171606
0.875,0.8579881656804742
0.8823529411764706,0.8639053254437878
0.8888888888888888,0.8698224852071015
1.0,0.8757396449704151
1.0,0.8816568047337288
1.0,0.8875739644970424
1.0,0.893491124260356
1.0,0.8994082840236697
1.0,0.9053254437869833
1.0,0.911242603550297
1.0,0.9171597633136106
1.0,0.9230769230769242
1.0,0.9289940828402379
1.0,0.9349112426035515
1.0,0.9408284023668652
1.0,0.9467455621301788
1.0,0.9526627218934924
1.0,0.9585798816568061
1.0,0.9644970414201197
1.0,0.9704142011834334
1.0,0.976331360946747
1.0,0.9822485207100606
1.0,0.9881656804733743
1.0,0.9940828402366879
1.0,1.0000000000000016
