ratio,cdf
0.0,0.034482758620689655
0.0,0.06896551724137931
0.0,0.10344827586206896
0.0,0.13793103448275862
0.0,0.1724137931034483
0.0,0.20689655172413796
0.027777777777777776,0.24137931034482762
0.06451612903225806,0.2758620689655173
0.08333333333333333,0.31034482758620696
0.09090909090909091,0.34482758620689663
0.1111111111111111,0.3793103448275863
0.11428571428571428,0.41379310344827597
0.11764705882352941,0.44827586206896564
0.125,0.4827586206896553
0.12903225806451613,0.517241379310345
0.12903225806451613,0.5517241379310346
0.13333333333333333,0.5862068965517242
0.13333333333333333,0.6206896551724138
0.13333333333333333,0.6551724137931034
0.15151515151515152,0.689655172413793
0.16,0.7241379310344827
0.16666666666666666,0.7586206896551723
0.19230769230769232,0.7931034482758619
0.19444444444444445,0.8275862068965515
0.19444444444444445,0.8620689655172411
0.2,0.8965517241379307
0.2,0.9310344827586203
0.23529411764705882,0.9655172413793099
0.3333333333333333,0.9999999999999996
