grid_lat,grid_lon,grid_height,total_thput_sample_num,max_thput_50,med_thput_50,min_thput_50,max_thput_25,med_thput_25,min_thput_25,max_med_thput_gap,max_med_thput_gap_ratio,max_min_thput_gap,max_min_thput_gap_ratio,cell_duration_ratio_1,cell_duration_ratio_2,cell_duration_ratio_3,realized_throughput,realized_throughput_ratio,missed_throughput,missed_throughput_ratio,max_mean_rbs,mean_rbs,missed_rbs,utilized_rbs_ratio,missed_rbs_ratio
-86.919,40.468,0,805,18.627,11.766714285714286,10.104,15.795928571428572,7.980625,6.847,6.8602857142857125,0.5830247550596718,8.523,0.8435273159144894,0.7731811697574893,0.0,0.0,12.529142857142856,0.6726334276664443,6.097857142857142,0.32736657233355576,6.553459119496855,8.815217391304348,0.0,1.3451243428189936,0.0
-86.919,40.4685,0,42,11.022,10.422857142857143,7.419,8.554285714285715,7.543071428571428,5.985,0.5991428571428568,0.05748355263157891,3.6030000000000006,0.48564496562879106,0.23076923076923078,0.0,0.0,8.970785714285714,0.8138981776706328,2.051214285714286,0.18610182232936726,4.266666666666667,4.0,0.2666666666666666,0.9375,0.062499999999999986
-86.9185,40.46,0,45,12.439,9.45257142857143,9.214571428571428,9.975,8.298,6.124178571428572,2.9864285714285703,0.3159382178696649,3.2244285714285716,0.3499271340423553,0.0,0.0,0.0,9.954,0.8002250984805853,2.4849999999999994,0.1997749015194147,33.125,11.31578947368421,21.809210526315788,0.3416087388282026,0.6583912611717974
-86.9185,40.4605,0,22,10.135214285714286,10.135214285714286,10.135214285714286,8.93675,8.93675,8.93675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.364928571428571,1.0226649658545524,0.0,0.0,4.0,3.909090909090909,0.09090909090909083,0.9772727272727273,0.022727272727272707
-86.9185,40.463,0,114,3.2928888888888888,3.2928888888888888,3.2928888888888888,1.5559999999999998,1.5559999999999998,1.5559999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2928888888888888,1.0,0.0,0.0,29.05263157894737,29.83783783783784,0.0,1.027027027027027,0.0
-86.9185,40.468,0,1293,10.98,5.273,1.666,8.315428571428571,4.263678571428572,1.2025,5.707000000000001,1.082306087616158,9.314,5.590636254501801,0.3983315954118874,0.3983315954118874,0.1908237747653806,7.579,0.6902550091074681,3.4010000000000007,0.30974499089253194,41.89071038251366,14.367647058823529,27.52306332369013,0.34297931277911636,0.6570206872208837
-86.9185,40.4685,0,38,11.671857142857142,9.46075,6.542142857142857,9.70225,8.285785714285714,5.3145,2.2111071428571414,0.23371372701499787,5.129714285714285,0.7841030680205261,0.2631578947368421,0.0,0.0,10.0845,0.8640013218608864,1.587357142857142,0.13599867813911357,8.75,4.870967741935484,3.879032258064516,0.5566820276497696,0.4433179723502304
-86.918,40.46,0,160,13.867142857142856,12.078,7.887,11.765035714285714,8.158,7.635,1.7891428571428563,0.1481323776405743,5.980142857142856,0.7582278251734318,0.14893617021276595,0.0,0.0,12.58,0.9071803852889668,1.2871428571428556,0.09281961471103317,60.51136363636363,51.3,9.211363636363636,0.8477746478873239,0.15222535211267607
-86.918,40.4605,0,11,11.865142857142857,11.865142857142857,11.865142857142857,5.0205,5.0205,5.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.865142857142857,1.0,0.0,0.0,4.090909090909091,4.090909090909091,0.0,1.0,0.0
-86.918,40.463,0,87,0.7617777777777778,0.7617777777777778,0.7617777777777778,0.4893333333333333,0.4893333333333333,0.4893333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617777777777778,1.0,0.0,0.0,27.103448275862068,27.741176470588236,0.0,1.023529411764706,0.0
-86.918,40.4675,0,55,2.9195,2.674,1.795142857142857,1.714,1.6472857142857142,1.646,0.24550000000000027,0.0918100224382948,1.1243571428571433,0.6263329619608471,0.10909090909090909,0.0,0.0,2.395,0.8203459496489124,0.5245000000000002,0.17965405035108756,8.379310344827585,6.980769230769231,1.3985411140583546,0.8330959164292498,0.16690408357075015
-86.918,40.468,0,62,6.655,4.7705,2.886,6.302,4.227,2.152,1.8845,0.39503196729902523,3.769,1.3059598059598059,0.75,0.75,0.0,3.6215,0.5441773102930128,3.0335,0.45582268970698725,16.2,9.830508474576272,6.369491525423728,0.6068215107763131,0.3931784892236869
-86.918,40.4685,0,32,17.822642857142856,11.78975,8.527000000000001,15.2085,10.245249999999999,7.390357142857143,6.032892857142857,0.511706597437847,9.295642857142855,1.090142237263147,0.3125,0.0,0.0,12.5705,0.7053106601954977,5.252142857142857,0.2946893398045023,4.857142857142857,4.461538461538462,0.3956043956043951,0.9185520361990951,0.08144796380090488
-86.9175,40.46,0,62,14.947,13.394,8.058,9.209178571428572,7.56825,6.79925,1.552999999999999,0.11594743915185897,6.888999999999999,0.8549267808389178,0.1724137931034483,0.0,0.0,8.92,0.5967752726299592,6.026999999999999,0.4032247273700408,39.19444444444444,34.588235294117645,4.606209150326798,0.8824780089214991,0.11752199107850088
-86.9175,40.4605,0,4,14.376,14.376,14.376,11.835,11.835,11.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.376000000000001,1.0000000000000002,0.0,0.0,3.0,3.0,0.0,1.0,0.0
-86.9175,40.463,0,87,2.457777777777778,2.457777777777778,2.457777777777778,1.1706666666666663,1.1706666666666663,1.1706666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457777777777778,1.0,0.0,0.0,25.160919540229884,25.160919540229884,0.0,1.0,0.0
-86.9175,40.466,0,4,1.5675,1.5675,1.5675,1.46675,1.46675,1.46675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5675,1.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0
-86.9175,40.4665,0,49,1.157142857142857,1.017,0.628,0.877,0.653,0.4549999999999999,0.14014285714285712,0.13780025284450062,0.529142857142857,0.8425841674249316,0.22448979591836735,0.0,0.0,1.034,0.8935802469135804,0.123142857142857,0.10641975308641964,17.333333333333332,7.022222222222222,10.31111111111111,0.40512820512820513,0.5948717948717949
-86.9175,40.467,0,86,11.034,2.32025,0.832,3.139892857142857,2.03375,0.6124444444444445,8.713750000000001,3.7555220342635494,10.202,12.262019230769232,0.788235294117647,0.5411764705882353,0.11764705882352941,1.703,0.15434112742432482,9.331000000000001,0.8456588725756753,9.047619047619047,6.888888888888889,2.158730158730158,0.7614035087719299,0.2385964912280701
-86.9175,40.4675,0,56,5.618,4.856,2.6995,4.25425,1.2205,0.92225,0.7620000000000005,0.15691927512355858,2.9185000000000003,1.0811261344693464,0.2857142857142857,0.0,0.0,4.558999999999999,0.8114987540049838,1.059000000000001,0.1885012459950162,10.11111111111111,7.155555555555556,2.955555555555555,0.7076923076923077,0.29230769230769227
-86.9175,40.468,0,15,21.734,21.734,21.734,20.3015,20.3015,20.3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.734,1.0,0.0,0.0,44.0,44.0,0.0,1.0,0.0
-86.9175,40.4685,0,50,22.799,7.177571428571429,5.486,15.695166666666664,6.06025,4.271678571428572,15.62142857142857,2.1764225862309172,17.313,3.1558512577469924,0.5510204081632653,0.42857142857142855,0.0,8.988357142857142,0.39424348185697367,13.810642857142858,0.6057565181430263,59.54545454545455,33.395348837209305,26.150105708245242,0.560837919403515,0.439162080596485
-86.917,40.46,0,152,18.68,13.4315,7.766857142857143,11.493,8.757000000000001,6.4635,5.2485,0.39076052563004876,10.913142857142857,1.4050912301353737,0.32142857142857145,0.0,0.0,11.534500000000001,0.6174785867237688,7.145499999999998,0.3825214132762312,35.18421052631579,25.9875,9.196710526315787,0.7386125654450263,0.26138743455497376
-86.917,40.4605,0,400,16.979555555555553,16.44849206349206,15.917428571428571,13.12875,12.245486111111111,11.362222222222222,0.5310634920634918,0.03228645458888014,1.0621269841269818,0.06672729702292969,0.0,0.0,0.0,15.798,0.9304130457543714,1.181555555555553,0.0695869542456286,37.68421052631579,28.12532637075718,9.558884155558609,0.7463424595591989,0.2536575404408011
-86.917,40.463,0,1197,12.657,11.60275,3.721,9.9225,8.386964285714285,2.2589642857142858,1.0542499999999997,0.09086208011031864,8.936,2.401504971781779,0.22164276401564537,0.22164276401564537,0.0,10.816,0.8545468910484317,1.8409999999999993,0.14545310895156824,55.68235294117647,32.193415637860085,23.488937303316384,0.5781619119412862,0.42183808805871387
-86.917,40.4635,0,7,18.017,15.895,11.982857142857144,17.143,15.895,11.982857142857144,2.122,0.13350110097514942,6.0341428571428555,0.503564616118264,0.14285714285714285,0.0,0.0,17.143,0.9514902591996448,0.8739999999999988,0.04850974080035515,81.0,14.142857142857142,66.85714285714286,0.1746031746031746,0.8253968253968255
-86.917,40.464,0,122,18.625,9.643,5.671,17.899,8.105,4.139,8.982,0.9314528673649278,12.954,2.2842532181273145,0.6666666666666666,0.3793103448275862,0.0,9.917285714285715,0.5324717162032598,8.707714285714285,0.46752828379674016,3.2413793103448274,15.241935483870968,0.0,4.702299245024022,0.0
-86.917,40.4645,0,37,8.85257142857143,8.428,6.261,7.971388888888889,5.41,4.757,0.42457142857142927,0.0503762966980813,2.59157142857143,0.41392292422479315,0.0,0.0,0.0,6.954,0.785534469403563,1.8985714285714304,0.21446553059643703,6.266666666666667,5.961538461538462,0.30512820512820493,0.9513093289689035,0.04869067103109653
-86.917,40.465,0,11,21.29864285714286,21.29864285714286,21.29864285714286,19.5375,19.5375,19.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.018285714285717,0.9868368541255145,0.28035714285714164,0.013163145874485574,4.1,4.1,0.0,1.0,0.0
-86.917,40.4655,0,967,10.5235,10.365,5.436928571428572,3.877,2.268571428571428,0.6697500000000001,0.15850000000000009,0.015291847563917037,5.086571428571428,0.9355597304150188,0.343801652892562,0.0,0.0,8.446,0.8025846914049508,2.0775000000000006,0.19741530859504922,20.8141592920354,25.430379746835442,0.0,1.2217827004219408,0.0
-86.917,40.466,0,120,21.935,7.588464285714286,0.973,19.32857142857143,6.455625,0.85,14.346535714285713,1.8905716854059496,20.962,21.543679342240495,0.73,0.51,0.51,8.965571428571428,0.4087335960141978,12.96942857142857,0.5912664039858022,72.0,21.844036697247706,50.1559633027523,0.3033893985728848,0.6966106014271153
-86.917,40.4665,0,81,21.502,11.338,8.159,19.06488888888889,8.8735,6.231,10.164,0.8964544011289469,13.342999999999998,1.6353719818605217,0.6527777777777778,0.2916666666666667,0.0,12.029,0.5594363315040461,9.472999999999999,0.44056366849595385,32.8,20.189873417721518,12.610126582278479,0.6155449212719976,0.38445507872800244
-86.917,40.467,0,54,29.212000000000003,20.673714285714283,13.875428571428571,18.9615,12.000892857142858,11.36425,8.53828571428572,0.4130020177451011,15.336571428571432,1.1053043406638665,0.2962962962962963,0.0,0.0,16.7535,0.5735143091880048,12.458500000000004,0.42648569081199517,46.25,28.88888888888889,17.36111111111111,0.6246246246246246,0.37537537537537535
-86.917,40.4675,0,29,31.084571428571422,31.084571428571422,31.084571428571422,20.19071428571429,20.19071428571429,20.19071428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.385,0.9774945770065079,0.6995714285714207,0.02250542299349216,47.888888888888886,49.96153846153846,0.0,1.0432803855077637,0.0
-86.917,40.468,0,26,26.054,26.054,26.054,9.432,9.432,9.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.901285714285713,0.9173749026746647,2.1527142857142856,0.0826250973253353,58.44,58.44,0.0,1.0,0.0
-86.917,40.4685,0,46,12.801,7.732749999999999,4.001,8.893,6.158625000000001,3.4895,5.068250000000001,0.6554265946784781,8.8,2.1994501374656337,0.4666666666666667,0.15555555555555556,0.0,7.414,0.5791735020701507,5.3870000000000005,0.4208264979298493,34.36363636363637,13.694444444444445,20.669191919191924,0.3985155790711346,0.6014844209288654
-86.9165,40.46,0,1996,16.36,12.80125,8.344,11.806357142857143,9.076285714285714,4.630857142857143,3.55875,0.2780001952934284,8.016,0.9606903163950145,0.17084282460136674,0.0,0.0,12.688,0.7755501222493888,3.671999999999999,0.22444987775061118,62.31111111111111,21.570959803117308,40.7401513079938,0.34618159455787406,0.6538184054421259
-86.9165,40.4605,0,148,13.6515,11.41725,9.183,11.44975,9.825375000000001,8.201,2.234250000000001,0.1956907311305263,4.468500000000001,0.4866056844168573,0.1510791366906475,0.0,0.0,13.089857142857143,0.9588585241810162,0.5616428571428571,0.04114147581898378,73.22881355932203,69.04761904761905,4.181194511702984,0.9429023316304881,0.05709766836951187
-86.9165,40.4615,0,38,6.256,6.0360000000000005,5.816000000000001,5.744,4.952,4.16,0.21999999999999975,0.036447978793903206,0.4399999999999995,0.07565337001375506,0.0,0.0,0.0,6.036,0.9648337595907928,0.22000000000000064,0.03516624040920726,26.107142857142858,22.88235294117647,3.2247899159663866,0.8764786352297417,0.12352136477025831
-86.9165,40.462,0,88,10.022857142857143,7.004,6.843999999999999,8.619809523809524,5.53,3.178,3.0188571428571436,0.43101900954556593,3.1788571428571437,0.46447357435083925,0.5454545454545454,0.0,0.0,9.0725,0.9051810148232611,0.9503571428571433,0.09481898517673892,28.175,19.60919540229885,8.565804597701149,0.6959785413415741,0.3040214586584259
-86.9165,40.4625,0,344,7.8175,4.488305555555556,1.159111111111111,6.161,3.315611111111111,0.4702222222222222,3.329194444444444,0.7417486183229255,6.658388888888889,5.744392254601228,0.2627986348122867,0.2627986348122867,0.2627986348122867,7.380571428571429,0.9441089131527252,0.4369285714285711,0.05589108684727485,6.181818181818182,5.675757575757576,0.5060606060606059,0.9181372549019609,0.08186274509803919
-86.9165,40.463,0,1099,12.460571428571429,11.085,0.809,10.7875,3.299888888888889,0.491,1.375571428571428,0.1240930472324247,11.65157142857143,14.402436870916477,0.2928311057108141,0.15188335358444716,0.15188335358444716,11.085,0.8896060717233789,1.375571428571428,0.11039392827662106,19.96,12.068720379146919,7.891279620853082,0.604645309576499,0.3953546904235011
-86.9165,40.4635,0,259,23.3365,19.904,11.53,18.139285714285712,16.48375,4.6625,3.432500000000001,0.17245277331189715,11.806500000000002,1.0239809193408502,0.5431472081218274,0.0,0.0,15.856,0.6794506459837593,7.480500000000001,0.3205493540162407,62.88235294117647,19.153225806451612,43.72912713472486,0.3045882494945532,0.6954117505054468
-86.9165,40.464,0,193,19.351,12.842666666666666,9.901,17.6665,6.517714285714285,3.814,6.508333333333333,0.5067742940199336,9.45,0.9544490455509544,0.6363636363636364,0.0,0.0,16.338,0.8442974523280452,3.012999999999998,0.15570254767195485,5.696969696969697,6.851612903225806,0.0,1.2026767330130403,0.0
-86.9165,40.4645,0,236,32.076,19.419,6.762,28.6845,17.02675,5.369,12.657,0.651784334929708,25.314,3.7435669920141974,0.5089285714285714,0.5089285714285714,0.5089285714285714,10.133,0.31590597331338066,21.943,0.6840940266866193,70.6,33.604026845637584,36.99597315436241,0.47597771736030575,0.5240222826396942
-86.9165,40.465,0,704,14.801,11.155964285714287,8.445,11.982,8.266875,6.366,3.6450357142857133,0.32673425810024737,6.356,0.7526346950858496,0.4824742268041237,0.0,0.0,11.634,0.7860279710830349,3.167,0.21397202891696507,18.821782178217823,15.864516129032259,2.9572660491855647,0.8428806570395886,0.15711934296041136
-86.9165,40.4655,0,82,7.892,6.5795,5.267,3.4645,1.93675,0.409,1.3125,0.19948324340755375,2.625,0.49838617808999425,0.7291666666666666,0.0,0.0,5.707357142857143,0.7231826080660343,2.1846428571428573,0.2768173919339657,5.076923076923077,11.125,0.0,2.191287878787879,0.0
-86.9165,40.466,0,155,11.75,9.05557142857143,6.361142857142857,8.847,7.2345,5.622,2.6944285714285705,0.2975437378725014,5.388857142857143,0.8471523535752784,0.6632653061224489,0.0,0.0,7.531,0.6409361702127659,4.219,0.35906382978723406,11.909090909090908,10.659574468085106,1.2495164410058024,0.8950787721292838,0.10492122787071624
-86.9165,40.4665,0,1,23.128,23.128,23.128,23.128,23.128,23.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-86.9165,40.4685,0,34,7.323,4.987,3.669,5.944,2.884,2.1885,2.3360000000000003,0.46841788650491284,3.6540000000000004,0.9959116925592806,0.6470588235294118,0.0,0.0,5.5275,0.7548136009832035,1.7955000000000005,0.24518639901679645,24.666666666666668,14.038461538461538,10.62820512820513,0.5691268191268191,0.4308731808731809
-86.916,40.46,0,280,15.884,14.482,14.0675,12.58425,11.88,11.20225,1.402000000000001,0.09680983289600892,1.8164999999999996,0.12912742136129374,0.0,0.0,0.0,14.399428571428572,0.9065366766197791,1.484571428571428,0.09346332338022084,25.696969696969692,13.11111111111111,12.585858585858581,0.5102201257861636,0.4897798742138364
-86.916,40.4605,0,5,14.576,12.194749999999999,9.8135,13.576,11.181625,8.78725,2.3812500000000014,0.1952684556878986,4.762500000000001,0.48530086105874576,0.4,0.0,0.0,12.576,0.862788144895719,2.0,0.137211855104281,3.0,3.0,0.0,1.0,0.0
-86.916,40.4615,0,91,5.184,3.176,1.152,4.672,2.146,0.7111111111111111,2.008,0.632241813602015,4.032,3.5000000000000004,0.8681318681318682,0.31868131868131866,0.31868131868131866,2.5946666666666665,0.500514403292181,2.5893333333333337,0.499485596707819,34.51724137931034,18.511363636363637,16.005877742946705,0.5362932522023431,0.4637067477976568
-86.916,40.462,0,276,5.624,5.276,0.8808888888888889,3.342,2.96,0.6,0.34799999999999986,0.06595905989385896,4.74311111111111,5.3844601412714415,0.3860294117647059,0.3860294117647059,0.3860294117647059,3.746666666666667,0.6661925082977715,1.8773333333333326,0.33380749170222845,33.08759124087591,28.209737827715355,4.877853413160555,0.8525775606435041,0.14742243935649593
-86.916,40.4625,0,967,6.375,5.344,4.0345,5.384571428571428,3.517142857142857,1.0793333333333337,1.0309999999999997,0.19292664670658677,2.3404999999999996,0.5801214524724252,0.3309002433090024,0.0,0.0,5.726857142857143,0.8983305322128852,0.6481428571428571,0.10166946778711485,8.966911764705882,9.499441340782123,0.0,1.0593882922069444,0.0
-86.916,40.463,0,153,4.66,2.37,0.8457777777777777,4.132,1.4588571428571429,0.6028571428571428,2.29,0.9662447257383966,3.8142222222222224,4.509721492380453,0.477124183006536,0.3006535947712418,0.3006535947712418,3.504,0.751931330472103,1.1560000000000001,0.24806866952789702,44.48148148148148,17.24,27.241481481481483,0.3875770191507077,0.6124229808492923
-86.916,40.465,0,1,6.338,6.338,6.338,6.338,6.338,6.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-86.916,40.468,0,1,0.221,0.221,0.221,0.221,0.221,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-86.916,40.4685,0,36,4.295,2.691,1.5388333333333333,2.5825,2.166857142857143,1.06875,1.604,0.5960609438870309,2.7561666666666667,1.791075490089895,0.78125,0.0,0.0,2.509642857142857,0.5843173124896058,1.7853571428571429,0.41568268751039417,7.714285714285714,7.833333333333333,0.0,1.015432098765432,0.0
-86.9155,40.46,0,567,16.04,15.444571428571429,14.849142857142857,11.942857142857145,11.936428571428571,11.93,0.5954285714285703,0.03855261210596411,1.1908571428571424,0.0801970291695528,0.0,0.0,0.0,15.48,0.9650872817955113,0.5599999999999987,0.0349127182044887,7.503225806451613,8.208487084870848,0.0,1.0939944094195886,0.0
-86.9155,40.4605,0,564,17.896,14.504,11.562,13.966,9.6675,6.8615,3.3920000000000012,0.2338665195808054,6.334000000000001,0.5478290953122299,0.2619047619047619,0.0,0.0,15.004,0.838399642378185,2.8920000000000012,0.161600357621815,23.51515151515152,17.029850746268657,6.485300768882862,0.7242075703954454,0.27579242960455463
-86.9155,40.461,0,224,13.801714285714286,11.048857142857143,8.296,10.2895,7.656464285714286,5.023428571428571,2.7528571428571436,0.2491531121512245,5.505714285714287,0.6636589061854252,0.4514285714285714,0.0,0.0,10.873000000000001,0.7878006872852235,2.9287142857142854,0.2121993127147766,26.49367088607595,19.251231527093594,7.242439358982356,0.7266351125849947,0.2733648874150053
-86.9155,40.4615,0,207,10.928,6.976,5.989,7.755428571428571,4.254250000000001,3.592,3.952000000000001,0.56651376146789,4.939000000000001,0.8246785773918853,0.48255813953488375,0.0,0.0,8.136,0.7445095168374816,2.7920000000000016,0.25549048316251843,20.83050847457627,16.596685082872927,4.233823391703343,0.7967489177294571,0.20325108227054292
-86.9155,40.462,0,226,7.774,6.064,4.952,6.096392857142857,4.482,2.994,1.71,0.28199208443271767,2.822,0.5698707592891761,0.3783783783783784,0.0,0.0,6.272,0.8067918703370208,1.5019999999999998,0.19320812966297912,20.585365853658537,11.569306930693068,9.016058922965469,0.5620160949744263,0.4379839050255737
-86.9155,40.4625,0,494,15.944,11.216,4.744,14.066,6.872,4.0285,4.7280000000000015,0.42154065620542097,11.200000000000001,2.3608768971332212,0.26688102893890675,0.26688102893890675,0.0,8.471499999999999,0.5313283993978926,7.472500000000002,0.4686716006021075,35.440677966101696,29.867007672634273,5.573670293467423,0.8427324020494605,0.15726759795053943
-86.9155,40.463,0,200,8.416,6.42,4.424,5.125785714285714,4.418892857142857,3.712,1.9960000000000004,0.3109034267912773,3.992,0.9023508137432187,0.5229357798165137,0.0,0.0,5.5175,0.6555964828897338,2.8985000000000003,0.3444035171102662,4.526315789473684,4.3053892215568865,0.22092656791679754,0.9511906419718703,0.04880935802812969
-86.9155,40.4635,0,175,7.532,7.3065,3.7365,6.5120000000000005,5.68,2.783785714285714,0.22550000000000026,0.030862930267570008,3.7955,1.01579017797404,0.37735849056603776,0.0,0.0,6.097,0.8094795539033458,1.4349999999999996,0.19052044609665422,5.275,4.818791946308725,0.4562080536912756,0.9135150609116065,0.08648493908839347
-86.9155,40.464,0,176,11.8475,7.574,4.2,10.046,5.616,3.216,4.2735,0.5642329020332718,7.6475,1.8208333333333333,0.7884615384615384,0.3173076923076923,0.0,6.91,0.5832454104241401,4.9375,0.41675458957585987,10.454545454545457,5.541095890410959,4.913449564134498,0.5300178677784394,0.4699821322215606
-86.9155,40.4645,0,171,9.128,5.4935,3.472,8.016,4.466375,2.6410357142857146,3.6345,0.6616000728133249,5.656000000000001,1.6290322580645162,0.44642857142857145,0.26785714285714285,0.0,5.52,0.6047326906222611,3.6080000000000005,0.3952673093777389,12.047619047619047,8.977099236641221,3.0705198109778262,0.7451347192468998,0.2548652807531002
